,弹幕
79,"[""1"",0,""0.96-1"",""2.5"",""温柔的让我心疼的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
80,"[""1"",0,""0.96-1"",""2.5"",""坏坏的让我疯狂的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
81,"[""1"",0,""0.96-1"",""2.5"",""聪明的让我感动的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
82,"[""1"",0,""0.96-1"",""2.5"",""温柔的让我心疼的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
83,"[""1"",0,""0.96-1"",""2.5"",""漂亮的让我面红的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
84,"[""1"",0,""0.96-1"",""2.5"",""坏坏的让我疯狂的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
85,"[""1"",0,""0.96-1"",""2.5"",""聪明的让我感动的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
86,"[""1"",0,""0.96-1"",""2.5"",""温柔的让我心疼的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
87,"[""1"",0,""0.96-1"",""2.5"",""漂亮的让我面红的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
88,"[""1"",0,""0.96-1"",""2.5"",""坏坏的让我疯狂的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
89,"[""1"",0,""0.96-1"",""2.5"",""聪明的让我感动的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
90,"[""1"",0,""0.96-1"",""2.5"",""坏坏的让我疯狂的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
91,"[""1"",0,""0.96-1"",""2.5"",""聪明的让我感动的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
92,"[""1"",0,""0.96-1"",""2.5"",""温柔的让我心疼的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
93,"[""1"",0,""0.96-1"",""2.5"",""漂亮的让我面红的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
94,"[""1"",0,""0.96-1"",""2.5"",""坏坏的让我疯狂的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
95,"[""1"",0,""0.96-1"",""2.5"",""聪明的让我感动的可爱女人"",0,0,""0"",""321"",""500"",""0"",1,""\""Microsoft YaHei\"""",1]"
96,"[""1"",0,""0.9-1"",""10"",""想要有直升机\n想要和你飞到宇宙去"",0,0,""234"",""432"",""1000"",""0"",1,""\""Microsoft YaHei\"""",1]"
97,"[""12"",""33"",""1-1"",4.5,""WOO~"",0,0,""23"",""123"",500,0,1,""SimHei"",1]"
98,"[""12"",""33"",""1-1"",4.5,""世界这样大而我而我只是只小小小的蚂蚁\n但我要尽全力全力全力保护你"",0,0,""23"",""123"",500,0,1,""SimHei"",1]"
99,一个时代开始了
100,梦开始的地方
101,他俩太配了！
102,杰伦因为天赋强，对音乐的努力却被忽视
103,5岁开始粉，杰伦，谢谢你陪我走过了10年
104,给女儿写的《前世情人》是暗黑风啊！超级酷！最后有彩蛋！
105,别人的歌都听不进去！都是他惯的！
106,一个时代开始了！！！
107,咪咕音乐免费听周杰伦
108,惊为天人，开辟鸿蒙
109,前面的说百分之九十都是男粉的等一下，我们班级里占多数女粉啊救命
110,咪咕音乐也要会员了
111,隔离期间打卡
112,少了个“喔~”
113,好家伙，半年没看播放量多了2千万
114,这男人太有才华了
115,拍这个MV的时候女主徐若瑄和周杰伦都很年轻，周杰伦很帅，徐若瑄很美
116,祝贺播放量突破5000万
117,五千万播放量！杰伦牛逼！
118,每天稳定播放量
119,一个时代开始了
120,温柔让我心疼的可爱女人
121,《可爱女人》
122,原来有这么多人跟我一样喜欢！我好高兴！
123,漂亮的让我脸红的可爱女人
124,华语乐坛新时代的开始
125,周杰棍的双杰伦
126,一个时代开始了
127,不知道是不是年龄大了，现在听杰伦的歌总是有所感触，忍不住泪目。。。
128,咪咕音乐免费且可下载
129,这样的甜蜜让我开始
130,感谢地心引力让我碰到你
131,一个时代开始了
132,姐妹们 小窗口播放也可以！！
133,我高中受学姐影响开始喜欢他，十三年啦……我的青春
134,坏坏地让我疯狂的可爱女人
135,温柔的让我心疼的可爱女人
136,温柔的让我心疼的可爱女人
137,回到了初中那个晚自习的教室里
138,每天必备环节
139,颜粉入坑 现在还是哈哈 可爱
140,坏坏的让我疯狂地可爱女人
141,聪明的让我感动的可爱女人
142,华语乐坛金字塔顶端的男人
143,大幅简化对方是否的股市大幅改善肤色
144,注意: 作词-----徐若瑄
145,漂亮的让我脸红的可爱女人
146,聪明的让我心疼的可爱女人
147,一个时代的开始！！！
148,听到歌曲，要想回不去的童年，泪染双袖
149,高三听的，现在三高了
150,我的歌词本写满了杰伦
151,冷知识，那时Jay的可爱女人就是徐若瑄
152,感谢地心引力让我碰到你
153,欢迎来到随时有人系列
154,此生只爱周杰伦，35岁老大爷留！！！
155,听了半辈子
156,他来了他来了
157,回到梦开始的地方
158,开头直升机从左往右，现在从右往左
159,每天抑制不住表白杰伦
160,我表白失败后就唱这首歌！
161,让我不好意思的，让我眼红的可爱女人
162,开局就王炸
163,一个时代开始了
164,谁会拒绝听一首免费的周杰伦的歌呢
165,漂亮的让我面红的可爱女人
166,聪明的让我感动的可爱女人
167,真的是随时都有人在看
168,一个时代开始了
169,[前方高能]
170,00后没有经历过在路边买专辑的时代 很遗憾啊
171,2022大年夜，听歌的快乐，谁懂~~~
172,天才终究被看见
173,Jay是信仰，永远的神
174,音乐皇帝—周杰伦
175,喜欢周杰伦是一辈子的事
176,你点开了一个时代
177,公公偏头痛
178,梦开始的地方
179,多庆幸他还是他，多庆幸我还是我
180,hhhh周董就是全世界最实际唉i
181,漂亮的让我面红的可爱女人
182,周杰伦时代正式开启
183,永远有人系列
184,哎呦，杰伦不错哦
185,他俩真的好配
186,每天抑制不住都要表白周杰伦
187,融化在银河里
188,对我就是传说中的可爱女人
189,坏坏的让我疯狂的可爱女人
190,这个吸气声！！
191,回忆如潮涌，泪流不止
192,天才！ 鬼才！ 奇才！
193,永远潮流音乐
194,一键三连走起
195,这可怕的收藏量
196,20年老歌迷！！
197,梦开始的地方
198,刚出道时杰伦的可爱女人就是徐若瑄
199,感谢地心引力让我碰到你
200,这个收藏量就离谱
201,根本是一票难求 黄牛票都没
202,以后再也不给他写了
203,华语乐坛只有两种歌，一个是周杰伦，一种是其他
204,漂亮的让我感动的可爱女人
205,我是09年的，从四年级就开始喜欢周杰伦的歌
206,咪咕也开始收费了
207,刘济原我喜欢你!
208,lst就是我的可爱女人
209,第一张同名专辑《JAY》是2000年出的
210,要是可以一首一首续播就好了
211,隔一段时间听一下
212,欢迎来到华语乐坛
213,相信命运
214,周杰棍，双杰伦，永远的神！！！
215,永远有人系列
216,16岁，喜欢周杰伦 
217,一个时代开始了
218,一个流行时代的开始
219,[前方高能]
220,一个时代开始了
221,坏坏的让我疯狂的可爱女人
222,很喜欢徐若瑄的写真
223,老子要听一辈子周杰伦
224,我竟然听了21年
225,生日快乐，永远的神
226,坏坏的让我疯狂的可爱女人
227,杰伦43岁生日快乐！
228,86年杰迷路过，二十二年，高中就开始听第一张
229,22年来了！听一辈子！！！
230,杰伦才是永远的神
231,凡人之驱，比肩神明
232,音乐天才
233,周董就是神
234,温柔的让我心疼的可爱女人
235,漂亮的让我面红的可爱女人
236,永远有人系列
237,王力宏时期来回味杰伦最后的优质偶像
238,漂亮的让我面红的可爱女人
239,这里真是天堂
240,一个时代开启了
241,好前卫~~~二十多年了，不腻
242,高二的时候《半岛铁盒单曲循环150遍
243,咪咕音乐可以免费下载！
244,红模仿里的歌词
245,感谢地心引力
246,这声窝就沦陷了
247,无与伦比，为杰沉沦
248,青春开始的地方，也是青春结束的地方
249,漂亮的让我面红的可爱女人
250,想起来开始时买了好几张他的专辑后来都丢了
251,每日亿遍
252,周杰伦永远的神！
253,周杰伦永远的神！
254,周杰伦永远的神！
255,WOO～～
256,B4长音
257,我的青春叫周杰伦
258,刘济原我喜欢你!
259,我有钱，我酷狗vip包年了，我只是来找课前分享素材的
260,杰伦就是传奇中的传奇
261,开头见
262,华语乐坛新篇章，就此翻开
263,5000万！！！
264,5000万合照
265,心引力
266,漂亮的让我面红的可爱女人
267,空降00：01
268,投在电视上，美汁汁
269,2022大年初五还有七十人和我一起
270,实不相瞒，我小杰伦20岁，但从小就是女友粉，一直都想嫁给他
271,2022大年夜，听歌的快乐，谁懂~~~
272,青春回来了
273,每次听好有记忆感啊
274,感谢的心理让我碰到你
275,生日快乐
276,阿Jay出道正式迈入第二十年啦～～～～
277,全体起立！！
278,西安疫情在家重温杰伦，无与伦比，为杰沉沦
279,却得到旧旧录音机
280,求杰伦口红色号
281,漂亮的让我面红的可爱女人
282,温柔的让我心疼的可爱女人
283,这个是最帅的了
284,果然周杰伦什么时候都有人看
285,我又从王妃那儿回来了
286,周杰伦是我最后的底线
287,听了半辈子
288,秀秀秀
289,有点像年轻的葛优
290,前奏一响，浑身鸡皮疙瘩
291,芜~
292,漂亮的让我面红的可爱女人
293,永远喜欢周杰伦
294,周周我的初恋 我的一辈子 好爱哥哥
295,最爱杰伦
296,华语乐坛流行天王
297,全体起立
298,可怕的收藏量
299,21年老歌迷路过
300,全体起立！！！！！！！！
301,有老哥正在看吗
302,前方高能预警
303,永远都有人系列
304,青涩的杰伦和Vivian好配
305,祝贺杰伦哥出道21周年！
306,各位三连交听歌费！！！！！！！！
307,音乐皇帝，华语音乐的神
308,还妄想插翅飞woo
309,woo~
310,梦开始的地方！
311,libbilibi
312,永远有人系列
313,华语音乐是最吊的！！！
314,华语音乐是最叼的！！！
315,周杰伦！
316,周杰伦！！
317,nbnb
318,这个时代 开始了
319,woo～
320,这播放量牛逼啊
321,梦开始的地方
322,梦开始的地方
323,5000万留念
324,5000W  合影
325,华乐乐坛的神
326,芜～
327,永远有人的视频！！！！！
328,周杰伦！！！
329,[前方高能]
330,永远有人系列
331,呜呜呜周杰伦太绝了 我后悔没能早一点出生 早点看他的演唱会
332,鸡皮疙瘩起来了啊啊啊啊啊啊
333,周杰伦第一张专辑第一首歌，梦开始的地方
334,梦开始的地方，我的青春啊！！！！！！！！！！！！！！！
335,音乐皇帝-周杰伦
336,华语乐坛的春天开始了
337,周杰伦，永远滴神！！！
338,为周董增加弹幕
339,王朝的开始！！！
340,任何时候都有人观看
341,20年了一个能打的都没有
342,天天听我是04的
343,哦豁现在有100加的朋友。你们好呀
344,漂亮的让我面红的可爱女人
345,也许这就是周杰伦吧
346,徐若瑄可以啊，名字出现很多
347,一百年后还听周杰伦
348,永远爱你追随你
349,杰伦，永不过时！
350,暗号
351,暗号
352,牛逼的开启
353,周杰伦永远的神！
354,周杰伦永远的神！
355,感谢地心引力
356,华语音乐是最吊的！！！
357,华语音乐是最吊的！！！
358,华语音乐是最吊的！！！
359,华语音乐是最吊的！！！
360,华语音乐是最吊的！！！
361,华语音乐是最吊的！！！
362,华语音乐是最吊的！！！
363,华语音乐是最吊的！！！
364,无与伦比，为杰沉沦！
365,从1600万看到2600万，只用了半年
366,苏死我了苏死我了杰伦啊啊啊啊
367,文曲星下凡
368,牛壁
369,2022年三月份凌晨都有一百多人看我靠
370,哇！这弹幕！
371,咩咩咩
372,漂亮的让我面红的可爱女人
373,我们的青春叫周杰伦。
374,怎么后台
375,咪咕……收费了
376,深夜居然有25位
377,打个卡
378,爱死
379,苏欣雨我喜欢你啊，想和你一直一直在一起
380,哦~~~~
381,周杰伦我的青春
382,哈喽t
383,这首歌发行于2000年，是周杰伦的第一首歌，这首歌的发行标志着属于周杰伦的时代已经到来了！
384,5000万合影
385,kksk
386,全体起立
387,虽然我是杰迷，但别吹过了，这个全世界还有谁过分了
388,5000万有我！！！！？
389,5000w警告
390,冲5000万
391,行
392,支持正版，永爱杰伦！
393,17岁童粉前来报道
394,202202.21
395,双JJJJJJ]
396,再来亿遍
397,周董周董
398,悟—
399,周董永远的神
400,都是经典
401,太棒了！
402,(๑>؂<๑）
403,65分之一
404,可爱女人让我脸红的可爱女人
405,我的不
406,音乐皇帝
407,可爱女人！
408,无与伦比
409,心里要有光，周杰伦就是我的光
410,无敌
411,无与伦比
412,我来跪了
413,永远100+系列
414,12年粉的，感谢有你
415,鬼畜吗。。。。。。。。。。。。
416,我爱你
417,爱住
418,哈哈哈
419,绝对王中王～～～
420,为杰沉沦
421,周董，yyds
422,！！！！！！！
423,华语音乐是最吊的！！！
424,华语音乐是最吊的！！！
425,华语音乐是最吊的！！！
426,我爱这个视频
427,周杰伦！！！
428,卧槽
429,无与伦比
430,JAY!!!
431,七十四个小伙伴你们好
432,全体起立
433,宝藏！
434,呜~
435,无与伦比
436,JAY
437,全体起立
438,这么大的弹幕怎么发的
439,弹幕
440,我来了杰伦
441,每天一遍
442,这儿C5
443,啊啊啊啊啊啊啊啊真的是青春啊
444,再来一遍
445,这些大弹幕是我卡了吗
446,周杰伦我的青春
447,1
448,芜～
449,周杰伦是我的一辈子
450,后天播放
451,这个弹幕可以
452,蒸滴好听
453,这个弹幕太厉害了
454,小学的时候听的，眼泪不。
455,助攻
456,666
457,5000万冲啊！！！
458,无与伦比！
459,5000万！！！
460,周杰伦周杰伦
461,五五五
462,5000万
463,5000w警告
464,见证
465,jay！还有谁！
466,YYDS
467,周杰伦我的青春
468,融化在宇宙里
469,梦的起点
470,2022.0221
471,徐晃字若瑄
472,牛逼
473,助力五千万
474,牛逼
475,woo~~
476,woo
477,漂亮的亮让我面红的可爱女人
478,蓉蓉，永远是我的可爱女人
479,yyds
480,周董yyds
481,总有一天我也会打出大大的字
482,还好我有碟
483,1
484,／
485,可爱女人
486,漂亮的让我面红的可爱女人
487,帅哥我爱你
488,爱了
489,88年歌迷路过
490,C5
491,音乐皇帝
492,徐若瑄
493,没钱开会员
494,那是3岁左右.....
495,JAY
496,！！
497,好喜欢好喜欢
498,[ohhhhhhhhhh]
499,grege
500,JAY
501,入坑曲
502,0
503,爷青回！！！
504,咪咕万岁咪咕万岁咪咕万岁咪咕万岁咪咕万岁咪咕万岁
505,66人
506,wuhu
507,青春
508,杰伦
509,你们好啊35名同学
510,！！！
511,可爱女人！
512,JAY
513,周畅我爱你
514,wow
515,5000万
516,弹幕少了好多啊
517,B4好不，还G4
518,好听
519,54564
520,656565
521,梦开始
522,这个弹幕咋弄的
523,音乐神话
524,Jayyyds
525,cjy
526,我爱周杰伦啊
527,帅
528,95个人好
529,wo
530,苏欣雨我喜欢你啊
531,太好了
532,加油
533,无敌
534,音乐皇帝
535,弹幕过分，
536,芜湖
537,还有谁
538,5000w啦！
539,加油
540,tsj我爱你
541,wow！
542,！
543,5000w合影
544,我在
545,wuwuwuwuwuwu
546,5000万打卡。
547,徐若瑄
548,5000+ 5000+
549,5000万了！！！！！！！！！！！！！！！！！！！！
550,这弹幕给我整不会了呀
551,[OHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH]
552,[ohhhh]
553,来啦
554,我永远爱周杰伦
555,周杰伦牛壁
556,2022-2-22
557,W0！
558,神
559,Jay
560,可爱
561,让我疯狂的
562,五千万冲
563,周杰伦牛逼
564,高级
565,牛逼
566,a
567,哇哦吼
568,嘶~
569,6666
570,徐若瑄真的超美
571,啊阿奇
572,弹幕挡到我伦帅脸了
573,太好听了吧！！！
574,无与伦比
575,酷
576,Jay
577,1111
578,woo
579,来过
580,我爱b战
581,还有谁
582,哦
583,哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦
584,33
585,弹幕牛逼啊
586,可爱女人好听
587,3.17
588,woo
589,你币有了
590,这弹幕太多了吧
591,woo
592,周杰伦yyds
593,我爱李琪萱
594,徐若瑄？
595,杰伦
596,啊啊啊啊
597,kk
598,五千万!
599,！
600,时代
601,5000万
602,我爱周杰伦
603,喔喔喔喔喔
604,a
605,杰伦呀呀呀
606,听周杰伦还得是B站
607,我是00后啊啊X﹏X
608,可爱女人
609,可爱女人
610,我尼吗，你们这弹目这么么，是认真的吗
611,你是猪
612,周杰伦
613,?
614,周杰伦
615,周杰伦
616,想要和你飞到宇宙去〜
617,可爱女人
618,jay
619,大大
620,哈哈哈哈哈哈 这个红色大弹幕
621,欢迎来到进来出不去系列
622,贫穷便我们相遇
623,你们看过刚出道的可爱女人弹唱吗，穿深色牛仔外套，间奏超级好听，超级帅
624,周杰伦爱死你了
625,好
626,68人
627,周杰伦
628,周杰伦
629,周杰伦
630,我永远爱你，小公主
631,.
632,白色风衣
633,坏坏的让我疯狂的女人！！！！
634,可爱女人
635,你们说什么就是什么咯
636,这些大弹幕咋搞的
637,让我嘣了你
638,还有谁？还有谁？还有谁？还有谁？还有谁？
639,口齿不清和尚念经调式，加电音鼓点节拍，就是口水歌吗，你听不出维塔斯的高音，你也听不出李双江的音色，别指鹿为马好不好。
640,这弹幕  过分了啊
641,mnjn
642,m
643,m
644,想和你融化在一起
645,想要有直升机
646,贫穷让我们相遇
647,贫穷让你我在此相遇
648,现在听周杰伦的歌真不容易，导出都是付费，只能来B站了
649,周杰伦 YYDS
650,越听越觉得好听，越上瘾是怎么回事？我只是个路人粉。
651,周杰伦
652,世界级生生世世呵呵呵呵呵额呵呵呵呵
653,文明弹幕
654,这个视频弹幕有点牛
655,开山鼻祖
656,周杰伦nb
657,35岁那个，40岁老大爷大过你
658,中国风鼻祖
659,老公！！！
660,为啥你们的弹幕这么大
661,周杰伦
662,周杰伦
663,陈心悦~我爱你我要和你生孩子
664,周杰伦
665,想想想想着你
666,无
667,坏女人
668,周杰伦
669,0.
670,无以为报唯有投币
671,2022年  16岁，喜欢周杰伦 
672,可爱女人
673,统统都去看up主黑暗骑士sweet！有杰伦非常完整的纪录片
674,华语乐 坛有你才了不起！！
675,嗷呦 这个合集嘚儿滴很
676,当年我老公才21岁
677,00后女歌迷表白！！！
678,贫穷让我们相遇
679,所以那个女人是谁
680,完蛋了，今晚出不去了
681,这个男人为何如此完美
682,想要和你飞到宇宙去
683,来亲一个
684,摸羞辱主题
685,改变历史的男人
686,自动变粉自动变粉自动变粉自动变粉自动变粉自动变粉自动变粉
687,可爱女人
688,从小学到大学了我还喜欢周杰伦
689,漂亮女人
690,可爱女人
691,哎哟 不错哦
692,你秀口一吐 ，就是我整个青春
693,为
694,好大的弹幕
695,20岁的杰伦
696,雾草雾草，看不到了2333
697,卧槽 一进来就是可爱女人 
698,周杰伦
699,让我碰到你
700,可爱女人
701,想了想，好像还是周杰伦教我怎么撩 
702,杰伦的歌一辈子听不腻
703,90 年飘过
704,透明的让我感动的可爱女人
705,我每天每天在想着想着你
706,想要和你融化在一起
707,想要和你飞到宇宙去
708,可爱女人
709,我发现个软件周杰伦歌曲免费听！点赞 关注 发给你们
710,可爱女人
711,贫穷让我们再次相聚。
712,漂亮的让我面红的可爱的女人
713,"現在才發現周董拿刀在切蘋果吃,我還以為他要削水果皮"
714,别拦我！我爱你周杰伦！！！
715,很多人忽略了杰伦还有一大批00后歌迷
716,另外55个兄弟集美你们好
717,谁说过时你放屁
718,女人
719,可爱女人？
720,他是不是在吃东西
721,这个鼻息~秒变女友粉
722,可爱女人
723,这个男人是一辈子！
724,李明阳 你快去学这首歌 然后唱给我听！！！！
725,处处
726,徐若瑄女生
727,杰伦出道前写给徐若瑄的歌也好听！《姐你睡了吗》《快过期的草莓》杰伦有和声！
728,自动变粉
729,可爱女人(๑• . •๑
730,真爱粉不白嫖
731,可愛女人
