,弹幕
189,暴风式哭泣
190,青春啊
191,你好，正在看的15个人
192,我爱你！周杰伦！
193,无以伦比，为杰沉沦
194,Cu
195,Mn
196,23.6
197,我又来了
198,泪目
199,呜呜呜呜
200,一直在流眼泪
201,如果说分手 是苦痛的起点
202,那想念的身影
203,在月光下 一直找寻
204,你离去的痕迹
205,谢谢，谢谢你们！！！
206,谢谢，谢谢你们来
207,升key！
208,鬼鸡
209,我会发着呆 然后忘记你
210, 我会发着呆，然后回忆你
211,啊啊啊啊我不配
212,好用心
213,熟悉的鬼姬！
214,我不配  yyds
215,哇哦哇哦哇哦耶耶
216,泪目
217,年轻的时候好帅，现在老了胖了
218,我会发着呆，但却不会忘记你
219,每日一听
220,再来亿边
221,胖虎你谁？
222,啊说起来我已经喜欢杰伦4年了，我老了
223,DNA动了
224,是因为我太爱你
225,升了一key
226,还得是周董的歌，听的真的好听
227,雷佳音唱的不错
228,我接下来不会唱
229,怎么办
230,这点击量
231,生日快乐哦
232,侯佩岑永远的爱
233,泪目
234,和以前变了好多
235,周杰伦播放量一骑绝尘啊
236,再见！
237,s
238,带来最后一首歌曲  鬼姬  梦回2004
239,我会发着呆，然后忘记你，接着紧紧闭上眼
240,鬼姬
241,有谁可以解释一下为什么选了这四首歌来唱吗
242,希望我的青春能像谭校长一样，一直唱下去
243,3.20   21.25
244,我会发着呆，然后微微笑
245,我会学着放弃你 是因为我太爱你
246,为什么我连分开都迁就着你
247,为什么还要我用微笑来带过
248,你说你也会难过我不相信
249,我懂我也知道 你没有舍不得
250,我想你已表现的非常明白
251,一些些 应该体贴的感觉 我没给
252,而我心碎你受罪你的美 我不配
253,一页页 不忍翻阅的情节 你好累
254,熟悉的粉色
255,心里的眼泪 模糊了视线
256,接着紧紧闭上眼
257,我会发着呆 然后微微笑
258,想着哪一天 会有人代替
259,接着紧紧闭上眼
260,我会发着呆 然后忘记你
261,希望结果能像结尾一样绚丽
262,555555
263,鬼姬
264,好想你呜呜呜呜呜
265,刷蔡依林的有毛病？
266,轨迹
267,啊啊啊
268,真的哭了 
269,施坦威
270,123123
271,我爱周杰伦！！！
272,哭了哭了
273,可是我怎么能忘记你
274,记了4首歌词没错，真是辛苦你了
275,门把手
276,杰伦的声音回来了
277,他真的，我哭了
278,好好听
279,哭着看完的 回想起了很多事很多人 还有杰伦伴我的整个青春
280,是因为我太爱你
281,嗓子回来了
282,杰伦
283,《鬼鸡》
284,杨肥肥我爱你
285,哭了啊啊啊啊啊啊！
286,你已快看不见
287,心里的眼泪，模糊了视线
288,接着紧紧闭上眼
289,哭了。
290,听哭了
291,我不配！
292,前奏跪
293,有请蔡依林
294,哭了
295,味道对了
296,如果说分手是苦痛的起点
297,全体起立！
298,我会发着呆然后忘记你接着紧紧闭上眼
299,接下来就不弹琴了
300,诶呦大家都会唱，要不要听我改编一下
301,谢谢杰伦
302,哭了
303,轨迹升key了
304,好想看杰伦的演唱会啊
305,我现在要走到 走到你那边去
306,林俊杰同款麦克风
307,最后一首歌，鬼鸡，泪目
308,安静是她最喜欢的歌
309,鬼姬
310,太感动了
311,王清丰说他老娘最时尚
312,带来最后一首歌曲《鬼姬》谢谢
313,周董啊！
314,还差蔡依林
315,爱死你了！沦陷
316,仿佛一下子回到了04年
317,入坑曲+白月光《轨迹》TAT
318,周杰伦的粉红色限定啊。
319,我会发着呆，然后忘记你。
320,我会烦死的，然后忘记你。
321,这个嗓音。
322,嗓音下滑了很多。
323,闪闪发光的杰伦
324,鬼姬！！
325,鸡皮疙瘩
326,杰伦我爱你啊啊啊啊啊啊啊啊啊我男粉
327,咪咕汇见～
328,有点想哭是怎么回事
329,简直泪目
330,我会发着呆 然后忘记你 接着紧紧闭上眼
331,，
332,我会发着呆，然后微微笑
333,保护嗓子杰伦
334,前奏一起，燃了
335,让我们欢迎特别来宾 蔡依林
336,我哭了！！！
337,在我忘记之前
338,好喜欢这首歌，好好听
339,嗑cp的真ex人，
340,几个月了大半夜怎么还有人看
341,鬼姬
342,下一句要是升个调真的要泪目到不行了
343,看着看着就哭了
344,3个月了还有35个人和我一起看
345,再来一遍
346,循环播放
347,声音好温柔
348,又想了一遍，你温柔的脸
349,鬼鸡
350,哭了
351,最好听的版本
352,杰伦准备了好久了吧
353,带来最后一首歌曲鬼姬谢谢
354,每一首都会唱呀
355,泪目了，兄弟们
356,神
357,我会发着呆
358,我焯，原key
359,我不配我好爱
360,加油
361,我会发着呆！！！
362,这几个和声老师跟他几十年了
363,123
364,我会发着呆  然后忘记你
365,让我们
366,鬼姬 爷青回
367,你指尖跃动的音符，是我此生不变的信仰
368,哇哦⊙∀⊙！
369,我觉得还蛮吊的
370,状态不错
371,我会发着呆，然后微微笑，接着紧紧闭上眼。
372,我会发着呆 然后忘记你
373,我会发着呆 然后微微笑
374,我会发着呆 然后忘记你
375,保存了磁带
376,青春一去不返
377,还是那个轨迹，还是那个味
378,这整的 以为是整场盛会的结尾 哈哈哈哈哈
379,有人吗
380,有人吗
381,已经拖不了长音了心疼死我了哭了
382,我会发着呆，然后忘记你
383,好带感！
384,这就是成熟男人啊！
385,都在安静地听歌。。
386,这句鬼姬破防了
387,好久没哭了
388,胖论！歌曲还是那么好听！
389,鬼姬
390,周杰伦周杰伦！！！！
391,88
392,胖了、
393,王楠不许emo
394,再来亿遍
395,拜拜！！
396,鬼姬！！！
397,我会发着呆 然后忘记你
398,背景好漂亮我爱你 杰伦
399,"还是很帅啊,颜值很在线"
400,我爱你周杰伦！
401,是因为我太爱你
402,无时无刻不在的婚戒
403,连女的都喜欢侯，她太美了太优秀了太…
404,我会发着呆 然后忘记你
405,小时候天天听这首歌
406,带来最后一首歌曲，鬼姬
407,是因为我太爱你，只剩下钢琴陪我站在这里。
408,我会发着呆，然后我给你。接着紧紧闭上眼。
409,前方核能！！！
410,轨迹，谢谢你
411,我哥的声音。
412,我会发着呆，然后微微笑
413,好听
414,haf
415,有请特别来宾：蔡依林
416,这首歌真的梦回2004
417,39个小伙伴你们好
418,鬼姬！！！
419,《鬼姬》啊啊啊
420,周董的嗓音变了。
421,你就是要让我哭就是了周杰伦 口亨
422,上不了高音饿
423,我会发着呆，然后微微笑
424,你已经远远离开我，我也会慢慢走开
425,为什么还要我用微笑来带过
426,你要我说多难堪
427,你说你也会难过我不相信
428,我会发着呆，然后微微笑
429,只有杰伦的live感觉真的会超越CD版，应该说比CD更加有味道。。
430,这首歌不用提词器
431,杰伦这一刻，少了份青涩，多了份沉稳
432,用心做的音乐就像新生的孩子拥有了生命力，经典咏流传无与伦比为杰沉沦，喜欢杰伦快20年了，还会继续听下去一直到老
433,无与伦比，为杰沉沦
434,我不配是根据周杰伦真实故事改编的
435,还以为是一路向北
436,钢琴上有提词器
437,安静，小雪6年级入坑神曲，现在已经28岁了，怀恋
438,就问，站在台上的是不是李荣浩啊？
439,好帅好温柔
440,这首歌他不需要提词器啊
441,我会离开，只是因为太爱你，我会发着呆，应该不会忘记你
442,十个不收费的都干不过一个收费的
443,再次唱起这些歌的时候是否还会想起和她在一起的点滴泪目
444,钢琴上面有歌词
445,华语乐坛万人敬仰的神
446,又想了一遍 你温柔的脸
447,我会发着呆 然后忘记你
448,我会发着呆，然后微微笑
449,难能可贵一把年纪了竟然还能听到现场版轨迹！
450,难得一见杰伦唱现场版我不配！！！
451,送你们最后一首歌曲：鬼姬
452,这个鼓手在2004无与伦比就在了哦
453,另一种味道，我好爱
454,要是当年的嗓子和唱功肯定效果好一倍
455,你配 你真的配她！
456,梦回2004年那个意气风发痞里痞气的无与伦比的杰伦
457,这首歌他能忘词？
458,竟然时隔多年还唱我不配 
459,这街上太拥挤，太多人等专辑
460,其实唱什么歌无所谓 只要他出来唱
461,杰伦，我孩子也听你歌了
462,你配啊！我们绝配哒哈哈哈哈哈（不是
463,杰伦所有的样子我都爱
464,摇滚风安静来了
465,优雅不需要大吼大叫
466,我会发着呆，然后微微笑
467,我不配超时代现场永远的神
468,我会发着呆，然后微微笑
469,我会发着呆，然后忘记你
470,我会学着放弃你，是因为我太爱你
471,我会发着呆 然后忘记你
472,我会发着呆 然后忘记你
473,我会发着呆 然后忘记你 接着紧紧闭上眼
474,想和可儿看一场周董的演唱会
475,这嗓子恢复很多了，这首感觉就是以前的味道
476,安静前奏一起，莫名泪目
477,20年了 老娘的青春
478,你终于读对了
479,热场四小时，开场八分钟的周董演唱会
480,全体起立！
481,只恨我电脑的声音不够大！！
482,她最爱听周杰伦的歌 我努力去学 最后她还是离开了
483,我会发着呆，然后微微笑
484,心里的眼泪，模糊了视线
485,我会发着呆 然后望着你
486,你要我说多难堪
487,你要我说多难堪，我根本不想分开
488,这感觉已经不对 我努力在挽回
489,能不能给我一首歌的时间
490,哭了啊啊啊啊啊
491,我不配写给侯的，安静侯最爱听的歌…终究还是意难平了
492,嗓子回来了
493,鸡皮疙瘩起来了啊啊啊啊
494,就你每首歌都这么好听
495,这氛围感觉了
496,听的时候我在卖力的烤着面筋，突然流泪了常客问你咋哭了，辣椒粉飞眼里了
497,我懂我也知道，你没有舍不得
498,台词都没变hhh
499,这个鼓手我从14年演唱会看到现在
500,无与伦比演唱会
501,妈妈问我为什么跪着看视频
502,我会发着呆就，然后忘记你
503,写下你的关于
504,谢谢你，我的超人
505,前奏一响 沦陷
506,灯光亮起来的那一刻我仿佛看到了那个属于杰伦的辉煌时代
507,痛～～～～
508,你说你不懂，为何在这时牵手
509,让我不再想念你
510,想着哪一天，会有人代替
511,那在终点之前我可以再爱一遍
512,如果说分手是苦痛的起点
513,好好听啊暴风哭泣
514,我会发着呆 然后忘记你
515,希望前面的快乐不止生日这一天
516,侯佩岑
517,华语乐坛最后一位天王
518,你已快看不见
519,心里的眼泪，模糊了视线
520,又想了一遍，你温柔的脸
521,我会发着呆，然后微微笑
522,我青春是你给的
523,你要我说多难堪
524,都是刚出道的时候的歌
525,呜呜呜 杰伦婚戒没有摘过
526,这首歌出的时候我读初中
527,我已经重复播放两周了
528,我发现听这个有很好的催眠作用哈哈哈~
529,我会发着呆，然后微微笑
530,我会发着呆，然后微微笑
531,我会发着呆，然后微微笑
532,我会发着呆，然后微微笑
533,我会发着呆，然后微微笑
534,你已经远远离开
535,希望他是真的比我还要爱你
536,听到这个前奏好心酸！
537,过年咯
538,我会 发着呆 然后忘记你 接着紧紧闭上眼……
539,哪次看人数没低于过50
540,那个喜欢听我唱安静的女生你现在还好吗
541,为什么他只是在那里认真的唱歌我都能泪目
542,最近分手的人好多哦
543,我会发着呆，然后微微笑
544,让我们欢迎特别来宾：蔡依林！！！
545,年末的美妙歌曲对我耳朵的洗礼真的太爽了
546,啊啊啊啊啊啊啊啊爱死了
547,回到了纯真的学生时代
548,我会发着呆，然后微微笑
549,这个转场音太好听了
550,你却微笑的离我而去
551,当年周董唱这个的时候多年轻
552,无与伦比 为杰沉沦
553,自己的歌也唱不动了
554,还是黑色显瘦哈哈哈哈伦妹
555,我会发着呆，然后忘记你，接着紧紧闭上眼
556,好家伙，这都多少天了还在看
557,泪目！回不去的青春
558,无与伦比，为杰沉沦
559,你已快看~不见~
560,是因为我太爱你~
561,我会发着呆，然后微微笑
562,玻璃上又唔系
563,我晒干了沉默，悔得很冲动
564,我什么时候也能去听一次演唱会啊
565,现在杰伦感觉像是要按自己目前的嗓音改变一下自己的风格
566,这数据，有效营业有
567,杰伦，我要上岸，目标川大
568,你已快看不见
569,希望他是真的比我还要爱你
570,听到这段 感觉他的嗓子太不容易了
571,安静和爱情悬崖很像
572,我喜欢看杰伦笑着唱....
573,没想到周杰伦也会老。
574,熟悉的鼓手老师！
575,这可是周杰伦啊宝贝
576,我希望早日出现那个对我来说对的女孩
577,等疫情结束了我一定要去看你的演唱会
578,儿子都10岁了
579,你要我说多难堪，我根本不想分开
580,眼泪绷不住了兄弟们
581,突然泪目
582,还有下次，好耶
583,我会发着呆，然后微微笑
584,我最能哭的一首
585,鸡皮疙瘩起了一身
586,这首歌我喜欢最后那段说唱
587,心里的眼泪，模糊了视线
588,这是演唱会原班人马啊！
589,人类高质量声音
590,最爱的一首 哭的死去活来
591,有点像小翔哥哈哈哈
592,在蹲坑的我也唱了起来
593,婚戒特写，导播搞事情
594,再去听一次无与伦比演出会最后一首歌轨迹的高音去了
595,真的泪目了，杰伦开始老了，我也真的长大了
