,弹幕
140,现在把那首歌送给你
141,这个片段是用了韩国的电视剧吧
142,必胜！通信安全！请讲？
143,00后初一哈哈哈
144,塔拉依古丽 我每天都在想你
145,原来不是原版?!我说怎么那么新
146,看字母我好欢乐
147,终于找到原版
148,回忆搞笑的项羽
149,卧槽石家庄
150,梦回初中
151,我竟是从鬼畜区来的
152,曾经的初恋最喜欢的一首歌，现在我也快要结婚了，看到了就听一听吧
153,好像不是原MV口型都对不上
154,0.5倍那个人真的是魔鬼
155,我每天都喝大力
156,哔哩会成为第二个音悦台吗?
157,回忆悲伤的结局！！  当时没留电话号码?
158,0.5发现一个新世界
159,这个妮儿好好看
160,大一的时候听的这个
161,这个就是原版，徐良早期作品mv都是剪辑的韩剧
162,景观好，到二仙桥
163,客官，不可以白嫖
164,这mv不是这首歌的，肯定有出入
165,口型对不上，不可能原来的mv
166,青回啊 怀念小时候
167,景光不可以
168,姻缘劫！
169,包厢公主的爱情
170,这发光的眼神
171,美国圣地亚哥
172,拜登拜登拜登不可以（
173,姻缘劫的等我一下！
174,姻缘劫的等我一下！
175,警光不可以
176,第一次发现他像纯黑
177,来了来了，宝贝，哥来了。
178,当年的手机铃声
179,许嵩：有何不可
180,从成华大道来的
181,初中同学生日会有人唱过
182,青春开始的地方
183,桑心了
184,哪弄过来的mv套上这首歌，差点就信了。。。。
185,竟然有人问mv原曲。笑死我了 
186,原唱是原唱，但MV绝对不是
187,我也看罗曼•罗兰 也听客官不可以
188,哈哈，二仙桥过来
189,刚从二仙桥过来
190,圣地亚哥
191,一袋能顶两袋撒
192,好像回到了网吧
193,香菱不可以
194,听这歌很多年了
195,这里是泰国
196,嘟嘟不可以
197,这个MV拍的真好
198,高中的时候就开始听了
199,时间真的过得好快啊！！！
200,圣地亚哥
201,圣地亚哥
202,又回到了D版的年代
203,好怀念，我初中时候的歌
204,倍数播放快乐翻倍
205,小姐姐好可爱啊啊啊啊啊
206,第一次看这个mv
207,还以为王语纯
208,明步老师没错了
209,吾乃穿山鼠徐庆之子，白眉大侠徐良是也!
210,妮可妮可妮可妮可妮
211,圣地亚哥
212,梦开始的地方
213,我每天都在想你啊
214,徐浪声音好听
215,二倍速度的好鬼畜啊！
216,爷的青春回来了
217,这是原曲，原版声音
218,我以前超喜欢这首歌的！！
219,普 通 话
220,那时候怎么可能有iPhone6
221,我每天都在想你
222,武汉危机时代前来考察
223,妮可妮可妮
224,没字幕一脸懵逼
225,我尽然还记得歌词
226,有人还记得当年的姻缘劫吗
227,爷的青春要回来了吗？
228,我将与你兵戎相见
229,这不是原版MV吧
230,音悦台，已经打不开了。。。。
231,好多年的手机铃声
232,初中很喜欢听，现在要大学毕业了，时间真快啊
233,我想知道这个mv的原曲
234,哈哈哈鬼畜的真受不了了
235,好美的小姐姐
236,留个纪念证明来过
237,我就说嘛还有能和花kei撞衫的呢？
238,圣地亚哥
239,你问我如何对敌
240,你现在哪里
241,说过的话必须要兑现
242,亮亮是我的cp
243,美国圣地亚哥唱片公司
244,我肿么忍心斯比
245,这是心跳时光的mv
246,鬼畜区来的
247,圣地亚哥
248,圣地亚哥
249,第一次看MV
250,女主唱好可爱，AWSL
251,这个发型太可爱了
252,来拒去留
253,蜡笔小新
254,妮可妮可妮～
255,韩国清新女团lovelyz主唱Kei
256,仿佛回到2011年高中时代
257,我看过了mv跟这不同，不知道是不是原mv
258,不要说的那么直接好吗
259,二倍速简直飞起
260,就是要换气声大的==
261,客官客官客官客官客官
262,wow，鬼畜来的
263,二仙桥过来解毒
264,第一次看MV
265,圣地亚哥
266,画质好评
267,初一还是初二啊，班里正流行，现在大学毕业了
268,像泰国或者越南，也有点像韩国
269,有（1/10086)
270,走成华大道
271,这就是原唱啊，还有这不是歌的MV，原版没有MV的，UP自己剪的应该
272,初中听到！！！现在已经高三啦
273,节奏很畅快
274,这个旋律挺有感觉的
275,当时的网络歌曲不甩现在的几里路，那个什么7叔一堆缝合怪歌曲
276,完全听不清歌词
277,一句话没听明白
278,满是回忆
279,这个MV不是这首歌的MV。
280,好美
281,剪的毫无违和感
282,搞得我不知道是看MV好，还是听歌好
283,高项的项羽
284,0.5倍速真的炸裂啊
285,也太好看了吧
286,女主的可爱没有人发现吗
287,我在这里，我要白嫖
288,说0.5倍的是魔鬼吧
289,妮可妮可妮可妮
290,光头吴克的结局
291,怎么男声我一个字都听不懂
292,这个编曲i了
293,我从成华大道来的
294,圣地亚哥
295,二仙桥那个笑死了
296,圣地亚哥
297,所以歌词是什么意思
298,大学毕业7年了！！！
299,这也太甜了吧
300,梦开始的地方
301,嘟嘟不可以
302,不是韩剧，这是一个女团成员的MV
303,我去，这是17年发的呀
304,这个歌词很好玩
305,欢呼声在哪里？
306,以前初一很喜欢的歌2333
307,喵喵喵喵喵帕斯
308,还是老歌有味道呢
309,这是原唱不是翻唱
310,这个调和我们要结婚了，很像
311,这歌比现在的歌好多了
312,二仙桥大爷过来的、
313,什么剧，粉丝留下链接安利一下啊，求求了
314,我从青春时代回来的
315,从二仙桥过来的
316,音画不同步
317,高中那会儿好火的举个爪爪
318,司徒司徒司徒
319,留下剧名
320,美国，圣地亚哥
321,时间还是没停下脚步，青春呢
322,磕瓜不可以
323,客官不给钱不可以
324,满满的回忆
325,曾经的大一军训
326,那个年代小姐还是尊称。现在是职业。
327,客官可以来吧
328,有没有20年了这歌，初中听的
329,这就是原版……
330,圣地亚哥
331,许嵩 徐良 汪苏泷 阿悄  剩下的大家补充
332,诸葛诸葛诸葛，不可以
333,欢天喜地好哥们过来
334,好喜欢前面的钢琴伴奏
335,。龙
336,考古学家，哈哈哈哈
337,三巨头
338,小时候超喜欢的
339,亮亮是我的cp
340,你问我如何对敌
341,回忆杀
342,小凌的声音真的爱了
343,电话里面是韩语
344,一袋米要扛几楼
345,韩国清新女团lovelyz主唱Kei
346,二倍新世界
347,圣地亚哥来的
348,萌美之歌，
349,二倍速打开新世界
350,好喜欢我家的ｋei。好喜欢
351,表面听歌，实际看女主
352,圣地亚哥亚哥
353,在原曲刷鬼畜？别开玩笑了
354,比现在的歌，强多了！莫名的好听
355,现在听不到这原版的了，难受
356,失眠飞行
357,光头吴克的结局
358,弹幕是我快乐源泉哈哈
359,亮亮是我的CP
360,丞相不可以
361,王司徒有何作为
362,眼睛真的好看
363,封印松动
364,司徒司徒司徒对不起
365,当年我跟一个女孩在ktv合唱玩这首歌就.......
366,高中  唉  暴露年龄了
367,单色凌的音色好有特点，和本兮似的
368,二倍速快乐源泉
369,那个时候上初中听的
370,二倍速极度快乐
371,这视频跟这歌没关系吧！
372,司徒可还行
373,我当然听这个歌还是我妈听。。我才知道。。
374,原版是没有MV的
375,原MV是啥呀
376,刚从王司徒过来
377,这不是原版MV
378,从来没有看过mv
379,好听！！！
380,全体起立
381,爷的青春回来了
382,初中听的，现在研三了
383,上帝压哥过来的
384,感觉口型不对啊
385,好听
386,90后的青春就这，，，比不上10的rap，比不上8070的粤语
387,境界
388,年轻10年
389,这剪辑可以啊
390,我记得好像小学的时候就有了。
391,太可爱了！
392,我还是喜欢王司徒
393,不是原版MV
394,喵喵喵
395,怀念
396,不是原mv吧16年？
397,初中的回忆 最美好的时光
398,二仙桥过来的
399,二仙桥是什么梗？
400,0.5倍挺好听的
401,姻缘劫啊
402,这是新配的MV？
403,果然，这个是韩国的mv，是替换了原声歌曲
404,这个MV不是这首歌的
405,二仙桥
406,07的我竟然喜欢这首歌这么多年
407,二仙桥过来的
408,0.5倍速yyds
409,现在听起来还不错诶
410,那时我初二，现在我研二。那时身边的她早已成了前任
411,工作都四年了。。。
412,0.5倍速新世界，不谢
413,从云南山歌来的
414,第一次听是什么时候？
415,因为这不是原版MV啊当然对不上了
416,二倍速发现新大陆
417,客官压面店
418,怀念
419,凡尔赛
420,白眉大侠
421,2倍新世界
422,拱火天王赤小兔？
423,竟然有mv
424,这个是梨子的kei吧～不是所炫
425,二仙桥
426,徐良是我们青岛人啊
427,0.75倍速新世界
428,听歌听歌
429,景观好
430,前面那个喝大力的弹幕，笑死我了
431,哈哈哈哈哈哈哈
432,客官？小姐？
433,徐良蛮有才华的
434,二仙桥
435,爷青回
436,MV是假的，这首歌没MV
437,年轻真好
438,二仙桥
439,好棒
440,妮可妮可妮可妮
441,爷青回
442,听着感觉很悲伤
443,这是原版mv吗
444,徐良阿悄，暴露年龄
445,初中生的美好时光
446,爷的青春！！！！！！！！！
447,我是来听歌的我摊牌了
448,waitress才对
449,不对劲啊这mv
450,还是喜欢这个版本
451,李飞不可以
452,香菱不可以
453,1V4？？？
454,很有趣啊哈哈
455,爷青回   爷青回   爷青回
456,不可以
457,女主好可爱
458,依然那么好听~
459,这首我当年觉得还好听的
460,曲子明明没有吉他啊4
461,莹莹对不起
462,不是阿悄，是小凌
463,司徒司徒司徒别伤心
464,超级喜欢这首歌
465,没搬到鬼畜区？
466,这是原唱
467,当时录了很多CD
468,小心我真的生气
469,还以为是程潇
470,这不是mv是剪的韩国的mv
471,圣地圣地压哥
472,好听 一直存在我的QQ音乐 喜欢里面
473,MV不是原版谢谢
474,这是个 韩版MV吧 刚刚看到韩文
475,小生初听，
476,甜甜的歌
477,妮可妮可妮
478,诸葛不可以
479,哈哈哈
480,司徒司徒司徒对不起～
481,还是王司徒唱的好
482,哈哈哈
483,隔壁诸葛
484,2010年的吧
485,客官，22了
486,徐良是青岛的
487,哈哈哈
488,全体起立
489,缓解经济好久好久
490,糟了，没有心动的感觉了
491,求原版
492,可惜了，都是饭制版
493,这mv就是韩国那边拿过来的，这个小姐姐是女团lovelyz的主唱kei
494,love stoy
495,轻飘飘
496,我的尉迟哥俩啊啊啊啊啊啊啊啊啊
497,0.5倍笑死了
498,还有单色凌，本兮
499,不不可以
500,青春啊
501,二仙桥
502,0.5有毒
503,有成华大道
504,不可以干嘛？说不可以就是可以
505,这首我小学就火了
506,这是童可可吧
507,二仙桥超越原版
508,0.5倍牛逼
509,梦回小壆
510,怎么感觉没二仙桥好听呢？
511,才发现这首歌歌名叫这个
512,DNA动了
513,MV不般配阿
514,雅马哈
515,注入灵魂
516,Ohhhh
517,音乐台
518,妹子太可爱了
519,都是韩剧做背景的
520,不是MV呀哪有钱拍MV
521,蜡笔小新
522,3000块圣经来的
523,哈哈哈哈2倍速是真爽
524,NicoNiconi
525,诸葛诸葛
526,1.5倍无敌
527,从二仙桥来的
528,哈哈哈好中二
529,石家庄是什么
530,这剪的的一点都对不上啊
531,偶也
532,这应该是原唱
533,司徒不可以
534,童年回忆
535,两倍真的好听多了
536,我还真就二仙桥过来的
537,太中二了，肉麻得很
538,回不去了
539,爷青回
540,姐姐好漂亮啊
541,哈哈哈
542,小学回忆
543,怎么感觉没有二仙桥大爷好听呢?
544,好欢快
545,二仙桥来的
546,好漂亮！
547,好漂亮
548,再次
549,二仙桥来的
550,完了，出不去了
551,这个版本的真好听
552,太好看了啊啊啊啊啊啊啊啊啊啊啊啊啊
553,香菱不可以～
554,爷青回！！！！！！！
555,我差点就信了
556,香菱不可以
557,前面石家庄的别走
558,凯多不可以
559,我居然信了
560,文艺复兴
561,宋亚轩也可以
562,为什么小时候我只听过他的猫
563,原版歌＋剪辑
564,这MV是原创的吗
565,kei？惊讶了
566,哈哈哈
567,橙光游戏
568,哈哈哈哈哈哈
569,我以为是dzq
570,小学回忆
571,好听~
572,＃官不可以
573,QAQ画质感人
574,粗中时代。
575,卡哇伊
576,文艺复兴
577,放假君nb
578,放假君来的就离谱
579,差点信了
580,还挺合适
581,斯国一
582,梨子？！？
583,狐狸精来的
584,这不是官方mv
585,秒啊
586,初中回忆
587,这个mv是韩国的一首歌
588,好像是朴宝英
589,女主100分
590,徐良原唱啊
591,上头
592,这个也不是原版吧
593,现在依旧很火
594,这是原版徐良唱的
595,以前的mv是这个吗？
596,饭制的MV吧
597,这是花kei
598,诸葛不可以
599,蜡笔小新
600,哦麦噶！！！
601,欢迎回来
602,鼓腮太可爱
603,[]
604,巨人城废墟！
605,那是我20岁
606,各玩各的
607,不可以干啥？
608,好可爱
609,奥，爷青回
610,原版是啥
611,爷青回！
612,头一次听，26了
613,2016年？
614,有线
615,我知足了
616,挂qq号
617,不可以哦
618,啊好可爱哦
619,初中听的了
620,我爱于小宛
621,可爱
622,柯达
623,文艺复兴！
624,awsl
625,DNA动了
626,到二仙桥
627,再来一遍
628,这个还挺好听的
629,66666666
630,Dna动了
631,建议0.5播放
632,kei
633,梦回五年级
634,我记得这首歌歌词被改了
635,我在你心里，
636,0.5倍就是神！！！
637,诸葛不可以
638,诸葛诸葛
639,ktv之歌
640,味道对了
641,所以这个MV到底是不是客观不可以的呢
642,守望先锋来的
643,爷青回
644,爷青回
645,21年4月了6人……
646,赵开
647,爷青回
648,爷青回
649,哈哈哈
650,2倍，魔幻！
651,诸葛  诸葛  诸葛  诸葛  不可以
652,kei好漂亮
653,哈哈哈
654,..
655,一下回到初中…
656,我就说这么像kei
657,爷青回
658,花少北？
659,童年啊
660,得得得得得得得得得得
661,爷青回
662,那个年代非主流都喜欢用韩剧做MV
663,为什么没弹幕？
664,噗哈哈哈哈哈哈
665,呜呜呜童年回忆
666,听前奏应该是原版
667,好看
668,好漂亮
669,不懂就要问？司徒是谁？
670,0.5 新世界
671,66666666
672,妮可妮
673,再听听
674,回忆呀~
675,童年啊～
676,这音画不同步吧
677,小姐姐好好看
678,哈哈哈哈哈哈哈哈哈哈哈
679,Mon
680,回忆杀
681,格格
682,2倍速没有1.5倍3好听
683,放假君好评
684,妈呀回忆
685,阿里戈多thanks谢谢
686,明显是韩国的
687,.....
688,童年歌曲！！！
689,蝙蝠时期前来考古
690,小学回忆
691,原来有MV的呀
692,小凌和徐良
693,笑起来好像沈梦辰呀
694,MV是韩国的
695,你现在哪里
696,红字牛逼
697,炸裂
698,真的好看
699,初中经常听
700,三侠五义里的徐良？
701,花kei花kei
702,可口可乐了了
703,初中
704,这不是原版mv吧
705,-
706,一个人
707,？？？
708,又不是原版mv
709,yyds
710,杯子上的周冬雨
711,文艺复兴
712,2022年了，我还是爱听
713,有何不可
714,爷青回
715,4
716,文艺复兴
717,她好可爱！
718,[ohhhhhhhhhhhh]
719,腰马合一
720,小凌呢？在哪
721,、】
722,？？？
723,爷青回
724,二仙桥？？？
725,回到了网吧
726,太可爱了
727,经典重温
728,好听好听
729,好伤感
730,金轮时代前来报道
731,二仙桥
732,爷青回
733,2021年
734,爷青回
735,+
736,好家伙
737,香菱不可以
738,不是原版视频吧
739,哦豁
740,文艺复兴
741,爷青回
742,文艺复兴
743,克复中原
744,啊啊啊啊啊啊啊
745,女主好漂亮
746,来了来了
747,金所炫
748,原版的耶，怀念
749,来了来了
750,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
751,祁兵
752,不像原版的
753,略略略
754,av？？
755,这歌太熟悉了
756,我中华无敌
757,韩国？
758,每日一刷
759,哭了
760,呜呜呜呜(┯_┯)
761,...
762,好像朴宝英
763,这不是kei吗
764,表白花k
765,韩国人的长相和气质都是完胜国人啊
766,女主颜值吊打国内女星
767,女主颜值吊打国内99的人
768,小浪蹄子
769,想念你坏坏眼睛
770,女生是韩国kei，这是她合作一首歌的mv
771,是不是有人放屁了
772,警官不可以
773,为什么鬼畜比唱的分高
774,笑死了，当时没感觉是小黄歌
775,二仙桥你们是魔鬼啊
776,我要亲上去啦
777,一笑眼弯弯
778,警官不可以
779,这声音是徐良吗？咋和记忆里不一样，弱弱的虚虚的
780,那个时候大家还有点非主流
781,带妹狂魔
782,，周淑怡是啥
783,客官和小姐的故事。。。
784,当年非主流神曲
785,在看哪里？看你胸         牌，举报你
786,翻唱？徐良不是这个声音吧？
787,这MV啥玩意
788,好像姐姐
789,杰哥，对不起
790,女主不行 换贾玲
791,我前第几女朋友，最喜欢听这个
792,怎么那里都有谭谈交通
793,杰哥，杰哥，杰哥不可以
794,女声唱的更多
795,噢~那里不可以
796,口红还是那年流行的，芭比粉
797,这女的是谁啊
798,肾虚唱法，你够了
799,我还以为是首小黄歌
800,不知几杯绿茶
801,手机一杯绿茶
802,哎你是不是找茬
803,我不想吃一顿，也不想去补胎
804,火也烧不化你
805,这样我太绿了
806,可把我激动了
807,客观来了没有
808,这么可爱肯定是男孩子
809,汪苏泷招摇一张嘴 徐良辟谣跑断腿
810,zyw我想你啦
811,视频里的妹子是谁啊 好漂亮
812,那时候，小姐还是个中性词
813,那里不可以
814,滤镜
815,踩一下
816,点点头
817,上网到肾虚
818,男孩子们
819,杰哥你不可以
820,杰哥不要啊
821,肾虚唱腔
822,徐良 老歌手了 诶 经典
823,草堂春睡足，窗外日迟迟
824,杰哥不可以
825,杰哥不可以
826,杰哥不可以
827,杰哥不可以
828,杰哥不可以
829,杰哥不可以
830,杰哥不可以
831,杰哥  不可以~~
832,杰哥不可以来的
833,徐良就是渣男
834,两倍真欢乐
835,男声真垃圾
836,阿妹你看，上帝压狗
837,你站的方位 跟我中间隔着泪 街景一直在后退
838,警官那个够了啊
839,想你时喝喝大力
840,客官，小姐，你细品
841,我女儿也涂这口红，色号一模一样，嗯，她幼儿园刚毕业
842,看完上一个开始精分
843,太想骆子姐了吧
844,徐良肾虚唱法集大成者
845,梦回小学
846,阴曹地府
847,小学一直听的歌
848,警官警官警官你冷静
849,波多老师？
850,嘴不对型。。。。
851,现在再听这个歌真的恶心死人了
852,杰哥不可以
853,音悦台倒闭了
854,警官不可以
855,杰哥！不要啊！
856,有点像纯黑
857,小学四年级 现在大一
858,小姐
859,鸡皮起来了
860,姻缘劫，集美！！！我初中可爱玩，打好多次，做的太好了，太感动了，哭哭
861,客官不可以
862,杰哥不可以
863,这是徐良？第一次看清脸
864,视频女主：kei
865,你若离去 后会无期
866,让我康康
867,警官警官，不可以
868,现在的网络歌真的垃圾啊
869,那里不可以
870,我不知道你是谁
871,Mnet？
872,唱功是真的不行。。。
873,比鲲鲲和大碗面搞了千倍
874,杰哥不可以
875,杰哥不要啦~
876,韩国的吧
877,小学一二年级打开网页就是
878,杰哥，不可以~
879,中文歌用韩国人拍？？？？
880,韩国人？？？
881,1.25正确打开方式
882,杰哥不可以
883,这是人家唱歌的特。特色。，你自己思想不行就别嘲讽。
884,童年
885,客官来了 小姐接客
886,官人不可以
887,这mv不对劲啊 是不是kei自己歌的mv呀
888,为什么弹幕里面什么都有
889,?
890,警官警官警官不可以
891,真的不如鬼畜那个“警官不可以”，来得好听
892,警官不可以
893,女主满分
894,说难听的恐怕不知道做词曲是谁吧？有本事自己做首歌来
895,你还怕那女的用强么 哈哈哈
896,亮亮不可以你靠的越来越近
897,杰哥不可以来的
898,警官不可以
899,杰哥不可以
900,哔哩哔哩  里面鱼龙混杂
901,音悦台 是怎么死的?
902,一半是冲MV这么可爱看的
903,杰哥杰哥杰哥杰哥不可以
904,刚才我还在看:杰哥不可以。
905,因为封面，所以我来了
906,小学听的，现在大三
907,杰哥不可以
908,是登郎诱惑吧？
909,lyp我爱你
910,七七不可以
911,12年了
912,下一站 坏女孩
913,这歌给王心凌唱肯定能甜死我
914,粉丝配的MV吵什么吵，原版就没MV
915,穿越之姻缘劫已经被下架了 爷青结
916,希望能找到女朋友
917,好可爱我的心都化了
918,还是丞相司徒唱得好
919,梦开始了
920,0.5的绝了啊  哈哈
921,熟悉的感觉
922,音悦台都倒闭了
923,原来的声音 
924,0.5倍速那个是魔鬼鸭
925,同姻缘劫
926,哈哈司徒
927,默默戴上我的铁三角  以示尊敬
928,铁拳不可，你靠得越来越近
929,小杰不可以
930,小姐姐好看！但妆太浓了
931,二仙桥的，你是不是成都的
932,说司徒的鬼畜看多了
933,嘴型什么的完全对不上对不上？？
934,0.5倍  的疯了
935,所以为什么配个棒子个的mv
936,0.5看妹子建议吧声音关了
937,你越叫我越兴奋
938,口水歌
939,0.5的那个，你有毒！！
940,这歌的精华在于女声   
941,从司徒亮亮n那里来的
942,客官不要啊
943,这妹子值得拥有一个车牌
944,卧槽，两倍直接去世。
945,这首歌听了就想哭  好难过  .....
946,up又没说这是原版MV，有些人在这bb什么
947,客官那里不可以
948,警官不可以
949,杰哥不可以
950,建议听0.5倍 简直不敢相信！
951,上帝牙狗
952,司徒司徒
953,阿妹你看，上帝压狗
954,总让我想起陪唱小姐
955,一个山东青岛的人愣是被之前的弹幕说成韩国的
956,小姐和客官做的什么生意？
957,咳咳
958,你靠得越来越近
959,客官亚麻跌
960,我要去二仙桥啊，走成华大道
961,好怀念当年的非主流啊
962,这首歌很有趣，不过徐良的唱功太差了，被妹子比下去了
963,成华大道二仙桥那个，我忍你很久了
964,我可以
965,评论区一堆LV5  年纪应该都不小了吧
966,底下的我忍你们很久了
967,才发现靠大骗子
968,老夫依然少女心
969,唱的是中文？根本听不懂唱的什么
970,人造产品能不好看吗
971,嘟嘟不可以，亮亮是我的CP
972,来了  爷的青春
973,酷你吉娃，哈集美马戏得
974,好悲啊
975,男生挺好的呀很不错啊
976,这个男主不是徐良
977,客官不可以为什么用的韩国人MV（狗头）
978,杰哥不可以
979,上帝压狗
980,这哪是黄歌...看看歌词吧
981,？
982,客官 我要 要嘛 要嘛
983,你们学委是女生吧
984,陈词滥调的无病呻吟
985,喘不过气来的感觉
986,前方那辆电瓶车拖了很长的货 来到快车道里面
987,都怪我骑的电瓶
988,还假装那么冷静
989,非主流只是早期的小众，后期的杀马特什么的大可不必
990,现在的网络歌曲，真的好多口水歌
991,炫舞，网吧，初中，qq秀
992,啊这个男孩吐字听不清
993,韩国人吧
994,本兮
995,你眼睛在看哪里，口水还流满草地
996,霍 怎么多人啊
997,女主B站有号吗
998,拔剑吧
999,这歌刚出来就听过的  现在最少都是26  27了吧
1000,还以为封面是徐良
1001,你快点充Q币不充就安排你
1002,阿妹你看~上帝压狗！
1003,杰哥不可以
1004,小姐就这样
1005,网络发布歌曲 没有mv
1006,这首歌写出了女主人公第一次接客的局促不安
1007,小学玩的游戏哈哈哈哈哈哈
1008,我眼睛在看那里
1009,这女主上过韩国runninh man
1010,脑子里全是鬼畜视频
1011,男的唱的不好？自己去？
1012,弹幕一堆00后10后....
1013,女主口红芭比粉
1014,那里不可以！！！
1015,压哥压哥压哥哥
1016,生个弟弟压哥哥
1017,吃你吃你吃你就吃你
1018,你不去吃米游姬~
1019,奥利给，兄弟们，我干了
1020,这好像是个小黄歌吧
1021,客观不可以
1022,梦回小学
1023,女主乍一看长得好像nene
1024,这个调和，今天你要嫁给我很像
1025,女声好听，男声难受
1026,咋喘的这么厉害
1027,这个鼻子能呼吸吗
1028,不是词变污了 是你变污了
1029,小学听的，同学还笑我，当时都不知道唱的啥
1030,这个男声好难听啊
1031,鼻子整的像杰克逊
1032,这嘴型对不上啊
1033,警官警官警官，不可以
1034,这女孩可呀
1035,杰哥不可以
1036,嘴型都对不上诶
1037,警官警官警官警官不可以
1038,警官不可以，你离我越来越近。
1039,脑补了那里不可以
1040,本兮
1041,警官不可以
1042,对我开炮
1043,开口跪
1044,小凌
1045,从阿里里哪里来的
1046,警官不可以
1047,当年觉得这首歌好污，现在觉得这首歌是真的污
1048,小姐爱上客官？
1049,特么的那时候刚刚YY开始 YY女接待都是这个
1050,徐良不可以？
