,弹幕
114,实际使用5G速度没有显著提升
115,物竞天择，适者生存
116,赛博朋克
117,bgm听起来好像是《妖猫传》后半部分的一首配乐
118,日式拉面配米饭。。。碳水大爆炸
119,起码补到18
120,主要是没对象
121,给岁月以文明而不是给文明以岁月
122,所以不用怕
123,考公就是究极答案
124,未经他人苦，莫劝他人善
125,工资不变~
126,真就听君一席话，视频里讲的“阵痛”这两个字真的很刺耳对于大多数人而言是持续的剧痛
127,我看看我的级别号
128,好像说得借钱不用还，投资不会亏一样
129,王朝兴衰，岁月流转，大势所趋，破而后立
130,标准能治好就不错了
131,我也觉得，仿佛什么都没说
132,很可惜就是科技不是用钱就能短时间堆上去的
133,我选择黄金，毕竟少年不败
134,这句话才是精髓，没杠杆可加了
135,听君一席话，如听一席话
136,都是海市蜃楼
137,今年高中考大学考上就不允许再考(O∆O)
138,合肥
139,不愿意，双职工没人带，房子车子医疗教育等等，一分都少不了
140,正常情况下只能每月省30元税
141,1000能干啥
142,5G网速40多M/s你们没见过吧，跟4G还是不一样的
143,是每个月补贴30块，减1000块的税额而已。
144,哈哈哈哈哈哈哈哈哈
145,都保不住
146,主要是没人带孩子
147,中国的房子能住下全世界的人
148,不愿意
149,直接发钱最真实
150,不
151,先保自己的小命要紧
152,别整基建了 土木真要累死
153,一千块一个月够干点啥？
154,真正享受到的人有几个
155,别问，我全都要
156,5G就是骗钱 速度真慢
157,不
158,大基建是在为楼市更好的增长
159,一千？够什么用
160,5g有个什么用
161,5g可太贵了
162,好怕up主被封了 我话都不敢说我还敢生小孩吗
163,修这些项目不需要工人？不会带来就业？
164,真的放屁，1000个人里能有几个人工作跟楼市相关，不降价就不降，不要扯皮
165,真的
166,钱从哪里来
167,做梦呢！
168,有人，才有未来
169,我的工资还没长
170,已经取消限购了
171,基建也只能让一部分人有工作的
172,1000块算是啥
173,1000能干啥？
174,唯一的不一样就是到处建房子 唯一一样的是穷哈哈
175,到处抄只能学疼讯
176,不
177, 脸朝地是趋势 托不起了
178,不
179,相信我，就是唯一因素
180,不愿意
181,不装了，直接报答案：都保不住
182,滚
183,一胎都不想要
184,贷不出来有什么用
185,只是贷不了
186,扯犊子呢！学龄前教育纳入义务教育！试试看！
187,可以一胎
188,不会吧？
189,我看宝宝树上基本都2胎
190,不
191,不，太少
192,问题是我结不起婚！！！！！！！
193,中等收入陷阱时期
194,暂时没啥用，都没任何应用
195,生孩送房子可以考虑
196,脸都不要了
197,考公务员确实是年轻人最好的选择。从选手变裁判组
198,以前搞基建可以直接拉动就业，现在基建是在去剩余
199,感恩
200,两个都要
201,学费全免有啥用啊，你买得起学区房？
202,跟工作关系最大，收入再高都是眼时的。没有安全感
203,现在的问题是，国家需要给年轻人发钱并刺激花钱，但是不搞大水漫灌，怎么精准发到手里花出去，很难办
204,经典螺旋下降模式
205,说得好
206,还是一手发钱一手发债，什么第三次转型，说的好听
207,生那么多干嘛哟
208,全是概念，需求都没有，宽带能源给谁用
209,问题是你说的这几样都没给，呵呵
210,因为加班
211,失业以后生育意愿提高了？？
212,什么逻辑？降薪失业以后就不焦虑了？
213,不懂就问，谁焦虑了
214,一个月给一万 我考虑考虑 估计也是不生
215,来源于对未来保障的恐慌，还是铁饭碗香
216,公务员真香，事业单位也行
217,不管保什么 先保落地吧
218,人太多，地球都受不了了
219,确实，考研考公才是最香
220,只补贴到三岁一个月五万
221,三岁？之后就不管了？
222,前面那个，凭啥白给你房？你交税了？
223,不愿意
224,人口再生产
225,50w论文，冲了他
226,有了5G后4G慢太多了，目的是让5G普及吗？
227,橡胶估计暴涨
228,不愿意
229,发钱之后马上给你通胀，就是这么无赖
230,1000不够奶粉钱
231,我记得好像因为疫情停了不少利民项目
232,不
233,娃还没到四岁，至今已话费六万多。真的是吞金兽。
234,保楼市，目光短浅
235,送房子 我就生！！！
236,保命
237,啊哈哈哈哈，关键是也不发钱不给假期啊。
238,我都被放假在家两个月了
239,不
240,先保经济吧
241,呵呵
242,东拉西扯
243,？？？？？
244,培养一个大学生要100w  
245,4G慢是因为用户使用量越来越大了，和5G建设毛关系都没有
246,扛不住了
247,不
248,日式不是碳水更足
249,比喻看不懂？
250,不
251,北京
252,1000？奶粉尿不湿的零头
253,及时救治
254,不行，二胎就穷死了
255,营销号
256,你根本没讲到最大问题核心在哪里
257,不耐饿
258,农村青年人都跑外地打工啦！
259,不
260,不愿意
261,不
262,楼市保不住资本家怎么混
263,肯定是保楼市
264,不能大声一点吗
265,不涨工资大概率人的问题
266,没想到疫情来了，
267,80后到底哪里难了？房地产发展你赶上了，互联网发展你赶上了，金融业发展你赶上了，全球化进程你赶上了，你还有啥没赶上啊？
268,都和普通人没关系
269,？
270,已经结束啦
271,都不要
272,5000我可以考虑
273,5g和我们有毛关系
274,不
275,现在只想躺平
276,我没房.撑死敢结婚但不敢生
277,建那么多房子还是贵
278,我就没上过补习班
279,除了房价，教育各种养娃成本实在太高了
280,这是个问题吗？
281,关我啥事
282,失业玩两年了
283,一胎补1000都不够用
284,你全都要，你要到了吗
285,一个娃的成本自己没个数吗
286,比啥，有啥干啥
287,从怀上但成年，报销所有费用，并支付养孩子的劳务费用，我可以考虑。
288,不知道以人为本是啥意思？
289,跑题了
290,耐心？下辈子吧
291,现在鸡娃，
292,小时候网络不发达，看不到其他人过的是怎样的
293,丈母娘，准婆婆，都是女人的锅
294,这个问题得看从哪些角度和立场来看了
295,我的假5g
296,连住的地方都没有，怎么敢生孩子
297,每月一千就能多养一个孩子？
298,人生三大觉悟，意识到自己是底层人，意识到父母是底层人，意识到孩子跟着自己也是底层人人。[笑哭][笑哭][笑哭]​
299,我觉得你太乐观了
300,所有关于生育的问题都没说到点上，生育分生和育。不是生不起，是没有金钱和精力去育
301,物价太高了，工资又太低
302,标题党，以偏概全，你以为让人人都住上房子很难吗
303,我失业3个月了
304,不愿意
305,一胎都不要
306,不
307,至今我们那农村未通路，年轻人外出，老年人百年过后没有落根。农村在赶人，城市在抢人。哪里都没有以前穷时的快乐
308,我西南小县城，一个两岁半孩子每个月折算花两千
309,30岁的人，活的很疲惫，房贷各种，不想结婚，不想要孩子，时常想着睡着了就不想醒了
310,绝对不愿意
311,还生？梦里啥都有随你便
312,早睡早起 那得让你睡才能睡哈哈哈
313,所以老板可以多开公司了 多做项目了  但是员工的工资呢？
314,你这个视频内容好像在哪里看到过
315,你这视频竟然能过，我在豆瓣发表的言论都被删了
316,房价继续涨把
317,一胎呢？
318,这破房子涨使劲涨建使劲建反正农村老家有房子关我鸟事
319,对于我来说是
320,保命
321,婚都不愿意结还生孩子
322,保障房是为了优先保障内部人，然后扔几套给外面的挡风声
323,公务员都降薪了 考个毛
324,现在保二胎吧
325,生活条件差，生娃出来一起受苦，还不如只苦自己
326,县城到处空着的房子，搞不明白为什么还让建房子
327,挺好的
328,房产税推迟了
329,我愿意呀嘿嘿
330,保命
331,谁用的起
332,生产关系上
333,这不是摆在我面前的问题，我的问题是卷还是找个合适的地方不卷，以及如何过好这辈子
334,我这代绝后了
335,30+，表示不考虑结婚生孩子的事
336,你偏题了，哥
337,弹幕是啥都没看到
338,保命
339,不
340,失业中
341,我只想活着
342,租房都租不起了 上海
343,总有人觉得自己比国家聪明
344,注意：房价不是唯一影响生育率的因素
345,不
346,好耶
347,环保很挣钱的。
348,听君一席话
349,其实发展新产业真的没那么好用，有多少人在生活中用的上呢，发展了这么多年，还是应用和科研分离
350,1000块钱3罐奶粉了，赶紧生
351,1000块钱买奶粉都。
352,每个月3000还可以。北上广大城市翻倍
353,机会？？？
354,？？！？？
355,不够
356,笑死
357,不
358,保楼市
359,胎盘？楼盘？
360,把基建的钱发给大家不香吗
361,关我屁事
362,太卷了
363,有没有一种可能，什么都保不住
364,矛盾吗？？？
365,妈呀，照你这么讲，怎么办呢
366,精密收割
367,考公不知道，但考研感觉并不香，毕业一个样
368,最后没有人保个屁的楼市
369,不愿意
370,5G？搞笑来的吧
371,一个都别想保住。
372,不愿
373,现在说发，等生了又会发你几年？
374,不是少了，而是能贷的都贷了，现在新的生产力基本都在还房贷
375,经济不稳固，发展太快没好处，长久才是上策
376,什么时候才会有中式套餐
377,把学费全免了，估计生的可能大点
378,管我毛事
379,写愿意的建议实名
380,人无所谓呀
381,不愿意，顶多二胎
382,大厂也开始裁员了
383,不愿意
384,还在房地产
385,到你我手只剩一点点
386,真是听君一席话如听一席话啊
387,不愿意
388,我连媳妇都娶不起，我还要孩子，我自己生吗
389,人呢？
390,正解
391,小时候就有富人了只不过差距没那么大
392,不愿意
393,工资低才是焦虑的原因
394,不
395,房价又要上涨了！
396,不愿意
397,远远不够
398,学日本还是学美国
399,？孩子每个月花的可不止这点
400,我从一年级就补课天天补补到初三，工作了一点用没有
401,bgm好像是病变
402,工资和日益增长的放假物价差距越来越大。。。
403,保一胎吧，，，，
404,已经不想结婚
405,保命
406,选择？不好意思，我是成年人
407,所有
408,保啥？保命吧，活着都不容易
409,因为钱多多益善。和国外想法不一样啊，要是和国外一样不存钱赚的多花的多。那就没顾虑了
410,这说的全是大蓝图，和普通人有啥关系
411,继续城市化会害了中国 产业下沉到三四线及农村才是唯一的答案
412,确实，我们市地铁建设速度明显提升了
413,震痛了小半辈子了，预计还有大半辈子在阵痛中
414,再哭一哭年轻人吧
415,当每个家庭有一个成员的收入可以支撑五口之家在二线以上城市生存，那就没什么问题了
416,都不保，保命～
417,不是我不爱国，我是没办法。我关注怎么活着，再活好吧
418,民族延续下去
419,可怜的80后
420,关键是基建能带动创新吗
421,这问题是个人都知道，如果不能全保。存存人失地和存地失人
422,一言以蔽之：不患寡而患不均
423,有没有可能城镇化进程本身就是错误的或是过快了！
424,养不起啊   很现实
425,我信你个鬼
426,保命吧
427,就算偏远教学，也希望他们能走出大山
428,3怎么样都大于1
429,不愿意
430,。
431,房东才是版本答案
432,阵痛又来咯
433,1000够个啥
434,既要 又要
435,哎 看了这个视频 更要努力了 
436,储蓄率上升，钱贬值的厉害
437,楼市崩了更没人敢生
438,不
439,不患寡而患不均
440,草了，他们就算企业贷款，依然骗了贷款去炒房！
441,谁申请到了呢
442,肯定保楼市
443,不
444,每个月1000？
445,愿意
446,不
447,每月补贴的一千是够买奶粉了还是够补习了？
448,不愿意
449,你敲键盘最有用
450,不
451,不
452,好好好
453,连媳妇都没有你跟我说生孩子
454,10000还差不多
455,我没上过补习班
456,一千块对于三个小孩屁用没有
457,考研最后不还是找工作吗？
458,可以考虑
459,再见了
460,哈哈哈哈哈哈
461,机会?
462,经典阵痛
463,绝对不
464,还美其名曰竞技精神
465,没错了
466,一千块钱有个der用
467,发一千育儿费用只会涨价一千
468,啥也不说了 挣自己的钱 其他的爱谁谁
469,前排提醒！！！废话文学！！！尽快退出！！！
470,成年人不做选择题
471,不不不
472,弹幕呢？
473,每月3000可能会改变人的想法
474,对的
475,安居乐业都做不到了
476,不愿意
477,日本房地产早崩盘了
478,后浪已经是前年的事儿了？！？
479,4g已经够用了
480,中产！
481,现代化会降低生育率
482,不愿意，根本不够
483,罗斯福那味儿
484,呵呵呵呵呵呵呵呵
485,呵呵呵呵
486,屁 一胎还考虑考虑
487,独生子女的抠1
488,你整个火星套餐也是一个德行啊
489,一个也不生
490,贷款要还的啦
491,先学收音机维修，后学bbji
492,先问我愿不愿意一胎二胎
493,农村不允许新建宅基地也有原因吧
494,二胎可以考虑
495,评论好多，赞好少
496,什么都涨工资不涨
497,不愿意
498,三桶奶粉，不够看啊
499,不愿意
500,碳中和基金都跌两个月了
501,国家的钱好挣
502,求BGM
503,emmm 
504,一胎都保不住寻思啥呢
505,工资低主要是
506,不愿意
507,一胎可以考虑
508,不愿意
509,先报就业吧
510,1000根本不够养孩子
511,经典比喻喜欢用外国
512,1G每秒对于普通人来说是多余的。视频，游戏下载要千G万G的时候才需要5G
513,5g换4g没影响，因为用不到每秒1g的流量，所以也不需要
514,我是合肥的，我喜欢二人世界，不想生娃
515,凯恩斯已经被淘汰了
516,点名合肥
517,不
518,我想要两男两女 给不给啊国家
519,这都是废话，这个时代谁能控制自己睡眠时间
520,来来，先把双休解决一下，你查查有多少一周只休一天的。
521,婚都不想结，还提生小孩？
522,没用的
523,一胎都不想要
524,买法拉利给10元优惠券有用哈哈哈
525,阿婆主在放屁
526,弹幕呢
527,建那么多有什么用呢，还不是照样买不起
528,现在上海内环都有很多地方没有5G这都2022年了
529,可以把各种奇奇怪怪的补习班关了吗？
530,不愿意
531,补1000还只到三岁 生下来住哪啊
532,现在一样穷
533,石家庄月薪平均2800，你告我怎么活
534,雨我无瓜
535,当然愿意，可惜我是男的，生不了，好不好
536,10000都不会好吧，那是3胎！
537,不愿意
538,你们随便建，有多少人能享受到
539,土地财政终结，才能解决问题
540,自己，父母，车子还管这么多，已经很难了还3胎简直离谱
541,不患寡而患不均
542,全是扯淡
543,我全都要
544,不晓得是我在火星还是弹幕在火星，山区到超一线的所见所闻，不进则退，不进则亡
545,十几年以来大部分商品房的面积和户型就不适合住三个孩子，太小了
546,不愿意
547,月薪过万很高吗？你要看在那个城市
548,一个月发10000，可以生
549,不愿意
550,好耶
551,我姐有6套房也就只生一胎，3个多难带？
552,可是房价跌了那买了的人怎么办？
553,年轻人一胎都不生了
554,除非科技进步否则必须做出选择
555,三一跌成狗
556,泪目了
557,不愿意
558,不愿意
559,人家就是举个例子，弹幕就非要开始真讨论吃饭了…
560,不愿意
561,不开个宝马都没资格住
562,电视里只有霸道总裁的老婆，没有你
563,5G必须要加大投入
564,标题表明态度
565,淀粉肠涨价了，4块一根
566,说了等于没说
567,年终奖是啥，没见过，哈哈哈
568,一个都不可能生，他们在想屁吃
569,弄
570,支持星链计划，上网不用钱
571,我失业了，不配生
572,根本是生存压力，工作压力大
573,累了
574,一胎有人生吗
575,现在物价都长成什么样了
576,关键生活偏向懒
577,赢
578,问题没人给贷啊，
579,问题，做基建的意义是什么
580,这个房子轮不到你住，别想了
581,利好土木
582,不是。 是对女性的影响太大了才不愿意生。 
583,重要因素是工资低，我一个人生活都挺费劲的
584,不
585,一千还杭州…有点少
586,问题是我买不起新手机
587,不愿意
588,相信后人的智慧.JPG
589,生出来读完书也找不到工作
590,不愿意
591,5G没用吧？
592,还有工作
593,发7000也不会，因为这样只会让物价升高，应该控市场，让生活成本下降
594,也别每月了，你一次性给我算了。
595,不愿意
596,跟我可没半毛钱关系
597,信心比黄金贵
598,都要
599,没钱
600,难道不是工资太低的影响？
601,物价能降吗？工资能涨吗？
602,还有教育、医疗
603,房价减半，才能考虑生养孩子的问题
604,还不是买不起房
605,地产从业者好难呀
606,反正和我没关系
607,现在结婚都不收工本费了
608,的确如此
609,不愿意
610,还有三十以下的孕龄妇女？
611,加两个零 我生4个 否则不生了
612,真实，我现在已经不好意思在同学朋友圈留言了
613,前面身边都一万加的，因为那是你的圈子，5000的圈子大多数也都是5000上下
614,可以啊
615,今年我也要失业了
616,这不顶用吧
617,必要非充分条件，把房价换成白菜同样适用。换成cpi就好理解了。
618,不愿意，一胎都不想生
619,二胎都不愿意
620,可是感觉去年贷款非常难批
621,不愿意，1000块够吗？
622,不会
623,1000够干嘛的？
624,然鹅，基本上你一个都保不了
625,生是不可能生的
626,二胎还没生
627,1000？打发乞丐呢
628,两手抓呀
629,这些个现在也发不了声音了
630,老铁666
631,继续涨！！
632,现在，就是，唯一，决定因素。
633,这答案太显然了
634,no，结婚都不愿意
635,评论怎么看不到
636,我谢谢您嘞
637,不看了，没意思
638,朋友家孩子一个月最少花5k
639,保二胎还差不多
640,？？？
641,18岁之前孩子医疗 上学读书 补习的钱都出还差不多
642,1000。。。。。
643,即要仰望星空，也要脚踏实地
644,不愿意
645,神经病
646,不生不生打死也不生
647,我觉得生一胎都是有钱人 很有钱的那种  
648,在家挣不到钱买不起房谁愿意打工
649,三四线城市产业多了，人们能在家打工才是真的
650,先给发个对象吧…
651,我就是用了5g又用回4g了，没有不适感
652,保楼市啊
653,别啊，给我继续涨啊哈哈
654,养狗一个月不得小1000
655,啥事都能让我们90后赶上
656,涨工资！！！不提高收入，什么也保不住
657,无法转型，只是路径依赖复吸
658,补贴多少？补贴多久？生出来了就不发了怎么办
659,一个词，杯水车薪
660,躺平真是年轻人唯一的出路 不考虑结婚和买房 年轻人不知道过得多舒服 吃喝玩乐
661,别说买房，租房都快租不起了
662,说白这些投资还是很空洞，还是概念上的
663,保命
664,我老家的路才修了一半多呢，别的地方竟然都在重修改造了
665,转了多少年了，就是越来越买不起房
666,原材料贵啊，击剑击剑
667,不愿意
668,笑死，我连婚都不想结。你们还几胎
669,考公考研本来就香
670,不不不不不不
671,养个孩子一个月要五千
672,不愿意
673,教育成本下降才是最好的解决办法
674,这些才是祖国的真实模样
675,还是那句话  我能看得到国家的未来是富强，文明的。但是我却看不到自己的未来
676,当然是都保不住
677,保楼吧，等楼市崩了，房子就便宜了
678,因果报应
679,不愿意归不愿意，一罐奶粉不止一千的有点过分了。。一般比较好的奶粉也就四五百一罐，当然我只买国产，不买大家认为好的国外货
680,我们老师。。。
681,每月5000就有了
682,我那时候九十年代末，好多同学都在上补习班了
683,已经结束啦
684,一年多发一万，换个大房子房间要加100万，你说愿不愿意？
685,生孩子就报销500块钱 说啥也不信啊
686,又是基建加大放水，还是老口味老配方，哪里转型了？？
687,啥叫跟普通人没啥关系，就蹬三轮开饭店跟普通人有关？
688,发套房，生一个
689,我笑出声
690,这关房价和生育锤子关系
691,这个问题，不用想，必然是楼市
692,给偏远地区或农村补贴吧，每月补贴2000，会有提升的
693,和我们普通人有什么关系吗？
694,哈哈，一片大好
695,还不如说手机依赖性太强
696,缺爱
697,先找到新的增长点再说吧，不然砸了楼市这个夜壶，但又还没找到替代，是不是更惨？
698,说5G没啥不同的，你先体验几天5G再换回4G看看就知道了，你会适应不了
699,都考公，交税的不够了，
700,还有工作所占用的时间精力
701,想啥呢？都保不住。
702,一个孩子奖励一套房还行
703,保障房有屁用，我们要自己买得起房
704,既要又要还要，666
705,有人觉得涨工资是好事！
706,能保一胎就不错了
707,不
708,关键是一给你发钱，就会东西集体涨价
709,呵呵
710,那不是我的世界，我不属于这个世界
711,三个诶
712,5G好用？
713,分配公平这么简单的道理都不懂
714,火速分钱吗？可是我没觉得我钱多了啊
715,bgm。 experience
716,不患寡而患不均
717,没用了，心气儿没了
718,没用
719,我是剧疼痛
720,反正你要欠高档人的钱你才能苟活
721,都想要的结果就是一个都没有
722,可以
723,看不懂反正不像再造个人，把她/他带到这个苦难的世界
724,现在实体行业能活下去？
725,教育 医疗 物价
726,快乐就行，别想太多
727,黔驴技穷啊
728,大海呀你全是水！
729,生一个孩子就免费给一个房子，又愿意生孩子，房子还有人住，一箭双雕
730,+1
731,没用
732,一千块？呵呵
733,能不能申领得到又是一回事
734,1000块钱连个钟点工都难请吧
735,房产税！！！
736,你上课混考试抄就好意思认为自己真是个大学生？
737,愿意
738,不
739,不愿意
740,这些项目离得真远
741,把手机5G关闭，反而能扫码
742,所谓的增长点换种说法就是收割方式
743,不生的也没多少啊
744,给再多也不
745,我学校里开不开5g没区别
746,我可以
747,这样会更有活力么？
748,不愿意
749,笑死
750,都不要不行吗
751,单身快乐
752,四海
753,一个都保不住，
754,确实，一个都保不住
755,有钱的多生点吧
756,一千块钱能干嘛？
757,不
758,说的很好一言道破本质
759,好像就是啥也没说
760,太多了1000，建议给10块
761,创业原本就很难呀。。
762,不愿意
763,百万漕工衣食所系
764,不愿意
765,不愿意
766,东补西
767,生那么多小孩根本没有房间住
768,都不愿意结婚，咋还愿意生孩子
769,肯定不啊
770,铁公基走起
771,慢慢改，慢慢变，怎么可能一蹴而就
772,一千？都快涨了一万五了
773,补贴5000我考虑
774,1万还能考虑考虑
775,科技才是生产力
776,一千有屁用
777,苟住
778,说3000还行的，我觉得你是一个好人
779,保楼市啊!
780,不愿意
781,3岁之前花不了什么钱，大头都在后面，上小学开始各种补习班不是几千能搞定的
782,还是人太多了
783,一个都保不住
784,愿意
785,城市房价平均在2W以上而且人均收入水平停留在3K以下所产生的结果
786,两手都抓，两手都要硬
787,活得好辛苦，婚都不想结了
788,你到底说了个啥
789,不愿意，带孩子3年没法工作，孩子还要花钱
790,学什么不好，偏要学日本
791,一股脑硬着头皮上
792,这也是一个发展机遇
793,四分钟之后视频做的值得讨论，大格局不错，细的东西很难讲得清
794,真相了
795,有心了
796,笑了
797,不愿意
798,保命要紧
799,代码代码
800,不患寡而患不均
801,一千块能报个补习班吗？
802,不
803,不愿意
804,生产力
805,才1000？
806,补习班是我一直想不通的
807,5000怎么样
808,婚都不结了还娃呢
809,别太悲观了
810,房子没问题，谁给我照顾小孩才是最大的问题。
811,it行业30岁一半都是光棍
812,保平稳
813,不仅是城镇化更是信息化
814,主要是教育
815,~~~~~~哎
816,非常简单
817,被蓝字逗笑了
818,多少？
819,除了早睡早起，其他你没说啥，早睡我做不到，但每天早起
820,什么?没有听说过啊
821,前面的 油价8+了！
822,农村有年轻人？
823,都不要
824,铁公鸡
825,1000？够干嘛的？
826,一胎不发吗？
827,日料碳水少？？？？？？？？？
828,不
829,1000块也就二桶奶粉一点尿布够个球
830,你住了嘛
831,德式套餐是工业转型升级
832,反正跟我也没关系……
833,成年人当然两个都要喽
834,欧美加每月每人补贴都在500美金左右
835,5g和我三线城市有什么关系
836,没有父母，我35岁之前连一套房子跟彩礼钱我都攒不够
837,就是，只有安居才能乐业，乐业才敢有后
838,我失业了啊，怎么要二胎呢，压力大
839,西部留守
840,事实上一个都保不住
841,肯定3胎啊
842,愿意
843,不生
844,no！
845,这是我该考虑的问题吗
846,听不懂，傻了
847,不愿意
848,农村都回不去了
849,保障房很难申请，我觉得很淦
850,就是要转型要改变
851,德邦
852,生一个孩子分一套房子，你试试有人生吗
853,再加4个0，我就干
854,公租房不是人人都能申请
855,我TM连老婆都没有，生个毛
856,一个也保不了
857,全在考公，全在考铁饭碗，可见一斑
858,放屁
859,前面的兄弟，基本每个银行现在都有线上的无需抵押的贷款的
860,12345。。。
861,我自己都不能给孩子一个家，我凭什么生孩子，让我的孩子长大帮我买房吗？
862,要不是因为穷，我想生个足球队
863,没几个有本质的建议
864,92涨价为什么油条也跟着涨价？
865,一个女人生三个孩子，你知道对女人的身体有多大的损害吗？
866,别想，想保的没一个能保住！
867,确实
868,按照目前物价，18周岁之前每月一万还差不多
869,装什么呢？现在做项目先要看到现金流。还贷款？
870,世界倒也没有这么悲观啦
871,那我还是愿意有宝宝
872,我都35了，一胎都没，养不起，散养不如不养
873,愿意
874,说实在的听不太懂
875,？？？？
876,谁告诉你5G就是上网？5G也是有军事用途的，好好学习
877,物资都在涨
878,我们这十八线小城市房价都6-7k了可怕   我工资才3k
879,哈哈哈哈哈哈哈哈哈哈
880,1000顶屁用
881,自己都买不起房呢 再生个儿子 还活不活 一胎都不想要
882,这些都没了，我拿什么养孩子
883,不愿意
884,不
885,把人民群众的焦虑感降低，才是重中之重
886,不愿意
887,不愿意 补到18岁还差不多
888,高考取消了就可以
889,拉黑了
890,不愿意
891,自己都养不活了
892,一个月1000一年才1.2w好点的幼儿园和学校一个月都不够学费
893,这编剧水平属实，哎，一言难尽
894,确实
895,储蓄也得看cpi啊，非常高。
896,电费能降不？
897,单身快乐鸭
898,说的都是什么玩意儿
899,不了不了谢谢
900,那必须不了
901,一个都不想生
902,都已婚了教育不是吗？
903,小孩子才做选择，大人我全要
904,不愿意
905,杀疯了
906,1000可以的
907,三岁后每个月2000+也不够都不够，
908,这些影响我2000的工资了么
909,如果每个月5000有人愿意吗
910,˶⍤⃝˶꒳ᵒ꒳ᵎᵎᵎ
911,先考虑怎么活着吧
912,不是城镇化是城市化，城镇化和城市化不一样
913,不是城镇化是城市化，之前一直是城市化
914,又来了
915,视频里是哪个城市
916,我会选择保楼市，因为我真的有楼市
917,文章依据在简介
918,医疗费用
919,不愿意
920,各种卷
921,5G下东西能到最快1G每秒，但是现在4G覆盖率大。
922,我打算躺平摆烂
923,工资有日本的水平生个二胎应该没什么吧
924,真要物竞天择，适者生存，怕不是要为了活下去不择手段。整个国家都会动荡不安
925,结不结婚都不好说＠_＠
926,国家直接搞个育儿机构，那些意外怀孕就生下来给补助金孩子上下来给国家养这不什么都解决了
927,吃日餐不怕吃不惯，拉肚子吗
928,不可能
929,永远轮不到我
930,一胎都还没生的我点进来干嘛呢？
931,不是还有炸楼保价
932,愿意啊
933,？
934,给我一个亿
935,不。。。
936,炒股买基金
937,随便涨，接盘算我输
938,愿意生专家
939,什么都没说
940,二胎都不要
