,弹幕
77,大行超的多，小行和股份影响有限
78,把大城市的人挤出来，回到鹤岗那样房价低的地方。让小城市获得更多人才，城市回乡村建设家乡。区域固化那么教育 医疗 消费 娱乐 产业就会下放，可是真的有那些工作岗位吗？当然还是要靠创业创新产业升级。
79,大天津已经从直辖市退位到二线城市了
80,一二线绝对限制不住
81,倒是有人敢站起来才行啊
82,旧村改造分完房的人表示:涨不涨的和我无关
83,至于刚需，这需要熬过这段时间。
84,减少了供应端，楼价更升了。
85,刚需永远是最惨的
86,好品味《寂静岭》
87,回家宅基地盖房，还能传给孩子，何乐不为？
88,好家伙，讲的我都想睡觉了。
89,房价跌最怕的是可能产生通缩，因为大家财富缩水都不会消费了
90,我就是来B站看长篇大论的
91,好家伙彻底买不起了
92,首先银行最先倒霉
93,突然听到熟悉的bgm 寂静岭
94,等等再看，不着急买房
95,bgm: promise(来自寂静岭2)
96,这说明了什么为了年轻人回自己的家乡发展
97,炒房都是现金买，苦了刚需
98,跟股市基金经理抱团白酒的逻辑一样
99,房价从现在正式开启下一个黄金五年
100,要把房地产池子里的钱都掏出来
101,说白了，就是提高行业门槛
102,羊毛出在羊身上
103,幼儿园化一下
104,上帝的归上帝，撒旦的归撒旦
105,这么多空款，怕楼市大跌
106,说好的“房住不炒”呢？
107,房价降了，其他生活用品的价格就会涨
108,许老板开的好头啊
109,其他类型的贷款最终也会流向楼市
110,我还以为bgm是王力宏的爱错
111,退一步海阔天空
112,退一步海阔天空
113,我怎么看图表在动
114,今年是去杠杆的一年
115,长远来看，银行要把钱放出去，那样更多会去实业
116,我就是在自己家乡把住一套房子，出去工作也不奢望在工作地买房了
117,还涨，让不让人活了
118,羊毛出在羊身上，还是要普通购房者买单
119,背景音乐振动频率的适耳度超过了你的声音，喧宾夺主。
120,BGM：promise
121,最终房地产开发商必须要低头
122,我们这四五线城市都已经卷到了两三万一平了，老家也待不下去了
123,看完之后发现有很多需要吸收，辛苦了，加油！
124,这么多专业名词看得我晕头转向，只知道房价涨了
125,因为威胁到了银行
126,凡尔赛
127,不买了，去鹤岗了
128,看看车市，就是房价的塑影
129,有钱人都是全款买房
130,二三线不抄了，全回一线了所以大涨
131,首套太高，二套太低了
132,我总感觉一切的一切想把人赶到西北地区发展。。。
133,卖地不？我们自己盖
134,完了，我是浮动的
135,为了防空了
136,我的4.85
137,厉害啊，朋友再聊房贷，刚好给我推这个视频。
138,买房的都知道今年房贷降了
139,这不就是感觉房地产快崩了，国家在止损吗？
140,我大无锡怒排第二，笑了
141,主要是规避风险
142,不存在带不带！只要能活着！就不贷
143,虽然能背下风险，但是没必要
144,大连哈哈哈，干啥啥不行
145,听着听着忘了
146,好家伙老家就在北上广深呢。。
147,老家的翻一倍了
148,bjm:promise
149,成都真的太高了
150,熬过这阵痛就好了
151,以为有机会其实没机会
152,西安皮也没有，17年反而涨了
153,我老家就在大城市，你让我往哪跑
154,首套利率也上涨，究竟打疼了谁？大家醒醒吧！
155,全款无压力
156,幸亏我选了固定利率
157,银行是弱势群体？？？？
158,郑州房价现在又涨了，跌只是因为疫情。
159,买不起的照样买不起，有钱的依旧买很多
160,刚需是你有合理的资金，而又特别需要这房子。
161,房贷确实没额度了
162,上帝的归上帝，上帝早晚收回去，玉皇大帝也没戏
163,越限越涨
164,吵的不得了！救命！
165,首套房都砍死
166,背景音乐太大声了
167,全程看车，为什么都是白车
168,不重要我又不买，只是喜欢吃瓜
169,BGM! Promise 山冈晃 寂静岭2原声
170,几千万的刚需
171,我贷的就是5.88，没办法，刚需房
172,BGM声音火大
173,5.6
174,问题老家就在大城市，必须买房
175,资产都掌握在那些大咖手上，再创业的人很难
176,不准忘记我们小破站哦
177,银行不就是就差自爆了么
178,都说买房难买房难，其实是大城市的房子难买，同时大城市又有更多的机会和资源。说到底穷人最好能在大城市挣钱，小地方买房比较划算，大城市租房也不会特别离谱
179,全国只有长沙房价良心
180,变天
181,背景音乐太大了
182,只想赚钱不想有风险，哪有这种好事
183,老家的房子也买不动了，大学入学到毕业工作，老家房子涨了一倍左右
184,我就想问计算机专业，你让我在5.6线的城市到哪去找网络公司
185,房子什么时候能建啊
186,LPR我2020都固定了
187,bgm很有深意
188,退一步海阔天空！有道理
189,哈哈，看到了
190,倒了更好，早点面对现实
191,BGM声太大了
192,盖的少了，肯定涨
193,是便宜了还是贵了啊
194,金融经济永远都是达摩克斯之剑
195,bgm是寂静岭的
196,这是房子要涨价的信号
197,加油，你干事情很有意义
198,说不吵以后直接翻翻
199,我想开口但是又停下了，说多了也没用
200,之前没买的这辈子很难翻身
201,lpr利率相比去年还下降了
202,洪水来了，动物们都往山上的山洞里面跑。
203,所以对策就是让穷人更买不起房
204,最后还得看执行力低，否则没用。
205,我们这里根本带不到，只能带高利贷。
206,阿婆主的声音好好听
207,买房等老了死了在考虑吧刚需太受伤了……
208,BGM太大声了
209,我无锡首套房6.15
210,昨天的日本，可能是明天的中国
211,不用慌，广州要掉出一线了
212,便宜了有现金的有钱人
213,只要能凑合住，不结婚。他们就没办法了
214,背景音乐声音太大了
215,首套为什么也涨
216,催更为啥会感动
217,让钱从房地产里流出
218,可以看看海南发展银行
219,一月份疫情影响更大把
220,利率升高，减少房贷
221,山冈晃好评
222,目前我的房贷是1.5
223,这点利率蒜皮
224,这样融资就更困难了
225,在没有新的支柱产业诞生之前，房地产塌不了
226,我们在上海一月份刚买房。可我们是刚需啊
227,意思是买房的不是银行的钱
228,同志们时代要变了
229,不是4.9吗
230,排出大城市人口水分，人才下放支持乡村振兴。
231,为什么我的首套房利率比这斗高
232,限贷是限制房价的吧
233,背景音乐太大声了
234,涨到爆炸哈哈
235,所以我当地选择固定
236,老家的房子也不便宜了
237,或许这就是人生吧
238,全款买房，不关心这些
239,等炒房客和投机者退场以后，房价回归理性
240,刚需才多少
241,农村的宅基地也开始保不住了，回不去啦
242,背景音乐太响了
243,所以现在提出农村建设
244,GKD
245,大连一直在慢慢涨，没下跌
246,但是那些房企因为美国放水一堆美元债
247,命运也是实力的一种
248,我擦，我家乡无锡上榜
249,我也还没买呢，怎么利率更高了
250,怪不得搞个浮动还贷款
251,来了来了
252,非常好，刚买几套
253,防住，不炒
254,一线城市还是要涨一下的
255,幸好早买了两套 不然还得多花钱
256,银行推销LPR的时候，我就知道后面有坑
257,解读很详细了，加油
258,辛苦了亲
259,？？？？？我还没有买！！
260,房价这么便宜一点压力都没有。不用奋斗了
261,那没有 房住不炒之后我家房子翻了一番
262,变相又涨价了呗
263,房市不是毕竟击鼓传花的，跌的再厉害让市场价值回归使用价值而已。毕竟使用的物品永远有使用价值。
264,不应该打压投资客么？怎么刚需的买单呢？
265,这背景音乐！正经想听的听着好费劲啊！！！
266,多点耐心，听我说完
267,一线城市上涨可以理解
268,无锡6.15
269,问题是来上海抢房的并不需要贷款
270,涨吧，涨了好，反正家里有房全款的，多的两套涨了好卖
271,听着好无奈
272,就是拿房子向银行抵押，万一不行就放弃房子，银行背锅
273,BGM寂静岭
274,说的恒大吧
275,银行自爆就行了
276,怕啥？可劲儿进地产，要完一起完！
277,我们一套都5.88
278,不想着降房价，就想着转移成本
279,没钱买房了，买不起了
280,不生就完了，不买就完了
281,卖地是大头，全被谁把钱拿走了？
282,背景音乐太吵
283,怎么不说银行也是最大的收益者。
284,首套房怎么也涨
285,这么多年靠房子，现在怎么一把抓
286,因为有些开发商造完房子抵押再贷款。。再继续建房子。。以至于有些业主买了房子都办不出产证了
287,毕竟此地给牌面
288,声音好苏啊
289,BGM声音太大了
290,老家也贵啊两百万才能买
291,次贷危机
292,最后的狂欢？
293,我十八线城市，就是从17年开始，房价翻番了，努力挣钱拿房吧
294,击鼓传花？
295,不，对我不重要
296,没钱没贷款，还是租房吧，希望退休后老家的
297,背景音乐太大了
298,牛年股市要躁动
299,背景音乐好吵哦
300,涨继续涨，麻溜的涨
301,蛋糕？我饿了……
302,最好让普通人买不起
303,美元放水，留进来
304,我的天，还好我选了固定
305,up加油，我们支持你，一定要更新哟
306,降火方法很多很简单，以前就是不想降
307,过了一半还没讲到
308,恒大笑而不语
309,说的好像外地普通打工人买的起北上广深的房子一样
310, 声微饭否？
311,现在全升了，现在基本5.2了
312,老家也上百万一套房
313,这和我年度报告PPT表格一模一样
314,首页通知书
315,这音量我居然能听完，大家辛苦了
316,4年过渡期
317,断了北上广深漂的人的梦想了，回老家吧
318,不是一线城市工资高，要看学历专业的，一线城市三四千工资的岗位太多了
319,银行做大对公和个人消费就能释放房贷额度了
320,银行做大其他贷款就能释放额度了
321,青岛一些房子腰斩了 真的
322,来了来了
323,还不够，再加百分之五。
324,我们三四线都涨了
325,搞来搞去还是银行国家房地产赚钱，都是后面买房的吃亏
326,在看的在看的，请继续加油
327,怪不得上海涨那么恐怖
328,普通人表示基本没听懂
329,寂静岭的配乐
330,房地产开发商越少，房子不是更少？房子越少就越贵
331,支持，全款买房子。推向全国
332,现在断流就不会坍塌还是说现在塌了也在可接受范围内?
333,哥们2020年下半年银行就开始实施了
334,谢谢讲解，要不然72%一个8%？9倍的市盈率
335,就算月如五万每个月也就刚好还房贷是什么概念
336,风险太高，撑不久了
337,偏僻一点的房子便宜的很。别墅才几千一方
338,老家北京的好绝望
339,没有老家，无路可退
340,各位去看看楼市整个行业利益分配
341,记得记得
342,听到站在我还没搞明白这几个数值代表什么
343,感谢老婆壁我在6月份买了房
344,谢谢，怪不得bgm有点熟
345,简单来说就是：降低开发商贷款金额，让开发商不再有那么大的现金流做更多金操作
346,资金要流入实业了
347,好吧，回去建设家乡
348,声音太好听了
349,一起卷，谁也别闲着
350,大土豪，分田地
351,来了来了
352,很容易让人犯困
353,已经听不进去了
354,小银行应该份额多，因为小银行承担风险低，而房贷的风险最低，应该让小银行多房贷
355,有的就是人为涨，反正我不会买那些城市
356,就是说这次限贷针对的是买房者而不是房企
357,涨！往死里涨！
358,大佬加油
359,买单的还是普通购房者
360,大家把我看打在公屏上！
361,在广东感觉压力大
362,promise
363,家乡不给机会
364,赶紧涨吧。1亿一平米吧！
365,原地爆炸
366,房子叫财产，不是资产，能出租产生收入的才叫资产
367,上海已经出手了
368,次贷那个危机都没现在房市积累的高，只不过次贷是虚的，房子是实的
369,次贷
370,然后2016 2017就飞了
371,房贷全部砍掉，我看你还怎么涨房价
372,寂静岭
373,去库存
374,谢谢up主
375,看来房价短期内不会降
376,没啥用，企业贷款转一圈还是买房
377,可以啊，寂静岭
378,买房成本高了，买房困难了，买的人少了，房价就该跌了
379,意思就是失业人多了还不起房贷！产生银行危机
380,投币了
381,我这一个得算三线省会城市了，居民住房要1一万块以上一平方，真的很离谱
382,去年买二手房排了四个月才拿到贷款
383,赶紧投个币鼓励一下
384,寂静岭
385,为什么我降了
386,特别关注的，你可要经常更新
387,最好取缔房贷，必须全款买房
388,加油呀～
389,股市早流过了。
390,火烧眉毛了等不了了
391,青岛的表示下降又咋了，下降了也还是15年的两三倍
392,求bgm
393,我记忆中房价最低的时候就是15-16年
394,小城市还是翻了一倍多啊
395,点名恒大
396,不重要，我又不买
397,这@正解
398,不是分两部分么
399,熄火个锤子。我这从3K涨到6K
400,加油干活
401,前面的，听不进去的，是认命了么，决定不买房了呗
402,金融危机之前美国也是这么想的。
403,lpr是不是要涨上来了？
404,5.85，且乡下不给用公积金
405,就算10%，还可以认筹
406,寂静岭
407,老家也过万了！！！
408,首页
409,寂静岭
410,可是我老家是北京啊
411,老家就在上海的怎么办
412,我就是天津人还能退到哪里？
413,美利坚新头头上来就免费发放几万亿美元废纸，当然要防一手他的影响，看看历史的美国，日本房产泡沫就知道了
414,套路多
415,卖地敛财
416,更买不起房？
417,该涨还会涨
418,首页通知书
419,越来越涨
420,黎明的黑夜
421,以后房贷审批更严了，房价不见降低，不给年轻人活路啊
422,这图有万科的感觉
423,我怎么觉得是让房子涨呢
424,我的lpr固定了
425,催更 哈哈哈
426,让它涨
427,玛德我选的浮动
428,还有5000还完解放
429,第二档的都是坑
430,灰犀牛
431,宣布破产就好了
432,现在这种情况，应该要把房价打掉30%，才能化解全民的房价信仰
433,房价是土地成本加上建安成本加营销成本加利息
434,看的！！
435,寂静岭bgm好评
436,限贷令结果就是股市里的钱要流到房地产中
437,BGM太大声了
438,住房不吵就是一句口号
439,成都为啥这么突出？
440,这跟房住不炒有啥关系，这明显就是涨太高了没法再翻番了
441,短期措施，本未倒置。上房产税
442,三连
443,寂静走一套
444,我广州我这里二手6w一方。一手一万真不贵。除非非常偏僻
445,房子盖的少了。
446,能不能跌不是看果，而要看因
447,优质资源集中也有缺点，如果大涨这些城市可能会是中心攻击目标
448,额外购置商品房税收50％起
449,寂静岭
450,卧槽。。。。。。。。
451,支持一下！
452,37万播放量
453,无可奈何
454,楼上你看到的也只是少部分，老幸存者偏差了
455,怪不得去年让选择房贷利率固定还是浮动
456,自建房很香
457,我在等着
458,BGM声音有点大
459,有这钱去加拿大买个大豪斯不香吗
460,家乡不欢迎我
461,禁止贷款买房
462,寂静岭的配乐很好用，在这里但感觉有点不大，而且声音还贼大。
463,老家就是一线城市怎么办T_T
464,怎么把背景音乐关了？
465,我买成5.88%
466,资源全部集中在城市所以小地方没人
467,贷款严了房价会跌
468,来啦
469,去年买房上车
470,Promise
471,所以房子要涨还是要跌？
472,寂静岭2主题曲
473,就是不让人买房
474,房地产拜拜了
475,三连三连三连
476,寂静岭bgm大赞
477,还是有些城市在小幅度在涨
478,涨为啥不涨，越贵越好
479,提起房价恨
480,这么低，我们这儿首套能到6.2
481,有钱也不屑贷款，没啥用
482,不是的，是根本限制不住。
483,卷不动了？
484,和美国股市一样大而不能倒
485,哼，唉，现在有视频谁还看书啊。。。
486,才想起来限贷吗，方案二而已
487,什么叫没有缓冲期，银行不是有2~4年的时间调整么
488,建议BGM小声一点！
489,投币，投币
490,可以理解
491,放大10倍
492,来啦
493,小县城今年还疯涨不停
494,寂静岭
495,我家也涨了
496,我喜欢这个声音
497,成都居然第一
498,已经听得晕了
499,寂静岭bgm
500,影响就是再涨
501,它们虚了，所以上涨，搞不了多久的
502,北京和深圳没有刚需
503,沈阳的房子涨的厉害
504,寂静岭的bgm
505,我们县的房价不断上涨
506,怕买不到
507,一线跌不了多少
508,我在湖心旅馆有vip
509,明白了，赶紧买房
510,北京是涨了
511,大连房子垄断厉害，质量不行，越新楼盘质量越差
512,意思也就是说房事银行盖的房是银行卖的
513,寂静岭bgm
514,我上台，立刻收房产税，多于一套开始收
515,阿弥陀如来！
516,BGM好评，好评
517,大而不能倒，看怎么处理吧，越不处理，后面越危险。
518,广西百色是农商行5.88，四大行6.25
519,BGM太大声啦！
520,进实业？想多了，都想金融强国呢！印钱玩游戏多好！！多轻松！！！
521,首套5.88
522,BGM寂静岭2
523,美国大放水了
524,在看
525,前面的，怎么做到房子抵押套现……个人不能这么贷款吧？
526,我在听
527,借不到买不起怎么又涨了？
528,本来就应该如此。
529,非要买房吗？我晕了，国家还不是为了以后的
530,背景音乐太吵了……
531,Bgm超级吵
532,还好做了字幕，要不然啥也听不清
533,信贷驱动型泡沫
534,无线套娃
535,背景不错
536,老家在广州怎么办
537,步日本后尘
538,在北上广深工作，老家又是江苏省会南京。。感觉永远也买不起房子了。。。
539,北京全是全款
540,四线城市都买不起了，老家都买不起了，首付50%了。绝望
541,只限贷你的
542,BGM噪音太大下次换一个吧
543,高利贷狂喜。
544,然而老家就是广州，已经没有我的立身之地了
545,感谢了
546,这选择lpr不是血亏了吗
547,一线城市房价贵是因为人多不是贷款。不会有改善的还不起就拍卖。人多自然有人接盘
548,广州人退无可退
549,寂静岭
550,有人看
551,带来好运
552,有什么用？地皮费在那块，建房成本哪里都差不多，开发商总不能亏钱卖吧？
553,解说可以的
554,在深圳，房价以肉眼可见速度上涨。。。
555,刚贷款买房
556,结尾见
557,2017大连房价刚开始涨
558,敢不敢上二套房以上房产税
559,无所谓，反正我没改，还是固定的
560,也挺好吧，至少能生活，如果去大城市站不住脚，那回家也不错
561,呵~真实贷款利率 我的首套5.88 还是个三线小城市
562,Promise~
563,弹幕三连
564,郑州5.7，也是够够的了
565,看数据的用不上，用上的数据没人看
566,北京现在一直在降
567,bgm好评
568,加油加油，有人看
569,是不是可以涨房租了？
570,Promise
571,涨起来
572,楼市赶快凉凉
573,利空？对现有楼盘那不就是利好？
574,看懂了
575,一线都是炒
576,还有我
577,懂了
578,跌一点不是跌
579,兰考房贷利率现在是6.13
580,请问开发贷的利率在多少？
581,开发商钱少了，拿地就会不那么激进，地价便宜房价就便宜了
582,利率呢
583,加油
584,2.4万很好了
585,终于更了
586,这
587,我乡下就在广州老城区，咋整？
588,好！
589,我就做经营贷款
590,越等越贵，不会降价
591,才1500万买的
592,第二个呢？
593,有钱的会更有钱，没钱的会更没钱
594,听不懂救命
595,广州本地表示？？
596,只能贷这点。。
597,天津是二线城市吗？
598,寂静岭
599,为啥都不统计苏州
600,还好买的早
601,易纲是务实派
602,消灭无弹幕
603,老家也不便宜
604,开放商不好盖新房了，房子就更稀缺了
605,老家在广州怎么办？
606,寂静岭
607,去年没买，有点后悔
608,这没用
609,中介的锅
610,不给贷就全款，有钱人该去大城市的还是会去
611,promise
612,老家南京的也贵
613,老家3万，老家村里的大门差不多
614,听不懂啥意思。不能通俗点说嘛？是贷款额度减少的意思吗？
615,爱你
616,用公积金贷款呀
617,在看在看
618,GTA1视角好评
619,lpr上涨？？
620,寂静岭bgm
621,涨就完了
622,炒房才能发财
623,约定
624,背景音太大了
625,说得好像买房子的人不还贷款了银行不会收回房子一样？
626,我看
627,不会跌的，不会的
628,寂静岭。。。
629,？？？
630,都是佃户
631,无锡首套5.88→_→
632,不行了我太焦虑了
633,优秀
634,多谢BGM
635,老家广州怎么办
636,是跌了
637,地价那么贵，房价怎么可能便宜
638,1月22房贷刚下来。。。
639,我老家在广州，老家回不去了。
640,先去房产的金融属性，让房产在银行的房贷占比下降，减少银行金融风险
641,是一线资源太集中
642,青椒10快一斤
643,懒得看+1
644,寂静岭的配乐很好，但用在这里感觉就有点怪怪的，而且声音还贼大。
645,好消息。
646,所以吃不起肉就是我不努力？
647,果然，上海深圳都加码了
648,原地爆炸
649,有人看
650,所以，我还是不懂，就不能用通俗易懂的话来说嘛？
651,房产税也不管用啊
652,刚需是指在一个城市里没有任何房产
653,加油呀
654,豌豆12一斤
655,两万粉6千赞
656,公民认知从以前的房价不会跌到现在大城市房价不会跌
657,没意义.
658,没有了买家就不会涨了
659,没钱会家继承
660,崔更
661,我在看！
662,没我福州就奇怪
663,资金已经集中跑去这几个地方的楼市了，也只有这几个地方的有增长空间了
664,支持
665,加油，催更
666,增速
667,支持老哥
668,好顶赞
669,催更
670, 湖南确实做的最好
671,跌了？
672,看走神了
673,我6.55你敢信
674,越高越好
675,大天津在曝炸后就不行了
676,背景音乐太影响了
677,求更新
678,成都已经6.2+了
679,BGM：？
680,看不懂，不知道说什么
681,个人房贷是银行优质资产，占比太低银行也不乐意
682,北上广真难啊
683,好耶
684,声音好听
685,老家就在大城市
686,刚不过咱可以溜嘛……不说老家县城，三四线还是完全没有问题的
687,支持
688,promise
689,在看的
690,promise 好评
691,我16年贷的4.26
692,开玩笑。看看我们县城6000
693,买房，没事了，租房不涨就行
694,不涨？4k收入，1w4房价，接着涨呗！
695,好 看涨
696,哭了
697,吃的太好了
698,想买房也买不到了？
699,完全不懂啥意思
700,寂静岭？喜欢
701,bgm promise
702,江苏还在涨
703,在看
704,就是认命呗
705,6666
706,不是吧，又涨
707,断供
708,不买了
709,3.1万粉了
710,100万亿
711,啊这...
712,同样的钱不也是银行赚了么，赔钱它能干么
713,加油
714,正解
715,badf
716,原版摇滚的好听
717,限制二套房房贷不就行了
718,让他们跳
719,好耶
720,关注了
721,求BGM
722,哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈
723,哈哈哈
724,买房的还是多
725,治标不治本
726,好的，没有深圳，深圳还是贫穷地区
727,首套5.88飘过。
728,是滴
729,楼市会先涨后平，如果不遏制会一直涨
730,禁止贷款买房
731,所以不会跌呀
732,我看！
733,容斥问题
734,很实在
735,加油 藍白
736,东京警告
737,寂静岭的bjm
738,好(~_~;)
739,上海经营贷断了！
740,12万播放了，这叫没人看
741,挺好哦，涨的太慢。
742,支持一下
743,所以房价咋会跌？
744,bgm寂静岭
745,加油
746,建设城市资源，教育等等太密集
747,那不去北上广深就行了
748,就我新买没涨。。。。气死。。。
749,没涨
750,更贵？谁能全款买房？
751,北京上海深圳各3套，看到涨起来很开心
752,Bgm太大声了
753,妙啊
754,有
755,加油
756,喜欢看，支持你
757,没睡醒
758,再涨厉害一点
759,郑州跌了？一平方跌2K都没有
760,还好我家里还有一亩三分地
761,我的房租会涨吗
762,最多五年
763,信次贷
764,靠，6.37的路过
765,支持你
766,彩！
767,房价继续涨，不可能跌的，放心好了
768,4.9
769,在呢在呢
770,那不是要跌
771,早干什么去啦
772,lpr
773,高通胀就要来了吗
774,我是凯撒
775,我怎么6.15？
776,6.37
777,刚需……
778,BGM是寂静岭2好评
779,经营贷买房啊，好好包装就行了
780,有钱就加税
781,加油呀
782,房地产公司又来水房价了？
783,买了房就不考虑这些破事啦
784,急什么，开发商卖不动不降价？
785,支持
786,房太高年轻人就不结婚了
787,寂静岭房价如何
788,只吃肉不挨打？
789,本来就要涨啊，你房子产出少了，单价自然要高，市场规律。
790,支持
791,跌的很多
792,BGM太乱了
793,去到深圳那加税就行了
794,有的
795,我在看啊
796,架空
797,加油
798,投币了
799,我看啊
800,催更
801,加油
802,我是头条来的
803,加油
804,支持更新
805,原来
806,催更
807,这不够啊
808,银行暴力
809,6啊
810,农村不好吗
811,有用？
812,小城市怎么办
813,青岛跌了
814,我看
815,翻得秒阿
816,加油
817,Bgm搞这么大干啥
818,哈
819,上海还要继续涨？干脆都租房吧
820,寂静岭2音乐不错
821,次贷？
822,6666
823,大城幽默滑稽
824,支持支持
825,5.88
826,讲得不错啊
827,我在看
828,加油啊
829,妙啊
830,不买
831,给你币啊
832,日本的今天就是我们的明天
833,没房的租一辈子房？租售同权！租不起还有租房贷！？？
834,弹幕刷起来
835,加油呀
836,我在看呀
837,支持
838,济南降了
839,寂静岭2好评
840,还有杭州
841,寂静岭2
842,加油吖
843,在看
844,期待解读
845,还会涨
846,加油
847,加油
848,催更
849,催更
850,年轻人不结婚了你们以为是好事？
851,农村户口和城市户口不都是户口吗？
852,家乡会欢迎你的，只要你有房
853,实业？狗都不投
854,按下葫芦浮起瓢
855,哪里控制住了？疯涨
856,住房一直在炒 一直空调
857,差评
858,根本没跌好吗
859,纽约，巴黎，东京，哪个不是全球的有钱人去买房，也没国内这么夸张啊
860,这就真的贯彻下去 是真的狠啊
861,你的声音我听了腿都软了
862,最后   钱   去了哪里？？
863,去长沙吧
864,太多了
865,有钱人该买还买 我等穷逼买不起还是买不起 所以关我吊事
866,成都我真服了   淦
867,活该啊
868,活该啊
869,现在刚出社会的年轻人怎么买房，md绝望了
870,涨吧无所谓了，爱咋咋的，买不起，生不起
871,控的还是晚了
872,饥饿营销
873,音乐好吵
874,bgm太吵了
875,你真的以为有钱人买房需要贷款？
876,稳房价 避免暴涨
877,下次能换个类型的BGM吗？摇滚真的很影响观感
878,听不懂啊
879,不是有缓冲期吗
880,说这话的没报过房地产报表
881,哈哈哈 主要懒得看
882,让他流，然后使劲儿爆
883,？
884,woc这买个屁的房子
885,bgm太烦
886,老家房子都不让你盖
887,silent hill bgm
888,万恶资本
889,谢谢  不好意思有点困
890,再涨早晚就会蹦，就像以前日本一样
891,万能（恶）的中介会想办法应对的
892,难搞了。。以后穷人基本都买不起了。
893,房产税不能上的！真能上早就上了，你要考虑后果
894,目的还是从购买端限制房地产  但问题是普通需求端短期无法大幅影响供给端
895,说白了欠钱赚钱
896,听不懂
897,这么夸张？不过我一本的，进个银行当柜员还要三轮面试
898,农村好好好住农村  北京好好住北京   想那么多干嘛  从出生命就基本定了
899,我发现弹幕真的是小学生居多，或者你们刚学会上网？
900,任何的限制都是给穷人制定的
901,也不知道多久才能降价，月薪3000多的，买房？呵呵
902,说起跑线一样的，你的终点都不一定赶得上别人的起跑线
903,大型城市 赶人回流
904,WDNMD 什么时候买房的观念，生什么时候要的房地产？
905,崩吧！
906,你以为倒了是很好玩的事吗。。。
907,说人话
908,熄火个屁
909,不能简单一点扯这些数据吗
910,别逗了小朋友
911,好好读书 去美国
912,说得好
913,好气哦 没有我大昆仑银行
914,弄来弄去还是坑老百姓，，，
915,上升刺激
916,冲呀！
917,开发商钱少了  无非地王少了，但卖地的不怕
918,背景音乐声音太大 听的躁
919,整套房跌个三成才有用。否则香港殷鉴不远
920,？
921,什么屁BGM，吵死人
922,看完之后，一回想，up啥也没说，还觉得他说对
923,涨涨涨冲冲冲！
924,没意思
925,不买房？要是自己一个人有随便了，你家人怎么办。
926,搞来搞去都搞死普通人
927,甘露王如来！
928,我北京人，跟外地人租北京的房子，悲哀
929,买不起的照样买不起，有钱的依旧买很多老家大城市的家里不知道多少套了吧…………
