,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
71,319.35700,滚动弹幕,25,0xffffff,0,4406ccb2,44229869219348483,不会过期，直接长在血管内皮里了
72,170.17900,滚动弹幕,25,0xffffff,0,39049e0f,44228291457449989,金属的小铁器……谁家铁丝是塑料的
73,161.86300,滚动弹幕,25,0xffffff,0,582c9708,44227931132657671,导丝，植入用的。
74,139.37100,滚动弹幕,25,0xffffff,0,949549a,44227579748548613,形容词：光纤
75,205.63900,滚动弹幕,25,0xffffff,0,d9cf2ad3,44226440772190211,看到精密仪器四个字瞬间精神了
76,318.71700,滚动弹幕,25,0xffffff,0,a1ed2545,44226295700652035,装回去，七天无理由
77,292.38200,顶端弹幕,25,0xe70012,0,84c5401b,44222109479600135,1万元……没了……
78,251.80100,滚动弹幕,25,0xe70012,0,4f5dd3a5,44220822849060867,它看情况打气压，让他达到合适的直径
79,279.11800,滚动弹幕,25,0xffffff,0,357bc535,44220011046240259,直径不得变四五倍
80,169.36100,滚动弹幕,25,0xffffff,0,54945eea,44218253255901187,那是保护钢丝，防止支架损坏
81,205.37100,滚动弹幕,25,0xffffff,0,1ef856d9,44216800969228291,这个支架是微创首创，有专利的
82,163.67800,滚动弹幕,25,0xffffff,0,1ef856d9,44216779172478979,抽出来，这是支架的定型
83,121.12000,滚动弹幕,25,0xffffff,0,1ef856d9,44216756842004483,这不是套娃，这是清洁的这层。
84,151.72900,滚动弹幕,25,0xffffff,0,292dfeec,44215947357585415,用法：根据所选所选血管不同，从不同位置开刀
85,16.53800,滚动弹幕,25,0xe70012,0,1086e36,44215071002329093,真：词类活用
86,245.60500,滚动弹幕,25,0xffffff,0,ac00168e,44214594640543751,这个不是用超声波撑开的吗？
87,172.77600,滚动弹幕,25,0xffffff,0,a6ee997f,44214509105577987,微米级都能串细胞了xswl
88,106.45900,顶端弹幕,25,0xffffff,0,fdc41bff,44213506153119747,非常的塑料
89,44.13900,滚动弹幕,25,0xffffff,0,5e6076f,44212900257595395,一个标准取款机撑起来
90,127.69400,顶端弹幕,25,0xe70012,0,b7a9e70b,44212282961428483,介入手术
91,249.72200,滚动弹幕,25,0xffffff,0,7e064949,44211852417171463,压力泵，美敦力，强生，麦瑞特，都有这玩意
92,142.16300,滚动弹幕,25,0xffffff,0,7e064949,44211795995918341,导管，导丝
93,88.81500,滚动弹幕,25,0xffffff,0,d865d43b,44211603722731525,硬核家真的是什么都有呢 
94,26.98700,滚动弹幕,25,0xffffff,0,9230b553,44211246988787719,不对应该叫示意图来着
95,138.98700,滚动弹幕,25,0xffffff,0,1994a9ab,44211172296622087,微创，支架用导丝送到一定的位置
96,58.17900,滚动弹幕,25,0xffffff,0,bdc08ea,44209854453121031,好家伙我姥爷差点用这个
97,125.29000,滚动弹幕,25,0xffffff,0,8e669466,44209737911238663,之前总是从医院拿回带血的报废支架
98,99.01900,滚动弹幕,25,0xffffff,0,aaaa07f6,44209259748524035,人家里面是消过毒的
99,97.52000,滚动弹幕,25,0xffffff,0,a5962035,44209253197021187,非常的铝哈哈哈哈哈
100,256.25200,滚动弹幕,25,0xffffff,0,33cc3ccc,44208843696635909,心脏压力不大你的jio就没得血了啊
101,303.96800,顶端弹幕,25,0xe70012,0,24a76518,44208514730033159,蕾丝刀
102,328.26900,滚动弹幕,25,0xffffff,0,c3f820e6,44208241793564679,通着的可还行
103,148.68300,滚动弹幕,25,0xffffff,0,c576318d,44207971199090695,从虎口到手腕那根血管进去，直捅心脏，通通堵住的地方，然后找到狭窄的地方一撑
104,146.59900,滚动弹幕,25,0xe70012,0,b82f5f69,44207693779435523,从手臂血管伸进去，然后到达血管，把血管撑开
105,43.95100,滚动弹幕,25,0xffffff,0,237e0d38,44206247176044547,放进动脉血管里面，防止心脏要么脂肪堵塞其心脏，血液通过心脏的支管相当于支撑作用
106,249.06300,滚动弹幕,25,0xfef102,0,2bd6b069,44206059868389383,suv轮胎也就打3个压，这玩意竟然要6个
107,155.90200,滚动弹幕,25,0xffffff,0,71f954b9,44204717134839813,股动脉只是备用一般手腕动脉进
108,294.25400,顶端弹幕,25,0xfef102,0,65e92d21,44204040427929607,蕾丝刀
109,84.11600,滚动弹幕,25,0xffffff,0,4c46813e,44201875138936839,手套戴的也不专业哈哈哈哈
110,273.71800,滚动弹幕,25,0xffffff,0,a7d7f0b1,44200647438368771,这东西会过期，那心脏支架做完在血管里过期咋办
111,19.69200,滚动弹幕,25,0xffffff,0,5648d408,44200407057563653,年轻人的第一个支架
112,41.96600,顶端弹幕,25,0xe70012,0,c5f1d0e1,44200223600803847,应该是用造影剂撑起来的
113,91.85900,滚动弹幕,25,0xffffff,0,19757913,44200059004256263,手术室不用这种手套，哈哈哈
114,6.93900,滚动弹幕,25,0xffffff,0,a9906d5e,44196991267766275,拆了就废了，卧槽！！！心疼
115,323.49900,滚动弹幕,25,0xffffff,0,be811336,44186172664053765,验证了泡沫清洗剂加上这个管可以清洗非常细小的零件非常的好用
116,95.78200,滚动弹幕,25,0xffffff,0,35db4826,44184215975624711,这个干燥剂，非常的铁
117,234.06700,滚动弹幕,25,0xffffff,0,9bbfd800,44184171481923587,强迫症可能要疯
118,35.87900,顶端弹幕,25,0xe70012,0,3ad8c304,44183913593044999,不是终结暴利，是以量换价，不然企业谁和你谈
119,220.89900,滚动弹幕,25,0xffffff,0,d90f8ef8,44183632129556487,吹6个大气压哈哈哈哈
120,187.43900,滚动弹幕,25,0xffffff,0,c59c3dfb,44183345020010499,这是球扩支架，向球囊里打造影剂就会把支架撑开，支架撑开后就留在狭窄部位，接着把气抽掉，把整个糸统拔出来。
121,249.79500,滚动弹幕,25,0xfef102,0,75685928,44182959657320453,60公斤的压力……那得多大劲
122,147.78700,滚动弹幕,25,0xffffff,0,61504706,44182750385668101,从手腕或者大腿通到心脏
123,318.10400,滚动弹幕,25,0xffffff,0,9a172a2,44182674636013571,我特么花了几千万把块钱买了一根注胶管？？？
124,28.39200,滚动弹幕,25,0xffffff,0,f4231121,44182642878840837,这个应该是撑开血管用的吧
125,102.46000,底端弹幕,25,0xe70012,0,f912dd66,44182541087277059,禁止套娃
126,94.89900,顶端弹幕,18,0xe70012,0,1c358066,44181836998901763,非常的词类活用
127,131.57800,滚动弹幕,25,0xffffff,0,bd1a49bd,44181523197853699,学到新用法
128,125.17100,滚动弹幕,25,0xffffff,0,77d38315,44181381321326599,单 分 子 线
129,201.90700,滚动弹幕,25,0xffffff,0,cd95ada1,44180448349257733,生物课上见过图片，动脉粥样硬化
130,100.48600,顶端弹幕,25,0xe70012,0,5051e236,44180371136839683,战术理解
131,5.07400,顶端弹幕,25,0xffffff,0,e8c8d8f5,44180351438815239,冠脉！脉！
132,56.60900,滚动弹幕,25,0xfef102,0,f265d3f9,44180106127081477,我学医学三年了也第一次看别人拆
133,128.47900,滚动弹幕,25,0xffffff,0,7e27c1c7,44180092339355651,好家伙名词当形容词用
134,101.01200,滚动弹幕,25,0xffffff,0,1105332d,44179724013404165,这个干燥剂非常的干
135,130.00100,滚动弹幕,25,0xffffff,0,3ece6b8c,44179308275564547,古怪的形容词
136,16.55100,滚动弹幕,25,0xffffff,0,26e01e79,44178813286350855,《非常的纸》
137,329.29900,滚动弹幕,25,0xffffff,0,9329a25e,44178551646715911,同桌的都知道太专业了
138,183.31100,滚动弹幕,25,0xffffff,0,145c9f12,44178101490941957,这不是导丝……我的妈呀……
139,46.57200,滚动弹幕,25,0xffffff,0,145c9f12,44177994181246983,实际上使用造影剂加压撑起来的。
140,15.60600,滚动弹幕,25,0xffffff,0,29cf9207,44177917703880707,【纸】：名作形，
141,139.76500,滚动弹幕,25,0xffffff,0,2a37a6d0,44177863576387591,哈哈哈哈哈光纤是形容词吗
142,46.23600,滚动弹幕,25,0xffffff,0,419a97f8,44177746285297669,700是医院进价，给患者用还得看医院定价
143,56.79900,滚动弹幕,25,0xffffff,0,5f2218bd,44177605987926021,意思是谁装上谁就是医院的提款机
144,296.61700,滚动弹幕,25,0xa0ea,0,8d2e5209,44177374507433989,整体来讲从内部进气的话整体支撑力强，但是单个点挤压的话很容易坏
145,117.05500,滚动弹幕,25,0xffffff,0,161a0895,44176697373229063,高压锅密封圈
146,214.02500,滚动弹幕,25,0xffffff,0,926a3582,44176449142259719,贵主要是它的焊接工艺贵
147,271.73900,滚动弹幕,25,0xffffff,0,fcf32a03,44175574633545731,已经被你弄折了，必须气囊打开然后放气，抽出导管
148,144.45900,滚动弹幕,25,0xffffff,0,4c24abe5,44175080309653511,介入手术使用的导丝
149,55.19900,滚动弹幕,25,0xffffff,0,c5d33cd,44174883212492803,备注:100kpa是一个大气压，680个大气压人都莫得了
150,140.18800,顶端弹幕,25,0xffffff,0,f76f6e9a,44174547667124229,这个是导丝，从血管通入体内需要放支架的位置，然后通过导丝放入支架
151,187.91900,滚动弹幕,25,0xffffff,0,26bbb0d4,44173693788094467,好家伙这是显微镜吧
152,129.37900,滚动弹幕,25,0xffffff,0,26bbb0d4,44173656521179143,很真实已经开始疼了
153,140.42000,滚动弹幕,25,0xffffff,0,4f87ac00,44173437002317829,这玩意是从血管顺进去，要走些距离
154,101.73700,滚动弹幕,25,0xffffff,0,546986a3,44173170855903237,弃支架而食干燥剂
155,8.92100,滚动弹幕,25,0x683a7b,0,9d1a012e,44172209837572099,嗯..会用了，拿来架手机
156,95.56300,滚动弹幕,25,0xffffff,0,d8d9add1,44171609475383299,词 类 活 用
157,106.47200,滚动弹幕,25,0xffffff,0,9d3cb5cf,44171135230672899,这个叫特卫强顶头袋
158,107.91900,滚动弹幕,25,0xffffff,0,9d3cb5cf,44171112810545155,我去，这两层袋子都是我之前参与过……
159,222.19900,滚动弹幕,25,0xffffff,0,a5f552a6,44170387900071941,有合瓣，要用注射器之类的捅才能进气，和自行车胎气阀一个原理
160,244.71300,滚动弹幕,25,0xffffff,0,773c1ec0,44170257486053379,原来心脏的压力那么大
161,203.44400,滚动弹幕,25,0xffffff,0,dc6c1667,44170022650118149,草，我心脏开始疼了
162,3.67800,滚动弹幕,25,0xffffff,0,dc6c1667,44169917656727559,这个我尖叫一下就没了
163,147.40300,顶端弹幕,25,0xe70012,0,ad5ef760,44169322775969799,然后加压，撑起支架，支架固定
164,147.40300,顶端弹幕,25,0xe70012,0,ad5ef760,44169300559790087,将导丝顺着血管走，进入心脏，找到动脉粥样硬化处
165,147.40300,顶端弹幕,25,0xe70012,0,ad5ef760,44169275496726531,用法：根据所选所选血管不同，从不同位置开刀
166,147.40300,顶端弹幕,25,0xe70012,0,ad5ef760,44169231410921479,科普：导丝，导管，支架
167,76.53000,顶端弹幕,25,0xfe0302,0,ab6e9e25,44169015748198403,不用读系列[doge]
168,111.77900,滚动弹幕,25,0xffffff,0,c0d52c3,44168550774472707,大概是B站第一个心脏支架开箱视频
169,8.23100,滚动弹幕,25,0xffffff,0,44a3de73,44168325340069891,好家伙，我直接好家伙
170,33.24700,滚动弹幕,25,0xffffff,0,d10a60b9,44168261838307331,我再重复一遍，ATM是美杜莎！！
171,33.24700,滚动弹幕,25,0xffffff,0,d10a60b9,44168252391161861,我再重复一遍，ATM是美杜莎！
172,225.73900,滚动弹幕,25,0xffffff,0,28d1f7b6,44168187860746245,找个针管，那个里面应该有个堵的东西是弹簧的顶一下就能充气进去了
173,226.60500,滚动弹幕,25,0xffffff,0,153a2336,44167967335251973,心脏：这下我有压力了
174,253.84300,滚动弹幕,25,0xffffff,0,152744a6,44167935725404167,好家伙...好大个镊子
175,299.07000,滚动弹幕,25,0xffffff,0,c24b9965,44167777113604099,是的 这个是全球唯一一款靶向支架 在支架梁上还刻了槽
176,14.75900,滚动弹幕,25,0xffffff,0,acc6d1a9,44167498845650951,哎我去，奇怪的知识增加了
177,134.11900,滚动弹幕,25,0xffffff,0,ece7f224,44167497279078405,“非常的光纤”
178,15.65200,滚动弹幕,25,0xffffff,0,d21fc40c,44167472782245893,逐渐离谱
179,41.35900,滚动弹幕,25,0xffffff,0,ece7f224,44167432849326083,在B站，你甚至能看到心脏支架的开箱视频
180,26.19500,滚动弹幕,25,0xffffff,0,e6526a3,44167215940370439,在医院工作的表示，这个挺贵的~~
181,83.69900,滚动弹幕,25,0xffffff,0,97cf25ab,44167197252648963,还整一个丁晴手套
182,179.85900,顶端弹幕,25,0xffffff,0,2f034765,44167121654513667,亮剑（无端联想）
183,265.89500,滚动弹幕,25,0xffffff,0,bb7640ac,44166308778475523,自行车打气筒可以挑战一下
184,219.81000,滚动弹幕,25,0xffffff,0,1f849276,44166113798914051,施工费贵啊 哈哈
185,329.56000,顶端弹幕,25,0xfe0302,0,b54533be,44165981217488903,装回去（doge
186,13.78200,滚动弹幕,25,0xffffff,0,a0cadd43,44165741142867973,奇怪的知识又增加了
187,119.77500,顶端弹幕,25,0xffffff,0,bdadbfe0,44165663949324295,啊它非常的盘啊非常的盘
188,56.04000,顶端弹幕,25,0xe70012,0,37c0a75c,44165649428119557,我们也是第一次看有人拆这玩意
189,98.28800,滚动弹幕,25,0xffffff,0,8b0df5a6,44165432768724995,自 热 军 粮
190,243.08600,滚动弹幕,25,0xffffff,0,cc893ca0,44165135927869447,真正做的时候都是拿手一圈一圈扭来打气的
191,25.20600,顶端弹幕,25,0xe70012,0,d93e76d6,44165047713267719,心 血 管 爆 炸
192,79.11300,滚动弹幕,25,0xe70012,0,2f7c7e94,44164928167215111,战术开袋
193,22.52700,滚动弹幕,25,0xffffff,0,3fabf8b6,44164698065600515,这是对应要把支架扩多大，需要多少压力
194,214.24900,滚动弹幕,25,0xffffff,0,36d37601,44164654327922691,撑起来就把原来的冠脉撑起来了
195,23.15100,滚动弹幕,25,0xffffff,0,6d0dccd3,44164605915168771,这也太硬核了
196,130.23900,顶端弹幕,25,0xe70012,0,3e7cc078,44164596452294659,《非常光纤》
197,67.65900,滚动弹幕,25,0xffffff,0,aaf90433,44164565997977603,业务开展到医学方面了
198,329.74800,滚动弹幕,25,0xfef102,0,3ea7388b,1004080045330823680,七天无理由
199,4.61900,滚动弹幕,25,0xffffff,0,2d677fce,1000053373602513920,支架，一个1w-3w块钱，不是支架降价，而是有医保才是几百
200,157.02700,滚动弹幕,25,0xffffff,0,d78402c9,959409158293225472,油门线
201,302.03800,滚动弹幕,25,0xffffff,0,73d11bc5,59470035121201664,进口三万一个呢
202,264.47800,滚动弹幕,25,0xffffff,0,bee20a9f,59460456578817536,打气筒
203,288.71100,顶端弹幕,18,0x1e90ff,0,6acbe7d7,58915718533682176,合格
204,281.89500,滚动弹幕,25,0xffffff,0,c2d12824,58529776036242944,心疼啊，买个气瓶+减压表没多少钱
205,199.08900,滚动弹幕,25,0xffffff,0,d805b13a,56432473749633024,三腔两囊管
206,116.23900,滚动弹幕,25,0xffffff,0,ef638b72,55894018763162112,这烟灰缸不合格啊
207,65.29800,滚动弹幕,25,0xffffff,0,f128167a,54987984947337216,下次拆个心脏？
208,258.41400,滚动弹幕,25,0xffffff,0,583efd50,54715388848001024,这个里面的当时应该注射的是生理盐水，不是气
209,203.50500,滚动弹幕,25,0xe70012,0,bb3732c,54603563838756864,工作细胞里看过
210,75.85000,顶端弹幕,25,0xffffff,0,2d0ff5fa,54103096033502720,README.md
211,82.93900,滚动弹幕,25,0xffffff,0,fcf8eacb,51368214163095559,万一装上去过期了怎么办？
212,253.88900,滚动弹幕,25,0xffffff,0,beef52e6,49462800707223555,用打气筒
213,153.92500,滚动弹幕,25,0xffffff,0,5f46a5f4,48397012311212037,输送系统
214,95.81900,滚动弹幕,25,0xffffff,0,9d3cb5cf,45537929892200455,铝箔袋+特卫强顶头袋
215,19.39900,滚动弹幕,25,0xffffff,0,9225fc86,45453866993451015,便宜是便宜，但是我不能自己刀自己……
216,195.84800,滚动弹幕,25,0xffffff,0,87ac85e9,45389941765570563,支架不贵，贵的是手工
217,47.25900,滚动弹幕,25,0xffffff,0,75a289ca,45362277096357895,记得这东西用核电池
218,3.75900,滚动弹幕,25,0xffffff,0,aa6984db,45340792922308613,这玩意好几万一个
219,219.65100,顶端弹幕,25,0xe70012,0,dc21e4db,45290242309095429,没有劲！重来！
220,267.90800,滚动弹幕,25,0xffffff,0,774cd494,45221807020048389,有专门的加压器
221,50.80300,滚动弹幕,25,0xffffff,0,cb1803bd,45219516001550341,支架费用不贵，贵的是设备，医生
222,336.59700,滚动弹幕,25,0xffffff,0,2ba0ccb2,45218181676007427,那个术中用的压力阀不好吗？
223,260.30600,滚动弹幕,25,0xffffff,0,1589c327,45217669115281411,物理学过物理学 
224,266.87500,滚动弹幕,25,0xffffff,0,798f981d,45137005328728067,压力泵了解一下
225,299.74400,滚动弹幕,25,0xffffff,0,3353a37f,45135355963768835,开启要4-10个ATM，型号不同压力不一样
226,87.79900,滚动弹幕,25,0xffffff,0,25bbf78e,45078699299569669,手套没有包住袖口
227,62.97100,滚动弹幕,25,0xffffff,0,ac947f8d,44999624957100039,因为医保只保证基础效果，不追求最好的效果，所以才能便宜呀
228,62.09900,滚动弹幕,25,0xffffff,0,2f6b0fb0,44932776662663173,6百多个大气压，都成肉酱了吧
229,164.50000,滚动弹幕,25,0xffffff,0,e8bca437,44886396863774723,海默-肖恩
230,212.17100,滚动弹幕,25,0xffffff,0,62a23e1c,44864160614842375,等等纸盒上不是7个多大气压么
231,240.19000,滚动弹幕,25,0xffffff,0,22da7be0,44863290104348677,整根薄薄的塑料管要承很大压力还不破，不简单的
232,305.73900,滚动弹幕,25,0xffffff,0,f4e33e3c,44857109417295877,看似简单的心脏支架
233,219.38400,滚动弹幕,25,0xffffff,0,cc663479,44855582822236165,代入感极强
234,115.09100,滚动弹幕,25,0xffffff,0,95b161ce,44846143092293637,bgm is作业帮
235,172.10400,滚动弹幕,25,0xffffff,0,aabe989a,44846138449723395,那个是操作杆
236,149.35000,滚动弹幕,25,0xffffff,0,aabe989a,44846126569357317,导引钢丝
237,276.30200,滚动弹幕,25,0xffffff,0,84ffb757,44841505840955399,心脏骤停
238,305.17500,滚动弹幕,25,0xffffff,0,56425140,44687838899863559,这是怎么固定到血管里的呢，不会被血液冲跑么
239,330.01900,滚动弹幕,25,0xffffff,0,49c656d8,44667607927750661,压缩空气你也看不到啊
240,14.19900,滚动弹幕,25,0xffffff,0,4190f581,44664913749082115,冠脉！！！！！！！！
241,34.79700,滚动弹幕,25,0xffffff,0,4f59a5c4,44634228658274307,手术费贵了
242,105.01800,滚动弹幕,25,0xffffff,0,3693698b,44624588323160067,不要放入患者体内
243,329.29100,滚动弹幕,25,0xffffff,0,bad7b9b2,44598710885154821,哈哈，这一天呐
244,126.46300,滚动弹幕,25,0xffffff,0,482c7b93,44586569240150023,光纤莫名被cue
245,275.88100,滚动弹幕,25,0xffffff,0,abe4b88a,44584987568111623,不是打水啊喂！
246,332.45300,滚动弹幕,25,0xffffff,0,6eafaf,44582633483010055,这是导丝呀
247,287.95500,滚动弹幕,25,0xffffff,0,6eafaf,44582610035277827,气囊是扩张的呀
248,176.78800,滚动弹幕,25,0xffffff,0,8638b481,44579881124626439,纳米级你不怕量子隧穿吗
249,222.84600,滚动弹幕,25,0xffffff,0,ff4ac150,44498630797688839,学医的快笑疯了
250,130.36500,滚动弹幕,25,0xffffff,0,2527f2fa,44478414220427271,非常的光纤
251,4.79900,滚动弹幕,25,0xffffff,0,d5af50cb,44456754955681799,降价前开得起不？doge
252,80.03900,滚动弹幕,25,0xffffff,0,32c65da,44456271168929799,啊这，连自述文件都有吗
253,229.43800,滚动弹幕,25,0xffffff,0,469db943,44403405733494789,snipe哈哈哈哈
254,229.41900,滚动弹幕,25,0xffffff,0,1104537c,44391090025398275,神医在世
255,79.45200,滚动弹幕,25,0xffffff,0,5f706b6f,44385514954424323,医院现在做六百多点不到七百
256,287.05900,滚动弹幕,25,0xfef102,0,41e0c754,44360622193246213,弹簧满天飞
257,301.44800,滚动弹幕,25,0xffffff,0,e781a6d9,44349042135138311,心在滴血
258,126.85500,滚动弹幕,25,0xffffff,0,e781a6d9,44348908842254343,重要的事情说n遍
259,37.08900,滚动弹幕,25,0xffffff,0,e5943610,44317472675332165,atm:奥特曼
