,弹幕
76,高中物理中有个题是改量程的可以试试
77,还没校零
78,安敢在此摇绳！
79,一条电线打实心混凝土地板能有这振动也挺神了
80,苦力
81,法拉利实验
82,表换个方向很难吗……
83,不错不错
84,哥们指甲得剪了
85,薅地球羊毛
86,←你怎么不去和线串通一下，方向不对不感应电流
87,焊接啊
88,请问电流方向
89,琳琳电牛表
90,产生毒素啦
91,确实产生毒素
92,装个导电滑环就好了
93,廖先生
94,明明是铜线
95,大哥纯银才没阻值
96,速度快一点，不就明显了
97,光头
98,度数
99,电牛表牛批！
100,上课铃响了
101,换个小点量程的电压表啊
102,居然是三中
103,蓝北娱乐
104,上课了
105,背磁铁，好评
106,ohhhhhhh
107,电压表？学过物理吗？
108,法拉第狂喜
109,我一直想用普通的线而不是电线试一下
110,然而什么都没有
111,蓝北走向
112,超 长
113,没做绝缘？
114,检流计
115,哈哈哈哈哈哈哈好憨啊
116,东南电表厂打钱
117,切不动了
118,书画大赛干这个?
119,哈哈哈哈哈
120,哈哈哈哈哈哈哈哈哈哈哈哈
121,Ohhhhhhhhhh
122,接化发
123,的得得得得得得
124,要斜着切
125,初三？
126,不接个电阻保护一下电路么
127,电流计
128,作业本上那道题说线要10m以上……
129,全体起立！
130,我去
131,哈哈哈哈
132,得得得得得得
133,上课了
134,哈哈哈哈哈哈哈
135,换碳刷
136,地磁南北方吧，不是地理
137,ohhhhhh
138,同款
139,。。。。
140,我去
141,快快快，地球要没了
142,比博燃！
143,这个普通发
144,得得得得
145,哈哈哈哈哈
146,哈哈哈哈哈
147,Ohhhhhhhh
148,地铝的…
149,反转啊
150,有点意思
151,电线吧
152,up牛皮呀，老师厉害
153,蓝方
154,不对吧 
155,2333
156,蓝北方向
157,ohhhhhh
158,哈哈哈
159,得得得得得得得得得得得得得得得得
160,okokok
161,线太长了，会亏电的。估计不行
162,建议换个方位测试一下，做个对比
163,轻微摆动
164,上课了
165,电牛
166,哈哈哈哈哈哈
167,卧槽
168,卧槽
169,读数
170,读数啊
171,读数
172,超长
173,电牛
174,得得得得得得
175,哈哈哈哈哈哈
176,没有对照组，不太行
177,上课了
178,蓝
179,电线谢谢
180,这也灵敏……
181,上课了
182,？？？？？？？？？
183,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
184,好家伙，还有辐射？
185,上课了
186,有没有产生毒素
187,产生交变电流
188,灵敏电流表我的魔鬼  浙江考生）
189,刚想说会晃，可以的
190,应该用示波器的
191,来个二极管吧
192,没有劲
193,帖戈弟瓷场产生感应电牛
194,饶舌人
195,这楼建歪了？
196,其实是那个同学在摇指针
197,话太多了
198,切断了
199,地表震动
200,这个铃声有点吓人
201,浪费了啊 得来个跳绳的
202,老工具人了
203,贴哥弟瓷舱惨生敢硬电牛
204,产生的电流很小啊
205,我说你们不懂就别瞎逼逼
206,就这？
207,这他妈是震动产生的吧
208,散装普通话
209,地柳
210,就走这两步就喘了啊？
211,弹幕人均没读过高中？
212,固腚住  压住ta
213,还是一位非洲友人
214,导线这么长 电阻也不小吧
215,产生毒素
216,病的不轻
217,该剪指甲了哦
218,大地震的
219,有没有产生毒素呢
220,刚才短路没示数，可以排除地面震动了
221,试试反着摇
222,不要紧
223,产生毒素
224,没力气了
225,产生毒素
226,小爱同学被叫出来了
227,跳绳吗
228,不要紧的
229,问震动的自己去看一看中学课本，然后自己买一个微安表试一试
230,工具人
231,腚磁场
232,断了，针不动，排除振动了
233,地晃的
234,为什么能把我的小爱同学叫出来，我tm的
235,女方
236,排除了地面震动了
237,死亡音乐
238,电阻要小
239,还能把你电死？
240,你的表没调零吧，硬说是读数
241,请看操员
242,我是个瞎子，请问这是什么声音
243,摇闲人还行
244,为什么不拿个量程小的
245,振你妹啊
246,就这？
247,线断了 震动没有引起变化
248,表头，在5 3里可以改装成任意电流表和电压表
249,我觉得你这万能表怕是测不出来。。
250,表头，可以改装的
251,表头
252,惨被电死
253,绳把地震的吧
254,不去里面跳跳吗
255,读shu
256,说震动的铁定没上过高中
257,这是个老师吧
258,会电死吗
259,直接用身体连接
260,工具人
261,用示波器啊
262,振动产生的应该是
263,这个量程太大了
264,这老题目了
265,额
266,刚才线断了 电流表没变化 不就对照了？
267,中间再来个跳的
268,肾虚啊  说话喘气
269,留这么长指甲
270,演了块石头
271,电流非常非常小
272,毒素
273,贴哥弟瓷场产身敢硬电牛
274,确定不是因为拍打地板产生的振动？
275,没有劲儿
276,叼
277,上课了
278,确定不是振动引起的吗
279,赶紧上去跳
280,小心刺手，
281,你去跳大神
282,好像有一点点？
283,摩擦摩擦
284,你有毒！
285,有点东西啊
286,产生毒素
287,得得得
