,弹幕
86,23333李向阳
87,李向阳23333333333
88,作为广东人，全国方言里面吴语我最听不懂23333
89,上海人笑的颤抖。。。。。。。
90,成都，无压力
91,江苏要笑死了，不管看几遍
92,重庆人表示方了……李向阳？……
93,嘉兴人无压力~~
94,想听大连话的
95,感觉像是川普小妹儿的声音喃。。 
96,蚊子叮了朋友〔py〕
97,上海话完全听不懂
98,常州人表示毫无压力
99,李向阳哈哈哈哈哈哈哈哈哈
100,上海话相当于吴语里的普通话了，温州人听懂有什么好奇怪的
101,护理的表情好看
102,萌和恍恍惚惚和红红火火
103,我现在的表情跟judy是一样的
104,好可爱23333萌
105,李向阳？？？！！！
106,动物派出所2333
107,声音好可爱
108,温州人竟然听得懂一点
109,nick的小眼神
110,李向阳哈哈哈哈哈哈哈哈哈
111,桥度麻袋是几个意思……
112,为什么上海话等等是日语...
113,声音好可爱～
114,宁波人亲切
115,不是日语，是上海话
116,上海话哈灵
117,君日本语本当上手
118,宁波人毫无压力
119,武汉人听不懂！！！！
120,完全听得懂
121,李向阳我们班主任
122,杭州人表示听懂了(ಡωಡ) 
123,我还以为日语
124,长沙人也听懂啦
125,为什么有日语啊23333
126,广西人表示一脸懵逼
127,这个上海话一点都不标准！！！！！！！
128,海盐人在这里！
129,绍兴的毫无压力
130,重庆人表示听不懂……
131,无锡人毫无压力
132,配合字幕，四川人可以听
133,日语是不是是仿的上海话呀
134,盐城人毫无压力
135,温州人民表示毫无压力
136,云南人表示没字幕完全是在听外文
137,摒牢哈哈哈哈
138,李向阳O(∩_∩)O哈哈哈~
139,魔都人表示无压力
140,声音好可爱
141,李向阳是什么鬼！！！
142,重庆人表示听不懂
143,宁波人毫无压力！
144,李向阳23333
145,完全听不懂hh
146,这不是平纪组
147,av4181336这版的疯狂动物城笑尿了
148,温州人表示听懂了
149,摒牢摒牢2333
150,李向阳...
151,李向阳等我！！！
152,李向阳~\(≧▽≦)/~
153,哈哈哈哈哈哈，李向阳
154,李向阳~！！
155,卧槽。。弹幕这么少不科学
156,上海话有很多跟日语像的，不是喜欢夹外语。。
157,黑字儿是什么等级？
158,哈哈哈哈哈哈哈哈
159,日语混入
160,虽然听不懂但是感觉还挺好听的
161,无锡表示毫无压力
162,2单独可以读两也可以读2的
163,ちょっと待って??????????
164,嘉兴人无压力
165,无锡人表示完全没问题
166,上海人表示听惯了
167,上海人表示毫无压力
168,南昌人懵逼
169,和温州话有点像
170,只听懂了桥豆麻袋
171, 四就是四吧就一二三和日语差不多
172,重庆的笑了
173,江苏，毫无压力
174,常州人表示听懂无压力
175,好多完全听不懂
176,常州的别跑！！
177,没有唐山话？？？？？？？？？
178,张家港人表示毫无压力
179,卧槽我LOLID是李向阳。。。
180,李向阳？！
181,四川人以崩溃
182,苏州的别跑，同无压力
183,杭州人表示听懂没压力，不需要字幕23333
184,哈哈哈
185,温州人表示听得懂
186,前面那个温州人憋走 我也是！！
187,上海话闪电是HOXI
188,台州人表示无压力
189,李向阳？？？？？
190,好萌！
191,李向阳要来了
192,另外一个上海话版本更好听
193,兔子像曼丽
194,(ノ°ο°)ノ前方高能预警
195,为什么是日语的等等
196,萌哭
197,这个版本好嘲
198,李向阳23333333
199,树懒跟我回家
200,2333333333333李向阳
201,？？？！
202,武汉人连蒙带猜
203,哈哈哈哈哈哈哈哈
204,完全听不懂啊。。。。。。
205,重庆人表示听不懂。。。
206,李向阳
207,说甚嘞
208,宁波人无压力
209,2333333333333333333333333333333333333333333333333333333333
210,我怎么感觉在听日语
211,诸暨人表示毫无压力
212,表示完全听不懂
213,杭州人表示无压力
214,完全听不懂
215,四川有点懵
216,哈哈哈哈哈
217,名字
218,听去很像杭州化
219,绍兴的等等我
220,闪电应该叫huasa
221,这个上海话一点都不正宗
222,绍兴的路过
223,四川人民在看字幕
224,绍兴人表示无压力
225,同无锡
226,哈哈哈哈哈哈哈
227,绍兴人无压力
228,binglao233333
229,天津的我来了
230,哈哈哈
231,同为台州，等我…
232,台州人等等我
233,ahahahahaha~
234,前面苏州的同志好，我也觉得无压力
235,上海话闪电是hoxi
236,好萌
237,怎么会听不懂啊
238,南方人表示听得懂一点
239,桥豆麻袋!
240,平纪组的这是
241,李向阳是什么梗
242,找到麻袋
243,李向阳？？
244,李向阳
245,杭州人毫无压力
246,哈哈哈哈哈哈哈
247,绍兴人无压力
248,哈哈哈哈哈哈哈
249,宜兴的呢
250,上海人无压力~
251,这是中国话吗？？？？？！！！！
252,等等？修德玛得？？
253,苏州人表示没压力
254,天津人＋1
255,潮汕人完全无压力
256,上海话是日本话?
257,桥多麻袋？
258,潮汕人完全听懂无压力，藐视你们看字幕都对不上的...
259,苏州表示毫无压力
260,无压力
261,云南的等等我！！！！！
262,台州无压力
263,无锡人表示听得懂
264,什么叫像日语，在怎样也是日语像吴语好么，，再说这只是外来词
265,biubiubiu
266,台州人无压力
267,云南人等等我
268,江苏话恩，应该吧
269,哈哈哈哈哈
270,温州无压力
271,无锡无压力
272,海盐人，有木有
273,前面张家港的等我！！！
274,行为粤语是语言～所以方言版本没有粤语！
275,杭州的表示笑不行了
276,杭州人完全没压力
277,为毛没有粤语？？？
278,上海话dh
279,毫无压力
280,苏州人表示听懂毫无压力
281,hhhhhhhhhhh
282,233333333333333333
283,然而上海话闪电是叫 HOXI的 -- 
284,23333
285,23333333333333333
286,笑死我了
287,2333333333333
288,这日语吧
289,武汉人表示听不懂
290,听不懂＋1
291,毫无压力
292,2333
293,可爱
294,粤语怎么不是方言了
295,哈哈哈
296,23333
297,233333
298,半听半懂的……
299,哈哈哈哈哈
300,hongxie
301,无锡无压力
302,桥豆麻袋？
303,无锡无压力
304,杭州人表示听得懂
305,杭州表示无压力
306,台州人无压力
307,怎么来日语了
308,23333
309,好额呀
310,云南无压
311,2333
312,2333
313,苏州人表示无压力
314,同苏州无压力
315,没有陕西话。。。。。。
316,233333
317,徐州人毫无压力。。。
318,杭州人表示毫无压力。。。
319,？？？
320,海宁人表示无压力，就是上海话跟这边的声调不太一样
321,湖州人无压力
322,上海很开心
323,同为温州
324,活西
325,树獭…
326,2333333
327,233333333
328,没有南京话嘛
329,武汉人表示听不懂
330,？？？
331,哈哈哈哈哈哈
332,233
333,溧阳人路过
334,嘟嘟可惜了
335,2333333333
336,新疆人表示只能看懂字幕了
337,23333333333
338,biubiubiu……
339,233333333
340,huaxi
341,上海人表示完全别扭！！！！差评！！！！！
342,也丶   
343,杭州人无压力。。
344,哈哈哈哈 
345,2333333
346,不是说50分钟吗
347,233333333333
348,上海人无压力
349,biubiubiu
350,233333333333
351,233333333
352,233333
353,李向阳
354,瓦特
355,湖南~~~~~~
356,23333333333
357,我来组成弹幕
358,画质
359,浙江无压力
360,不是hoxi吗.....或者huaxie
361,不正宗？
362,2333333
363,233333333
364,？？？
365,感觉是盗版日语嘞
366,长沙人完全听不懂阿
367,上海人路过
368,这个笑话别看字幕能听懂
369,四川真的听不懂
370,河北人感觉力不从心
371,广东？
372,听不懂
373,里面痒
374,浙江人毫无压力
375,顶上无锡别走！我也无锡
376,闪电不是 huaxi么
377,听不懂
378,蚊子叮在屁y里？李向阳（里面痒的吴语发音）
379,覅
380,说的就像吴语不是语言一样的，可还不是有上海话
381,东北人有压力了啊！！！
382,这是里面痒的意思
383,这个上海话听得好别扭
384,里面痒
385,宁波无压力
386,东北人一脸懵逼
387,shu ta才是错的，正确的是树懒，不是树獭，你能上网查一查再下结论吗？
388,江浙都差不多嘛
389,红字你回去再读两年书吧，好好认认那个字读什么再出来丢人
390,天府人民完全懵逼
391,东北人：微微皱眉……
392,到哪儿都能看到粤语高端人士 粤语就是方言谢谢
393,"吴语区都承认是方言,就你粤语装逼"
394,骆驼那句说的啥嗯？？？
395,江苏人民毫无压力
396,粤语装什么逼，粤语既是语言也是方言
397,听不懂
398,妹子声音好软
399,上海话女生说起来好软
400,弗要
401,浙北无压力
402,浙江人毫无压力
403,离乡痒
404,山西人压力不大
405,舟山人民无压力
406,上海人路过
407,看清楚偏旁好吗...或者百度一下...明明就是树懒...。
408,东北人表示一脸懵逼
409,妹子声音好听！
410,哈哈哈哈，太污了
411,河南人民懵逼了
412,东北人听得好困难
413,张家港的小伙伴们
414,D 0 C？
415,这是外语。。
416,重庆 蒙逼了
417,上海浙江 江苏南部 安徽部分地区都属于吴语
418,大东北听不懂啊
419,妈的全程只听懂了桥否麻袋。。
420,江阴+1
421,哈哈哈哈哈哈哈哈哈哈什么鬼好污啊
422,山东人好蛋疼…
423,什么鬼
424,请你帮帮忙？
425,前面张家港的别走
426,浙江人表示无压力
427,2应该是 にni和日语一样的
428,桥都马得
429,老天兔子你萌死我了
430,好可怕
431,天津人照样听得懂的路过'
432,是shu ta（第三声）shu ta啊！那么多p没一个是对的！
433,云南人一脸愣逼
434,山西人听着太费劲。。。
435,江苏人民无压力
436,-蚊子叮在菊花里 打一个人名？   -李向阳
437,啥？
438,北京人表示头大
439,大东北一脸蒙逼
440,江苏人民无压力
441,云南话呢？
442,为什么是李向阳 刚才说了啥
443,云南人一脸懵逼
444,四川人民遭不住
445,云南人一脸懵逼
446,里厢痒……233333
447,四川人民懵逼了
448,云南人无压力
449,湖北的抱紧我
450,湖北人民表示一脸懵逼
451,江阴的加一，现在在广州
452,浙江人民也无压力
453,一脸蒙逼的别走 还有我
454,那尼玛是树懒
455,那尼玛是树懒
456,闪电不是叫huo suan ？
457,妹子好甜
458,妹子声音好甜！
459,苏州人民无压力～
460,阔以？湖南话？
461,同苏州毫无压力 吴语大法好！！！
462,声音可爱n(*≧▽≦*)n
463,就听懂一个脚都麻袋。。。
464,天津的别走 老乡！
465,里厢痒（里面痒）
466,无锡人无鸭梨=-=
467,没有尿点
468,帝都人民是懵逼的
469,天津人民看字幕才知道
470,南京人无压力
471,"李向阳,,,"
472,我是江阴人，表示听得懂
473,天···那你们南方人说“4”怎么发音····
474,东北人一脸懵逼加我
475,laj
476,d
477,东北人一脸懵逼
478,棒呆
479,妈的我叫李向阳
480,这是啥……get不到笑点 Σ( ° △ °|||)︴
481,东北人一脸懵逼hhh
482,（里面痒）
483,广西人表示完全听不懂....
484,四川人表示 没字幕真的听不懂
485,上海话
486,浙江人表示根本无压力，就是这么讲的
487,树懒太搞siao
488,上海话
489,里面痒
490,听不懂
491,不懂
492,PI
493,好污= =
494,南京话？
495,这个笑话！好污！
496,要被树懒急死了
497,蚊子叮在菊花里猜个名字——李向阳（里厢痒）
498,哈哈李向阳什么鬼
499,声音好可爱啊，听到好爽
500,弹幕挂了？
501,他说李向阳的发音让我想干他
502,这笑话，，，好污
503,李向阳是什么鬼
