,弹幕
108,太真实了
109,命令行不就是人家开发出来的注记符，又不人性
110,代入感太强，我已经哭了
111,回不去了哈哈哈哈哈哈
112,要不是看过原视频我特么就信了，哈哈哈哈
113,代入感太强 我已经哭了
114,代入感太强我要哭了
115,最后把电脑咂了
116,忍不住哈哈哈哈
117,哈哈哈，原谅我无情的笑了
118,太真实了……每次运行前要先存备份
119,笑着笑着就哭了
120,呦！在写bug呢
121,太真实了，我都开始哭了
122,难过了……太真实了
123,写作业写到哭
124,真实了 我感受到了
125,笑着笑着我也哭了
126,代入感太强了
127,Goodbye World
128,对不起我打代码没有这么快
129,改了半天更加崩溃
130,哈哈哈哈哈哈哈哈哈哈 笑哭了
131,最下边不是已经保存了吗
132,虚拟机复位？什么意思
133,看着心态就炸了
134,我学计算机的，这是啥？
135,你经历过绝望吗
136,本能ctrls
137,系统Linux，语言C/C++
138,C语言，我看见指针了
139,还好我不是计算机专业
140,为什么我看笑了，虽然很心酸
141,药水哥:5555555
142,开始吟唱
143,草（中文
144,回车警告
145,似曾相识。。
146,哈哈哈哈好心疼啊
147,人间真实
148,代入感太强笑不出来
149,脑阔疼了已经
150,求个无bgm版
151,炸裂
152,哭着写，写着哭
153,这是图形学的代码？我看到了像素
154,笑崩溃了
155,开始吟唱
156,太委屈了
157,太委屈了
158,太委屈了
159,开始吟唱
160,E R R O R
161,再来亿遍
162,对不起我笑了对不起真的……明明我也是计算机的
163,但凡电脑好一点也不会这样
164,卧槽哈哈哈哈哈
165,药酱太真实了
166,这代入感 太强了
167,他在狂笑
168,HUC-高猫猫到此一游
169,心肺停止
170,他在狂笑
171,心肺停止
172,草太真实了
173,sdl。。。。现在谁还用啊
174,开始吟唱
175,啸着写代码
176,别急抽根烟先
177,在？拆？
178,心力交瘁
179,开始吟唱
180,这种时候真的无助
181,抱着我的抱枕～
182,编译还报错
183,哈哈哈哈 真实了
184,笑着笑着，哭了T﹏T
185,心肺停止
186,太难了，崩盘了
187,这就太难过了
188,流泪也要把它肝出来
189,giegie你没开root
190,这是什么字体啊
191,心脏骤停
192,人间真实
193,真实情况
194,有被冒犯到
195,他在狂笑
196,c++ 太草了
197,发现root权限
198,C++语言
199,太真实了
200,太真实了
201,有被冒犯到
202,电脑已碎
203,再来一遍
204,太真实了
205,我idea自动保存
206,不厚道的笑了
207,你听啊秋末的落叶
208,感受到了
209,太真实了
210,BGM–buttercup
211,只有没错和无数错
212,再来一遍
213,哈哈哈哈哈，好真实
214,Sdl瞩目
215,绝望的感觉
216,毫无违和感
217,再来一遍
218,一看发量就知道不够强
219,休息一下吧，写了半天的bug
220,太像了！！！！
221,再来一遍
222,error笑死
223,好真实啊啊啊啊啊啊啊啊啊
224,太真实了！
225,摄，拆，懂？
226,g++好评
227,再来一遍
228,先笑为敬
229,2.0新世界
230,在？拆？懂？
231,太真实了
232,。应该是代玛吧
233,蓝屏我是没想到的
234,搞系统可还行
235,已经开始慌了
236,这是linux虚拟机还vs2017
237,天，心痛的感jiao
238,bug
239,才发现是cpp吗，看到g++时不就知道是cpp了吗
240,心脏骤停
241,太真实了吧
242,经典g++
243,G++
244,委屈
245,好惨哈哈哈哈哈
246,全是error
247,怎么讲报错呢
248,太真实了
249,error华丽哦
250,太真实了
251,过度真实
252,cad也是
253,提前真实
254,声微饭否
255,水壶开了？
256,看到这我加载失败了。。。
257,泪目!!!
258,一种植物
259,真实真实
260,这是原版？
261,一会就要蓝屏了
262,泪目，真实
263,看完心情好多了。
264,强行写完
265,有被冒犯到
266,哈哈哈
267,Windows编程
268,心绞痛
269,哈哈我裂开
270,BGM是啥
271,哈哈哈哈SDL
272,哈哈
273,太真实了
274,抱枕组准备
275,虚拟机复位了。。保存没有意义。。
276,太真实引起不适
277,hhhh
278,太真实了
279,加大音量
280,哈韩哈哈哈阿班
281,心态爆炸
282,太真实了
283,真的牛皮
284,再来亿遍
285,泪目！！！！
286,哈哈哈哈哈哈哈哈
287,写bug
288,太真实了
289,憋不住了
290,bought
291,前方高能
292,java版有吗
293,太累了
294,高级
295,我java课，别让我笑好不好哥哥哥哥哥哥
296,大哥，服你了
297,确实真实
298,:(
299,x笑不出来 
300,没有对象
301,泪水哥
302,泪水哥
303,太真实了
304,哈哈哈哈哈哈
305,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
306,知乎过来的
307,心疼
308,哈哈哈
309,和参考代码都一样，我到底哪错了？
310,我裂开了
311,卧槽
312,虚拟机不香吗？
313,为何不安装虚拟机
314,现实中的程序员是这样的，不像抖音上那些。
315,哭了
316,哈哈哈哈哈哈
317,我哭的好大声
318,C++
319,太真实了
320,太真实了
321,有被冒犯到
322,谁家水开了？
323,前方高能
324,C位
325,我心态崩了
326,太真实了吧
327,。。。。。国有真实
328,哈哈哈哈笑死
329,太真实了，就前两天，啥都弄好了，最后系统重装了
330,太真实了
331,发少好评
332,这不就是我吗
333,哈哈哈
334,哈哈哈哈哈哈哈哈
335,破防了
336,崩溃
337,这不是windows的蓝屏吗
338,哈哈哈哈哈哈哈哈哈
339,哈哈哈哈哈哈哈哈哈哈哈哈
340,:(
341,哈哈哈哈哈
342,我家水开了
343,草率了
344,哈哈哈哈
345,我裂开了
346,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
347,哈哈哈哈哈哈
348,写BUG呢
349,泪水哥
350,真实！
351,泪目
352,哈哈哈哈哈哈哈哈
353,泪目
354,给我整乐了
355,哈哈哈哈哈哈哈哈哈
356,哈哈哈哈哈哈
357,哈哈哈哈哈
358,哈哈哈哈哈哈哈哈哈
359,裂开了
360,哭的好大声
361,太有感触了
362,淦哈哈哈哈哈哈哈
363,哈哈哈哈嗝
364,求别用这个bgm
365,泪目
366,哈哈哈哈哈哈哈哈哈哈哈哈哈
367,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
368,哈哈哈哈哈哈哈哈哈哈哈哈
369,哈哈哈
370,难过
371,哈哈哈哈原谅我笑了
372,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
373,哈哈哈
374,我看不下去了
375,hahah
376,哈哈哈哈哈哈哈哈哈哈哈哈
377,非要那么真实吗？
378,哈哈哈哈哈哈
379,狂笑
380,看完心情好多了
381,哈哈哈哈哈哈哈哈
382,我已经崩溃了
383,哈哈
384,哈哈哈哈哈哈哈哈哈哈哈哈哈
385,哈哈哈
386,wcnd
387,太惨了
388,error
389,等
390,蚌埠住了
391,白写了
392,哈哈哈
393,ohhhhhhhhhhhhhhhhhhhh
394,嘤嘤嘤
395,？？？？？？？
396,awa
397,哈哈哈哈哈哈哈哈哈
398,这个页面我也遇到过
399,哦
400,全红
401,泪目
402,哈哈哈哈哈
403,弹幕呢
404,泪目
405,泪目
406,error
407,他还会这个？
408,我已经哭了
409,泪目
410,泪目
411,笑不出来
412,1
413,这是真的吗
414,太真实了
415,哈哈哈哈哈哈哈哈哈
416,水开了
417,保存时出错
418,为什么这么多错误❌
419,笑死我了
420,卡点
421,我裂开了
422,哭了
423,太草了
424,抱着我的抱枕
425,aa
426,药水会打这个？
427,泪目
428,哈哈哈哈哈哈哈哈哈哈哈哈
429,哈哈哈哈哈哈哈哈哈哈
430,药酱？
431,哈哈哈哈哈哈哈哈
432,哈哈哈哈哈
433,泪目
434,哈哈哈哈哈
435,Bgm是啥
436,◤◢◤◢◤◢◤◢◤◢◤◢WARNING WARNING WARNING 前方核能 WARNING WARNING WARNING◤◢◤◢◤◢◤◢◤◢
437,哈哈哈哈
438,用的小米吧
439,哈哈哈哈哈哈哈
440,笑死了
441,哈哈哈哈哈哈
442,哈哈哈哈哈哈哈哈哈哈哈哈
443,哈哈哈哈哈哈哈哈哈哈哈哈哈
444,哈哈哈哈哈哈哈哈哈哈哈哈
445,哈哈哈哈哈哈哈哈哈哈
446,哈哈哈哈哈哈哈哈哈哈哈哈
447,main都有问题
448,这人是QQ三国开礼包亏了的视频
449,糟了，电脑坏了
450,墙iia
451,Winx'winy
452,你是怎摸了
453,说实话的确自闭
454,C语言不挂
455,sudo rm rf */
456,Windows装的Linux虚拟机你个大傻子
457,shader
458,真实
459,真实
460,人类的悲喜并不相通 ，我只觉得他搞笑
461,for(;;) ;是个啥玩意？
462,怎么还看键盘
463,win里用虚拟机啊
464,太tm真实了
465,太真实了，举报了
466,真实
467,记录删了跑吧
468,xp linux？
469,sudo rm -rf/*
470,后面有镜子，大家看见什么
471,所以你们看到这么多共鸣的人，不觉得以后的饭碗有点难抢嘛
472,原视频在哪儿？
473,握着我的
474,撸蛋会伤蛋
475,编译都不行，玩个鬼哟
476,引入文件都改了，瞎搞了
477,握着我的抱枕
478,再来亿遍，握着我的保证
479,？file saved 没看到吗
480,你头发还是太多了
481,Linux系统变Windows？你当我傻子？
482,写Linux脚本还能报出Windows的错误嘛。。
483,过于真实，举报了
484,真实
485,霸王龙洗发水都拯救不了我的发际线
486,真实
487,说小米电脑的是看了大熊那坏逼吗？
488,淦
489,真实
490,反弹
491,握着我的抱枕
492,我TM回来点赞，操作系统恶心死我了
493,你还是算了吧
494,哭大声点没吃饭吗?
495,删库跑路吧
496,本来挺悲伤的事  我就是忍不住的想笑
497,鬼知道看了多少遍
498,淦
499,我是你的爸
500,程式狗的悲歌
501,渴死了
502,按大D可继续
503,goodbye world
504,写个makefile或者CMakeList吧，手动打命令行编译太low了吧
505,太难了
506,真实
507,操
508,刘波最近兼职有点多呀
509,这是bisqwit大佬的代码
510,哪有那么快
511,太不容易了 生活太不容易了
512,想笑 也想哭  太难了
513,我tm刚搞完c语言课设
514,心 脏 停 跳
515,握着我的抱枕
516,点还是不点
517,这是失恋吧
518,凭本事刷到 草 心肺停止
519,这种水平连工作都找不到
520,Sdl
521,真实
522,草
523,演技曝炸
524,握着我的抱枕
525,握着我的抱枕
526,赶紧用mac吧
527,wdnmd笑死我了，我不看了
528,握着我的抱枕
529,赶快拿手机拍个照
530,我写的时候没遇到过
531,我想知道 lyn小哥哥也会这样么
532,真实
533,反弹
534,当年看到这视频 也不会那么气馁了 我以为只有我一个哭成狗
535,git 广告
536,手：脑子，你错啦！  脑子：我又做错了什么
537,rm-rf*
538,rm-rf*
539,rm-rf*
540,真实
541,好活当赏
542,叫你不保存到云上
543,魔鬼
544,Ctrl z
545,"Life is short, You need Python！！！"
546,数据删了辞职吧
547,草
548,真实
549,好难受
550,我TM
551,真实
552,"再来一遍,还不保存？"
553,心态崩了
554,给爷哭
555,真实
556,这么好的up猪，为啥火不起来
557,握着我的抱枕
558,z
559,情绪逐渐失控
560,反弹
561,感同身受
562,Hello world
563,不不不  我敲代码都敲不出来
564,感同身受
565,心态崩了啊
566,哈哈哈我同事用南方cass做了半小时保存就文件就消失就问候软件亲妈
567,天杀的Linux
568,这不搞我吗？我一个问题改了两天没改出来，现在想来刷刷b站，放松一下而已
569,真实
570,真实
571,你需要Linux
572,删库跑路吧
573,太真实了，举报了
574,鬼知道我看了几遍。
575,用虚拟机写代码？
576,草
577,玛德，看着难受
578,心态崩了啊
579,真实
580,NT5/Linux？
581,原视频
582,真实
