,弹幕
120,这是球扩支架，向球囊里打造影剂就会把支架撑开，支架撑开后就留在狭窄部位，接着把气抽掉，把整个糸统拔出来。
121,60公斤的压力……那得多大劲
122,从手腕或者大腿通到心脏
123,我特么花了几千万把块钱买了一根注胶管？？？
124,这个应该是撑开血管用的吧
125,禁止套娃
126,非常的词类活用
127,学到新用法
128,单 分 子 线
129,生物课上见过图片，动脉粥样硬化
130,战术理解
131,冠脉！脉！
132,我学医学三年了也第一次看别人拆
133,好家伙名词当形容词用
134,这个干燥剂非常的干
135,古怪的形容词
136,《非常的纸》
137,同桌的都知道太专业了
138,这不是导丝……我的妈呀……
139,实际上使用造影剂加压撑起来的。
140,【纸】：名作形，
141,哈哈哈哈哈光纤是形容词吗
142,700是医院进价，给患者用还得看医院定价
143,意思是谁装上谁就是医院的提款机
144,整体来讲从内部进气的话整体支撑力强，但是单个点挤压的话很容易坏
145,高压锅密封圈
146,贵主要是它的焊接工艺贵
147,已经被你弄折了，必须气囊打开然后放气，抽出导管
148,介入手术使用的导丝
149,备注:100kpa是一个大气压，680个大气压人都莫得了
150,这个是导丝，从血管通入体内需要放支架的位置，然后通过导丝放入支架
151,好家伙这是显微镜吧
152,很真实已经开始疼了
153,这玩意是从血管顺进去，要走些距离
154,弃支架而食干燥剂
155,嗯..会用了，拿来架手机
156,词 类 活 用
157,这个叫特卫强顶头袋
158,我去，这两层袋子都是我之前参与过……
159,有合瓣，要用注射器之类的捅才能进气，和自行车胎气阀一个原理
160,原来心脏的压力那么大
161,草，我心脏开始疼了
162,这个我尖叫一下就没了
163,然后加压，撑起支架，支架固定
164,将导丝顺着血管走，进入心脏，找到动脉粥样硬化处
165,用法：根据所选所选血管不同，从不同位置开刀
166,科普：导丝，导管，支架
167,不用读系列[doge]
168,大概是B站第一个心脏支架开箱视频
169,好家伙，我直接好家伙
170,我再重复一遍，ATM是美杜莎！！
171,我再重复一遍，ATM是美杜莎！
172,找个针管，那个里面应该有个堵的东西是弹簧的顶一下就能充气进去了
173,心脏：这下我有压力了
174,好家伙...好大个镊子
175,是的 这个是全球唯一一款靶向支架 在支架梁上还刻了槽
176,哎我去，奇怪的知识增加了
177,“非常的光纤”
178,逐渐离谱
179,在B站，你甚至能看到心脏支架的开箱视频
180,在医院工作的表示，这个挺贵的~~
181,还整一个丁晴手套
182,亮剑（无端联想）
183,自行车打气筒可以挑战一下
184,施工费贵啊 哈哈
185,装回去（doge
186,奇怪的知识又增加了
187,啊它非常的盘啊非常的盘
188,我们也是第一次看有人拆这玩意
189,自 热 军 粮
190,真正做的时候都是拿手一圈一圈扭来打气的
191,心 血 管 爆 炸
192,战术开袋
193,这是对应要把支架扩多大，需要多少压力
194,撑起来就把原来的冠脉撑起来了
195,这也太硬核了
196,《非常光纤》
197,业务开展到医学方面了
198,七天无理由
199,支架，一个1w-3w块钱，不是支架降价，而是有医保才是几百
200,油门线
201,进口三万一个呢
202,打气筒
203,合格
204,心疼啊，买个气瓶+减压表没多少钱
205,三腔两囊管
206,这烟灰缸不合格啊
207,下次拆个心脏？
208,这个里面的当时应该注射的是生理盐水，不是气
209,工作细胞里看过
210,README.md
211,万一装上去过期了怎么办？
212,用打气筒
213,输送系统
214,铝箔袋+特卫强顶头袋
215,便宜是便宜，但是我不能自己刀自己……
216,支架不贵，贵的是手工
217,记得这东西用核电池
218,这玩意好几万一个
219,没有劲！重来！
220,有专门的加压器
221,支架费用不贵，贵的是设备，医生
222,那个术中用的压力阀不好吗？
223,物理学过物理学 
224,压力泵了解一下
225,开启要4-10个ATM，型号不同压力不一样
226,手套没有包住袖口
227,因为医保只保证基础效果，不追求最好的效果，所以才能便宜呀
228,6百多个大气压，都成肉酱了吧
229,海默-肖恩
230,等等纸盒上不是7个多大气压么
231,整根薄薄的塑料管要承很大压力还不破，不简单的
232,看似简单的心脏支架
233,代入感极强
234,bgm is作业帮
235,那个是操作杆
236,导引钢丝
237,心脏骤停
238,这是怎么固定到血管里的呢，不会被血液冲跑么
239,压缩空气你也看不到啊
240,冠脉！！！！！！！！
241,手术费贵了
242,不要放入患者体内
243,哈哈，这一天呐
244,光纤莫名被cue
245,不是打水啊喂！
246,这是导丝呀
247,气囊是扩张的呀
248,纳米级你不怕量子隧穿吗
249,学医的快笑疯了
250,非常的光纤
251,降价前开得起不？doge
252,啊这，连自述文件都有吗
253,snipe哈哈哈哈
254,神医在世
255,医院现在做六百多点不到七百
256,弹簧满天飞
257,心在滴血
258,重要的事情说n遍
259,atm:奥特曼
260,够硬核
261,叫炭治郎过来！
262,之前我姥姥装的时候好贵
263,禁止拆解
264,主要是因为实现国产化了，才便宜了
265,中世纪操作
266,非常光纤
267,使用说明书
268,随水电穿管
269,进口的贵国产的便宜
270,现在只要500了
271,哈哈啊哈哈啊哈哈嘴吹可还行
272,像我撕开酱板鸭包装袋的时候………
273,东西过期的话，人也快了，或者动手术
274,这个不是普通的硬核
275,用公路车气筒
276,那是导丝腔
277,好像说是支架便宜了，但装下来价格更好了
278,名作形，纸质的
279,没有烟灰缸，亏了
280,上海微创的支架
281,火鹰  国产支架
282,很贵的这东西...
283,我爷爷前几年做花了几万，现在便宜太多了
284,桡动脉也可以，股动脉也可以
285,现在便宜了，国家统一采购了
286,第一次见别人拆这东西
287,非常的纸
288,球囊扩张支架
289,400那是便宜支架，这个要7500
290,心血管比这粗不少呢，支架是要撑起来的
291,手术耗材
292,是奥特曼的意思
293,果然，微创的
294,微创的三代 
295,上打气筒
296,这是微创医疗的
297,一万一个
298,合格证也要一起放到体内吗？不然怎么保修呢？
299,说以前黑的是有误解吧
300,这很硬核
301,不错  很硬核
302,没错，你手机有回声
303,国家一通操作终结了这个东西的暴利
304,集采的是二代支架，这个firehawk是三代
305,文言带师
306,这个是导丝
307,往心脏里打泡沫清洗剂
308,赠送小食品
309,压力不够
310,谁买的心脏支架？
311,通冰箱排水口的
312,硬核脱载…
313,国家好像治理的来的这玩意便宜了好像
314,你这是在演示支架脱载的情况
315,欢迎食用
316,还不同位置开刀呢。另外也不是大隐静脉，是动脉！
317,支架过期了就得返厂。
318,卧槽火鹰！！！
319,非常的纸，非常的铝
320,Redme？原来是红米产的，小米怎么什么都做呀（狗头
321,要这么大压力的吗
322,这个本来已经过期不能用
323,避免沾染细菌感染，这个东西进入心脏血管里面的
324,唉！直播口音掉粉啊先入为主了
325,注气再放气就可以
326,找义体医生装一下
327,这家伙是钛合金吧
328,25毫米 这是大象用的啊
329,一次失败的开箱
330,指引导丝
331,支架需要定期更换？
332,国产化了，入医保了，所以便宜了
333,国产化了，入医保了
334,这是导丝
335,我们学校天天放学就放这首bgm
336,那就没有个打气筒吗
337,上海微创生产的
338,并不是讲价
339,心脏开始疼了，
340,github上多了，觉得什么都有readme
341,还需要白大褂
342,突然心痛。。。。。。。。。。
343,介入手术用的
344,不太懂是要塞到心血管里吧
345,这玩意最容易被安装在左前降支
346,如果拆坏了，就再买一个
347,拆个心
348,非常地纸？？？
349,README.md
350,企业文化
351,包装衬丝 保护套
352,成本越来越高啦~~~
353,血管支架
354,啊啊啊啊啊啊啊啊啊啊啊啊啊（激动的满脸通红）
355,突然安静
356,这个东西在医院里是用大号的针筒吹起来的
357,还要白大褂
358,透析袋
359,可以用这个导管往细缝里注射清洗剂
360,这么大一颗心吗
361,加的压力不够，球囊不充盈支架是打不开的
362,老程序员了
363,买回来了，很好用，不然打不了字
364,硬核
365,夺笋呐
366,这一层是无菌的可以上手术台
367,爱撕机模人
368,七八个大气压呢
369,啥时候拆航天飞机啊??哈哈
370,这个是导丝
371,刚直播完，真就拆了
372,异步传输模式
373,已经开始害怕了
374,有没有使用说明啊
375,README.md
376,冠脉支架
377,嗯嗯，2.5米宽，23米长，全场1.4公里
378,焊条
379,-700
380,名词活用
381,介入快乐架
382,好好拆，以后能用的上
383,命名压
384,迪哥 危
385,不是通那不是堵死了
386,这手套戴的，像路边贴膜的
387,合格证要进病例
388,每句话都要说2遍干嘛
389,开始疼了
390,这。。。。。。
391,我就是做冠脉介入的∶前面圆环胶套是保护套。这是一个支架输送系统。简单来讲就是一个压缩的支架挂在压缩的气球上面。后面是输送杆和连接压力泵的接头。
392,一般来说熬不过它吧
393,感觉到痛了
394,真硬核
395,哈哈回家
396,球囊支架
397,过期了
398,名词活用
399,看这个心脏疼
400,有redmi？红米
401,2021年支架都集采了，不过几百块
402,搞砸了233
403,不要紧张，到了2077年我们全身都是这玩意了
404,这玩意原来上万，现在700…
405,导管，介入能看到的
406,现在这个几千块，便宜了十多倍
407,这个还真没见过
408,蕾丝工艺
409,不是单纯的层和套娃，那是无菌，无菌
410,心脏疼
411,使用说明书有吗
412,已经开始痛了
413,这东西还有说明书，给我也不会用呀
414,UP辛苦了(≧∇≦)/
415,进动脉的汽车轮胎40倍
416,这是导丝
417,不知道为什么我紧张了
418,挖耳勺
419,………稀碎
420,献出心脏！
421,第一次拆，就没熟过，还生疏
422,哈哈哈哈哈哈哈
423,已经开始疼了
424,这个材质非常塑料
425,这么细？空心的？
426,随时
427,心疼支架
428,这东西问渡海啊
429,像素电路？
430,车用清洁剂？？
431,以前好几万，直接打骨折
432,把这个塑料套子和前面的刚丝取掉
433,得6个大气压，难、
434,介入导丝
435,本来就是过期了的
436,哪天拆个过期核弹试试
437,过期了
438,健康之路有一期视频的
439,防氧化剂
440,心疼
441,前面已经说了啊，这个已经过期了。
442,有种点外卖的感觉
443,公路自行车能打到8个压
444,十三香
445,我们也是第一次见别人拆
446,这全是钛或者钛合金
447,这是导丝
448,打气筒
449,火鸟是钴铬支架
450,还真有说明书。
451,贵，成本不过几十元
452,已经开始疼了
453,火鹰便宜了
454,算是零件图？
455,不符合无菌操作(
456,贵是有道理的
457,二尖瓣的支架吗
458,是压力值
459,是龙你得盘着
460,微创的火鹰，不是火鸟，这款在我们这里降的不多，仍然要大几千
461,到期装上会怎么样
462,火鸟支架
463,好丝滑
464,看得心疼
465,不是大气压，就是压力啊
466,字幕打错了呗，理解力三岁小孩这么纠结？
467,冠脉支架
468,介入用的，不是可视光纤，这个是在造影设备上看的
469,为啥bgm要用莫扎特的音乐
470,变形合金
471,要压力泵的
472,轮胎是2.5mpa，大概是25个标准大气压
473,看了个寂寞
474,看看是不是还有个好评返现卡
475,以前两万起步，现在几百块了
476,材料不贵手术费贵啊！
477,红米牌支架
478,好香的牛肉干
479,-80000
480,哈哈哈哈哈哈哈哈
481,夺笋呐
482,卧槽火鹰
483,README.md
484,你怎么什么都有(┯_┯)
485,起油烧锅放入干燥剂裹上面包糠粘上鸡蛋液炸至两面金黄戈壁的小孩吃了亖了俩
486,看着都疼
487,608kpa是六倍大气压…
488,不是支架有保质期，而是上面的雷帕霉素有保质期
489,原本这东西都是中间商大赚特赚，国家集采他们就没得差价赚了
490,我的心好痛
491,atmosphere
492,马上安排手术
493,科普可以缩小画面看
494,真硬核，你币有了。
495,没有倒放没有灵魂
496,看得我心脏疼
497,里边是无菌包装了
498,哈哈哈哈 离谱
499,这就是支架了
500,awsl
501,用压缩空气不好吗
502,给大伙体验一下说说感觉呗
503,atmosphere
504,开始疼了
505,这是导丝
506,这是导丝
507,提前尖叫
508,支架的端部是有药的，药过期了支架就过期了
509,太硬核了
510,成本低，不代表他制作不用钱。
511,工图狂喜
512,？？这东西还能拆
513,没错，你卡了
514,哈哈哈哈
515,切，不是艾默生负48V电源
516,莫扎特
517,哈哈哈
518,支了心脏就不过期了？
519,哈哈哈哈哈哈
520,离拆人不远了
521,不是这么打的，不可以碰到里面，
522,牛逼
523,想知道你们是怎么买到这个的？
524,光纤熔接
525,吓我一跳
526,国内的便宜就是因为有效期短
527,这是火鹰，贵，7000。火鸟才700。
528,吊车专用，请勿拆解！
529,靶向药物
530,非常光鲜
531,非常得手
532,我妈去年放了支架
533,牛逼哄哄啊
534,火鹰集采报价7k，就没打算入围
535,卧槽排面
536,理论上都不能6bar吧
537,火鹰
538,牛
539,现在指甲几百块
540,还是功能材料好
541,过期是指灭菌时间过了，不能在保证里面是无菌的，不能在手术中使用，并不是过期了这个东西的结构上就是坏的
542,标压10能吹起来吗哈哈哈
543,球囊压力表
544,6个标准大气压，不是689
545,魔术球
546,这词用的
547,atmosphere
548,这不拆解下？
549,應該是二手的(不至於
550,专业
551,这个现在不是只卖700了吗？
552,无菌的有效期吧
553,开始疼了
554,第二次拆你就不在了
555,铝装
556,这里面是无菌的啊，不要随便开封啊！
557,火鹰
558,材料300，工时费200
559,三百块了
560,6到8个大气压
561,白金之星
562,你这背景
563,README.md
564,为什么不是白线手套
565,现在这个只要680块了
566,斯内普
567,过期了，一文不值憋刷了
568,哈哈哈哈哈
569,Snape？？？？最近看黑色手术刀
570,牛皮
571,化验一下拿盐酸
572,空压机
573,斜杠啊！斜杠！神tm689个大气压，前面是千帕，斜杠后是大气压
574,火鸟590，听说火鹰不准备做国内市场了，不知道是不是真的
575,居然可以买到..
576,见血很滑
577,1万多降价到600多
578,啊这啊这。。。
579,手套戴的不对
580,啊~
581,为什么要说两遍？
582,刹车线
583,这个还是7000快钱一个的不是几百块的～
584,顶头袋
585,折叠球囊和显影环
586,哈哈哈哈哈
587,三百六十八
588,现在一个700多
589,无菌包装
590,草 read me
591,好家伙
592,牛皮
593,牛皮
594,虾线
595,纳米技术，升阳帝国
596,鼓包了
597,同款 巨难用
598,请收下我的膝盖
599,现在700了
600,我们也是第一次见别人拆。
601,烟灰缸+1
602,不打开怎么吃
603,光纤
604,这前面说了，是过期了的
605,微距相机？
606,不看了，心疼的慌
607,不对，前面的是侧孔，走导丝用的，后面的孔是打压力用的。
608,挠挠
609,沦        落
610,感觉心痛。
611,支架在哪儿？
612,貌似是钛合金的
613,心疼
614,不装回去吗
615,9个大气压？？？
616,介入
617,看得我心疼
618,有喝黑背景就好了
619,心内科！！
620,汽车轮胎也不过2.5个压
621,蕾丝刀
622,上空压机
623,乐普医疗
624,吃不起来，要压力泵
625,也就现在便宜了，不然谁会去拆呀
626,现在便宜了，几百就可以买下来了。国家去谈价了。
627,fh可不便宜，不进集采
628,第一次见
629,哈哈哈，readme.txt
630,心疼
631,现在不到一千块钱了
632,调料包
633,黑色止血钳
634,现在也贵
635,介入手术
636,为什么感觉好痛
637,挖耳勺
638,记忆合金
639,哈哈哈哈哈
640,README.MD
641,哈哈哈，readme
642,气筒啊
643,huohai
644,我们都是README.md
645,哈哈哈哈哈
646,我们也是第一次看
647,红米什么时候还做心脏支架了
648,我心里有（狗头）
649,八万没了
650,铝箔袋
651,往血管推进去
652,神TM有readme
653,介入手术
654,几万块钱到现在的不到一千
655,好好看
656,你卡了
657,防静电
658,？？？？？？？？？？？
659,哈哈哈
660,不是黑，是技术进步了成本就下降了，26万式狙击现在也就三万块
661,即使不废也没用啦
662,空压机呢
663,哈哈哈哈哈哈哈
664,热乎
665,11min.Hot
666,这东西贵是有道理的啊
667,哈哈哈哈
668,热乎
669,我就是第一名吗？？？
670,开始疼了
671,撑开就可以了
672,最牛开箱
673,感谢国家
674,盒说全
675,哈哈哈哈哈哈哈哈哈哈哈哈
676,redmi狂喜
677,尖叫？啊啊啊啊啊啊啊啊！
678,README.MD
679,有钱啊直接开
680,非常的纸，非常的铝，你是非常的铁
681,保护套
682,没有压力泵，怎么释放？
683,有那么多气压不死了
684,血压吧
685,atm是奥特曼的意思
686,美墩力
687,老程序员了
688,老贵了
689,便宜的也是好几万
690,那叫无菌包
691,README_Zh-Ch.md
692,光纤。。。。
693,一套
694,通波仔
695,打气管子啊
696,药物球扩支架，病变部位先拿球囊球扩，再上支架
697,哈哈哈哈
698,好评返现卡呢
699,之前1.49万，现在469
700,抽点扔了
701,心动了
702,本来就是过期的
703,前面说浪费的，这个已经过期了
704,六百多
705,哈哈哈哈
706,是奥特曼的意思
707,药物支架
708,好痛啊
709,妙手回春
710,哈哈哈哈哈哈哈哈
711,感谢红字
712,几万没了
713,调料包
714,有一说一跟雅培波科的技术还是差了不少
715,哈哈哈
716,专业
717,微创医疗
718,好激动
719,过期产品
720,好几万没了
721,好家伙
722,微创家产品
723,人才呀
724,听说从万元砍价到70。
725,血管支架吧
726,哈哈哈哈哈
727,厉害了
728,不然呢？
729,钴合金吧
730,哈哈哈
731,塔折不动
732,国产化了就便宜了
733,保修卡？
734,哈哈哈哈哈
735,贵是有原因的
736,800块了
737,那是灭菌效期
738,看得血压高
739,这个火鹰的，17000一枚
740,好家伙
741,斯奈普
742,哇哦
743,都肉眼可见
744,无菌包
745,Microsoft那个等等我，我也一样
746,红米，readme
747,阿童木
748,哈哈哈哈哈
749,镍钛诺？
750,。薄荷糖
751,红米支架
752,介入手术
753,感谢红字科普
754,难受了开始
755,斯奈普
756,这有啥搞不到的，现在这么便宜
757,污染了，不能用了，虽然说本来就过期了，
758,好验
759,有三包吗
760,哈哈哈哈
761,现在就700块了
762,试用！！
763,便宜你也不至于拆火鹰的啊……
764,火鹰可以了，国产算好的
765,气抖冷，为什么是铝不是镧
766,打碘帕醇
767,Atm不是奥特曼吗？
768,哈哈哈哈哈
769,哈哈哈哈哈哈
770,心疼。。。
771,动还打错字了
772,好疼啊
773,放以前真拆不是
774,之前央视不是说700多
775,原来2w现在700
776,心好痛
777,guide wire
778,看的是啥⊙∀⊙？
779,光纤
780,好疼啊
781,啊啊啊啊啊啊啊
782,do蕾丝
783,这....
784,突然心痛。。。。。。。。。。。。
785,4万没了
786,你不是有气枪么
787,只要几百块
788,钛合金
789,呼吸代
790,哈哈哈哈
791,神tm read me.txt
792,心外科
793,刹车线？？
794,来了来了
795,怎么感觉是铜的。。。
796,有缓释药物
797,无菌包装
798,-8000
799,⬅️你卡了
800,经典readme.txt
801,哈哈哈哈
802,我卡了？
803,哈哈哈
804,热乎
805,我老豆心里面有一个
806,哈哈哈哈哈
807,估计和口罩一样是消毒的有效期？
808,我有点怕了
809,奥特曼
810,哈哈哈哈哈
811,热乎
812,来早了
813,热乎
814,来了
815,-8000
816,微创的！
817,233333
818,上万
819,9.9包邮
820,镀金的
821,笑死我了
822,非常塑料么？
823,没撑开
824,啊啊啊啊啊啊啊啊
825,看的心疼唔呵
826,啊啊啊哇啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
827,啊啊啊啊啊啊啊啊啊啊
828,好家伙
829,斯内普
830,现在是真便宜了
831,。。。。。
832,便宜了10倍，国产的700-800
833,暂停看红字科普
834,不通就完了
835,README_Zh
836,这是药物支架，不是集采的那个
837,暴殄天物
838,？？？？
839,哈哈哈哈哈哈哈哈哈哈
840,无菌呀
841,牛逼
842,多新鲜呐
843,哎呦呦呦
844,应该是Readme.md
845,啊啊啊啊
846,3W
847,不铺
848,哈哈哈哈哈
849,球扩支架
850,我偏吃
851,材料1000手术10万
852,已经被污染了
853,螺丝满天飞
854,成本几十？cpu成本也几十
855,需要压力泵
856,要压力泵的
857,多谢红字科普
858,小天鹅出的？？
859,哈哈哈哈刚刚那个说浪费东西的呢
860,我也是第一次
861,好牛逼
862,介入手术
863,-17000
864,高压才行
865,微创医疗？
866,哦哦哦哦哦哦哦哦哦
867,这是镍钛合金
868,现在几百
869,之前两万
870, 。。。。
871,readme
872,啊？？？
873,暴殄天物啊
874,没压力泵么
875,完蛋
876,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
877,药物支架
878,人家打造影的。。
879,蕾丝
880,hso
881,这是保护套
882,好疼啊
883,好痛啊
884,？？？
885,@英科医疗
886,现在便宜太多了，1300。
887,2万
888,啊啊啊啊啊啊啊啊
889,便宜了啊，给我来20个
890,现在合着
891,火鹰支架
892,字幕错别字有点多啊
893,哈哈哈哈哈
894,哈哈哈
895,。。。
896,调料包
897,导丝啊
898,README.md
899,火鹰啊，这个没降价，降价的火鸟2
900,k
901,保修卡
902,导管
903,我也是第一次看
904,放水超滑
905,哦哦哦哦哦
906,药物支架
907,有安装工具包吗，没有就差评
908,无菌区
909,专业
910,谢谢红字
911,是奥特曼
912,老程序员了
913,700快
914,7-10年一换
915,好泡沫
916,bgm是小夜曲吗
917,没有保修卡？
918,牛
919,看着疼
920,Microsoft
921,可不便宜
922,哈哈哈哈哈哈哈哈
923,大气压
924,讲究
925,是奥特曼的意思
926,蕾丝
927,那去太空不是不能用了
928,realmex50pro
929,郑仁
930,国产的不贵啊
931,涨见识
932,烫手
933,专业
934,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
935,热乎
936,哈哈哈哈哈哈哈哈
937,？？？？？
938,中号
939,哈哈哈哈
940,？？？
941,0
942,应该没有保修卡把
943,。。。。。。
944,？。？？。？
945,介入治疗
946,笑疯了
947,奥特曼
948,1
949,啊啊啊啊啊啊啊啊啊啊啊啊！！！！！
950,700了，降价了
951,700
952,那叫千帕。
953,嗷嗷嗷嗷嗷嗷嗷嗷呜呜呜呜
954,七百
955,拔万
956,。。。
957,-1w
958,奥特曼
959,导管
960,只有你会
961,DOC
962,README.MD
963,保修卡
964,读我
965,我不叫可以看吗
966,哈哈哈
967,心疼
968,？？？？
969,这层是无菌的
970,590
971,瑞德米
972,专业
973,心疼
974,啊啊啊啊啊
975,盘它
976,斯奈普
977,微创资料的
978,卧槽？
979,张驰
980,阿阿阿
981,专业
982,微创医疗
983,700？
984,奥特曼
985,斯奈普
986,？？
987,奥特曼
988,2333333
989,现在便宜了 火鹰的国产400-550
990,？？？？？？？
991,700多
992,手套带的不专业
993,打九折
994,保修卡
995,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊阿啊啊
996,不会还有说明书吧
997,空压机干他
998,哈哈哈哈哈哈
999,比想象中大
1000,凹凸曼
1001,那不是塑料
1002,我的心是冰冰的
1003,666
1004,前面的科普看不清
1005,奥特曼
1006,！
1007,专业
1008,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1009,啊啊啊啊啊啊啊啊啊啊啊
1010,700
1011,啊啊啊啊啊啊啊啊啊啊啊啊啊
1012,这也能拆啊
1013,介入
1014,现在支架已经很便宜了，几百就能加一个，以前的要好几万
1015,至少10
1016,其实现在也贵
1017,奥特曼
1018,ATM不就是奥特曼吗
1019,嗷嗷嗷嗷嗷嗷嗷嗷嗷嗷嗷嗷嗷
1020,啊啊啊啊啊啊
1021,头段铂金
1022,蕾丝
1023,导管
1024,啥时候拆个CT
1025,10分钟 热乎
1026,啊啊啊啊啊啊啊啊啊啊
1027,沦落
1028,感谢党
1029,轧线
1030,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1031,啊啊啊啊啊啊啊啊啊
1032,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1033,笑死了
1034,？？？？？？？
1035,调料包
1036,奥特曼
1037,天天拆
1038,啊啊啊啊啊啊啊啊啊啊啊
1039,试试啊
1040,像钩子
1041,不烧不专业
1042,645
1043, 现在700一枚
1044,700现在
1045,啊啊啊啊啊啊啊啊啊
1046,红米打钱
1047,政治考试题
1048,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1049,镍钛合金
1050,嗷嗷嗷嗷嗷嗷嗷啊啊
1051,？？？？？
1052,20000+
1053,奥特曼
1054,啊啊啊啊啊啊啊啊啊
1055,？？？？？
1056,？？？？？？
1057,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1058,到西安四
1059,持续加压
1060,奥特曼
1061,是不是特别贵
1062,-50000
1063,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1064,法医
1065,有保修卡么
