,弹幕
174,写程序的时候有时候会遇到数据不准确的情况。
175,高级语言包括面向过程和面向对象的语言
176,真正的做学问的大佬
177,内存中的排列是下一行的头连着这一行的尾
178,手持机工的第二版，还是学校图书馆借的
179,门口的是后进生（狗头）
180,核平甘地
181,哈哈哈，老师太逗了
182,数据结构第一次实验
183,因为特么我们学校计算机系统只学7周根本就是在跳着讲的。。。
184,深入理解计算机系统
185,实验室可还行
186,宝藏课程
187,一流大学：老师是写书的；顶级大学：老师是书上的
188,因为两种码的计算存储方式不一样 浮点数会大很多但是可能不够精确
189,比如我的大学…蝙蝠让我们相遇…不能出门只能看电子版…
190,二进制当然可以表示无限的数，只是电脑存不下
191,有没有大佬解释一下vs里面运行输出的是3？
192,我才大一下，学校就开了这门课23333
193,这个老师好实诚啊哈哈哈哈
194,内存溢出的逗闷子呢
195,c不是高级语言==他没有面向对象
196,工作三年非科班出身程序员前来报到
197,每章读三遍，认真做练习题。
198,这里是将位的概念吗
199,作者自己讲可太棒了
200,过于硬核
201,国外翘课更严重，因为还得打工，但是这么贵的大学一般很少有人为了打工而翘课。
202,尴尬，对不起大佬
203,计算机系统：程序猿视角
204,是类型宽度的问题，不叫内存溢出。浮点数能解决这个问题
205,Linux上的C语言DEBUG工具
206,码农略懂计算机系统
207,写汇编和读程序的汇编完全是两个概念
208,这样才能真正做到深入了解
209,这么小个头，我要遇见了我也认不出哈哈哈
210,写这本书的两个大佬讲的课
211,二进制表示十进制，肯定有些数字是无法表示出来的，
212,C才是除了汇编最贴近底层的高级语言
213,两位大佬
214,默默看了下手中的中文版书
215,教授：我太难了
216,二进制不能完整的表示所有数，只能趋近g
217,不一样，因为老师当学生的时候也翘课，所以他们不点名。
218,大二新开的课，现在已经学傻了
219,我们学校做这个实验就没那么紧张哈哈哈
220,第一个是连续访问而第二个跳着访问吧
221,在cmu和stanford学cs，最顶级的学习履历了
222,看不懂书的pong友可能需要补一下逻辑电路和c语言
223,华北科技学院
224,华北科技雪域
225,gcc默认检查数组边界
226,不连续存储的原因是把每个元素存成寄存器字对齐的大小，可以提高读数据的效率
227,“知道那本世界著名的csapp吗，我们写的”
228,何止是在校园内受欢迎
229,享受编程吧，这才是一个真正的计算机工程师
230,独立完成作业也是学术诚信
231,15年课程对应的是第三版的书吗
232,gdb中50000平方也溢出了
233,大学毕业两年了来学这个课程，惭愧啊
234,教材名为：Computer Systems A Programmer's Perspective (CSAPP)
235,深入理解计算机系统
236,优秀，翻译的
237,深入理解计算机系统
238,已投币，请问这个项目还在进行吗？
239,原来是原书作者大神，膜拜
240,"""抽象好用，但别忘了实际"""
241,感谢up主全程中英文字幕
242,202204
243,牛逼
244,kr大师
245,有读哈工大的
246,sizeof(struct_t)就知道怎么回事了！
247,只要你不是全部粘贴，肯定看不出来
248,这也没办法监督
249,28个人
250,哈哈
251,哈哈
252,地大武汉
253,单是数据类型就要几个星期，想速成的建议找刘宏伟的《计组》
254,看书效率还高一点，视频看完人家早毕业了
255,对了解原理的人来说这段是浪费时间
256,结果太大二进制位不够存储了
257,电子版不伤眼睛啊 用 strechly 定时休息
258,哇喔，这不就是《深入理解计算机系统》作者本人吗！
259,cache的命中率问题
260,[前方高能]
261,超级难
262,大一来的
263,六十八岁路过
264,打卡每天一集
265,但是很遗憾，在计算机领域，CMU就是最厉害的
266,中国的高校差太多了
267,北大的报道
268,clion运行fun(4)就报错了，不同编译器好像结果不一样
269,幼儿园小班路过
270,我得读百遍
271,把这些课学完就很强
272,整数模环
273,整数模环
274,最后一集见
275,cmu不好？那没好的了
276,拼多多上30块一本 质量还行
277,CMU怎么了，不一定就比国内好
278,最后一集见
279,黄河路！
280,所以是教汇编调试，想办法逆向是吗
281,把符号位干掉就行
282,门口那个懂计算机吗
283,国内应该学习
284,国内实验作弊的很多
285,真的赞
286,我在看这个课也是cheating
287,希望在入职gg前把这个课给补完！不能给我校丢脸hhh
288,真正意味上的科技树
289,六年级计算机课路过
290,我懂了，a[3]之后d的值都是正常的，报不报错看运气，跟后面的连续空间的数据有关
291,还在卷
292,vs2022  c 语言 输出都是 3.14
293,前面说数组越界又怎么样的，结构体存储的数据是有一定规则的，是挨在一起的，越界了之后会影响到d的数据
294,于是有了rust
295,代码怎么可能一样自己写的
296,CMU不是常春藤 但CS各种排名都是世界第一
297,23人正在同时观看
298,太硬核了
299,这也太酷了吧
300,1
301,结局见~
302,拜一拜大佬
303,啊这
304,Air Force
305,3.
306,用逻辑位运算实现吧
307,PCB？
308,大一
309,K&R
310,features哈哈
311,o o
312,o o
313,43个人，结局见
314,加油
315,承认国内大学不行有那么难吗
316,紫竹不是高中吗
317,同问为啥是改变double，什么意思
318,同问
319,直接维基百科上搜一搜浮点数不就行了
320,45个人
321,按位与运算，第一位是1就是负数
322,数组名是首元素地址，指针加下标就是依次排列下去的内存地址，所以不会报错
323,6
324,面向cv编程
325,过于硬核
326,过于硬核
327,硬核！不愧是CMU!!!!
328,书皮上的人名啊wc
329,小组任务是最扯淡的安排
330,？？？？？
331,卧槽
332,recitations是复习课的意思
333,三目运算符实质上就是if
334,和智力还是有关系的，有些作业真的做不出来
335,好家伙，一年25个
336,还咩有到好像
337,由清华的
338,返回的不是d吗，数组越界了又怎样
339,telnet
340,sure
341,recitation
342,不愧是CS神校
343,嵌入式转计算机，两边的东西真的是差异巨大
344,最后一集见
345,那是扫地的
346,有人知道怎么把字幕关掉吗？
347,CMU SV
348,哈哈哈哈
349,Debut
350,最后一集再见！
351,？？？
352,主要是人很多600个，分到每个人也不多了
353,flag面试也不靠这个啊，这个是内功
354,现在还有人在看？
355,最后一集见，双非二本也要努力呀
356,真好，都2022了我还学的最早的intel
357,哈哈哈哈
358,233
359,结局见
360,PKUer狂喜
361,大三EE的来补课
362,TA
363,overflow occurred
364,Quir=qu
365,拖延症本人
366,intel是从amd那学去用的
367,x64指令集应该叫amd64指令集，intel
368,这是不是数组越界啊
369,2012年11月22日 开始学习啦
370,2021/11/21
371,出生过百日路过
372,结构体里面的内存除了对齐消耗的，都是连续的，这有啥不明白的，数组越界访问罢了
373,xjtlu ics专业报道
374,南航大二来补课
375,HIT举手
376,我谢谢你哦
377,有我电的吗?
378,hhhhh
379,学到了学到咯
380,广东东软学院计算机科学系嘴强程序员路过
381,"想象内存是一格格的盒子，第一个格子是a0,2是a1，因为d所占用的字节很大，需要很多个格子"
382,最后一集见
383,大三考研csapp
384,扎心了
385,紫竹在此
386,高三
387,是的
388,最后一集见
389,讲道理，这里没有看懂
390,卡常数
391,毕业七年
392,才华横溢
393,前海
394,南山
395,看这教学用心程度，就知道差距有多大
396,自己做才学的到
397,村里，哪个村这么有钱
398,用心了
399,会做的和不会做的给分高低不同很正常，技不如人就分低
400,我们这就是硬卷，
401,所以人家牛逼
402,幼儿园毕业看这个会太晚吗
403,我用五倍速
404,GNU Debuger
405,这可是CMU啊
406,这可是CMU啊
407,前面那个~x+1不是取绝对值而是取反
408,三目运算符就和if一样了吧
409,中文版有700多页，读三遍感觉得下好多功夫啊
410,最后一集见
411,最后一集见。加油~
412,中关村图书大厦？
413,期待
414,hh
415,第一个快更多
416,数组下标越界
417,AMD的指令集比较精简
418,牛逼
419,北邮的别跑，大二路过
420,北京邮电大学
421,白嫖还贵doge
422,日常要PPT
423,羞愧
424,taihenl
425,两倍速我都觉得慢
426,转了8圈
427,翻译有些语义表达不到位
428,卡了
429,locality
430,我手里的中文第二版怎么对应着看
431,这不比某些学校实验报告好？
432,感谢科普
433,18个助教。。。
434,毕业7年才学
435,买了本正版但是是活动促销买的但是没看多少
436,最后一集见
437,太厚了，三遍。。妈耶
438,中国很多大学也这样啊，但是没有18个助教（泪目
439,不是都说了用位运算了吗
440,初二信息科路过
441,早呀
442,初一也太卷了吧！！
443,前面北邮的等等我
444,好严格
445,相比于我们学校的课，我宁愿卷死这这种课里
446,太酷了
447,我好激动www
448,真实哈哈哈
449,coooooool
450,天大学子路过拍照留念
451,2021兰州大学
452,最后见！加油
453,+1
454,懵逼中
455,那我不会写怎么办呢
456,美国书买不起翻译版已经支持
457,准大一来了
458,缓存辅存
459,这里的low-level翻译成底层更好点
460,做实验室？？是做实验吧
461,为啥中国高校不严格一点？
462,先解决问题，再看和别人优秀代码的差距，而不是直接抄袭或模仿
463,用JAVA跑了下，确实是负数。。。
464,pku人狂喜
465,指令集不同
466,二进制
467,56人正在看
468,让我想起了不好的回忆
469,最后一集见
470,上海应用技术大学16届
471,整数溢出，堆溢出，栈溢出还是有很大区别的，都算是系统漏洞吧。
472,我们学校就是这个课本
473,国内舍友巴不得让你一行行帮他写了，希望国内作业诚信看齐这边
474,应该是can
475,modify afterwords 也算！！
476,输出的是s.d，和s.a[i]有关系吗
477,北邮的回来
478,？？？
479,hi
480,woc
481,第一集要结束了
482,美帝教育还是强无敌
483,513是啥
484,大三表示听不懂
485,我也在上班
486,不是有本大黑书叫计算机组成与设计吗
487,摸鱼acmer
488,结局见 Sh1ro留
489,北邮的别走
490,抹掉第一个位不就好了
491,从发电工转行当程序猿三年来报道。。。
492,硕士生哭了
493,黑盒
494,我的皇家翻译呢
495,不懂诶，为啥是改变double，什么意思
496,哈哈，研究生为啥不用去教室上课
497,前面的cmu不是常春藤 虽然他计算机真的很强
498,这学期选了18613先来看看
499,cmu
500,漫画是xkcd吧
501,hhhh
502,overflow
503,cmu的csrank是世界第一啊
504,哈哈哈 看不懂系列
505,2.0很开心
506,暂停看PPT
507,C是高级语言金字塔顶端
508,左边更高效吧？
509,大门教学楼
510,要账号密码的，尝试登一下就知道了
511,刚发现换人的有没有认真看啊。。。
512,感谢UP
513,一定是课代表。
514,好有意思啊QAQ
515,美国一流大学的本科生水平是真的参差不齐。。。
516,老nerd了
517,2021.0516
518,Intel牛逼
519,真的1.5好多了
520,。。。
521,我谢谢你啊
522,结局见，章冷冷留
523,这里字幕也错了吧？应该是can？
524,cmu不是常春藤
525,23333
526,BigDecimal
527,结局见
528,有三十几个人一起线上过五一吗
529,现在也不允许重复上的学生用以前的码了
530,弹幕都全说了
531,不是拖延症，只是单纯的不想考试
532,大数吃小数
533,这字幕比机翻的好吧
534,毕业关山口
535,数值计算
536,51个人
537,小学一年级路过
538,清华的报道
539,49个人
540,大一学生前来报到
541,位运算
542,知足吧，有中文字幕不错了
543,现在时间都是现在么
544,AMD有不同吗
545,梦的开始
546,bomblab可太有名了
547,没有集体大作业是最好的
548,另一个老师x
549,国内现有的大学体系都是照搬国外的
550,最后一集间
551,cool
552,位运算
553,非科班工作两年过来报道
554,思路都不行啊
555,哈哈哈
556,放假的时候一天3节
557,我觉得很有趣，根本停不下来
558,确实。。。我cmu的导师非常重视学术诚信
559,在国外r成绩就好严重了
560,是翻译的不好吗？哈哈哈哈哈哈哈
561,FrankTudor‘s here
562,chic
563,门口是助教
564,主要是CSAPP这本书太厚了
565,一天看一节
566,哈哈
567,引用其实就是指针啊，我觉得没啥不妥
568,还以为有掌声呢
569,另一个意思是不是中文版翻译很烂
570,哦哦哦
571,都是大学生吗，高二OI蒟蒻瑟瑟发抖
572,stride是步长吧
573,c++不检查越界吗？？
574,哈哈哈哈
575,买一本花了98RMB...
576,感谢
577,15年的时候还没有，世道变了啊
578,羡慕好人性化
579,有点基础的，再看看就当追番了
580,面向CSDN编程(doge)
581,行优先应该是外循环遍历列，内循环遍历行。如果按字幕的说法，两种都是先遍历列
582,大年初一就学习？？？
583,大年初一就学习？？？？
584,hhh
585,好严格
586,啊哈哈哈哈
587,刚才说门口不懂计算机的是认真的嘛（狗头）
588,十分感谢up
589,！！！
590,omg
591,？？？
592,好家伙，没字幕了
593,woc
594,这个邮箱是个模板，@前面的是指213相关人名
595,哈哈哈哈哈
596,哈哈哈
597,后进生
598,估计是助教吧
599,国外大学的基础学科是真的强
600,只能问老师
601,到了一定的阶段，必须学会自己解决问题
602,国外重视本科教育
603,能上CMU的一定有解决问题的能力
604,国外就没有叫计组的课
605,芜湖
606,推荐rust
607,重庆大学计算机考研真题。。。
608,导致cache 命中率几乎为0
609,谢谢，有被笑道
610,没有账号你拿什么交作业
611,好严格
612,幼儿园大班路过
613,北大路过
614,great！
615,西点也有
616,现在是Bryant坐着了哈哈哈
617,他来了
618,cache
619,分页？
620,但是其实在中国其实很正常。。。
621,关山口+3
622,这就是和大佬的差距，拖延症患者
623,正确答案只有一个怎么办啊
624,为啥有人坐着也是大佬
625,助教吧
626,这个实验是不是很难。。。
627,三目运算符肯定不行的
628,这可是CMU啊
629,wow
630,南京大学也有一些相关工作，可以在知乎上找到
631,来，学Rust
632,南航报道
633,tql
634,旭酱快学习
635,打卡
636,有
637,可以长见识了
638,赞同
639,产品经理来补课了
640,valatile
641,感谢up
642,感谢UP主！
643,here
644,这本书对应的教材是第几版啊？
645,北京的小伙伴
646,啊这
647,hi
648,北邮的路过
649,哈哈 我内心没有任何波澜 怎么办
650,very genius
651,coooool
652,K&R 祖师爷啊
653,读十遍的路过
654,重修？？
655,工作五年路过
656,真的很respect
657,好严格
658,cache
659,每切一页ppt可以暂停先把ppt内容看一编，再接着看会好一点
660,1
661,K&R
662,大四
663,内存模型，数组的2个元素和d在内存是连续的
664,向雷军致敬
665,人家大一就有这么好的课
666,恐怖的课
667,22：06
668,看不懂的同学可以先看一下计算机科学导论
669,cooll
670,真的很酷
671,哈哈哈哈
672,第四条弹幕
673,有
674,return ~x + 1
675,前端
676,程序员果然是个辛苦的工作
677,不会就不写，总比不及格强
678,？？？？？
679,好害怕。。。
680,我们可以交作业吗
681,31个小伙伴你们好
682,一天看一节
683,e文不好，我是两本对照的，有的时候看一眼原版真是豁然开朗
684,还买了一本<深入理解计算机系统>准备好好学习一下
685,大二上就学了，哭了
686,他说的应该是解法，而不是语言工具啥的具体用法，Stack Overflow应该没事吧？
687,哪些课程啊
688,一年级路过
689,3遍？？？
690,哈哈哈哈哈
691,1.25倍速非常舒适
692,哈哈哈哈哈
693,开头介绍了
694,那是助教
695,第一节课是来睡觉的
696,离开搜索引擎寸步难行，我完了
697,看这个真的很枯燥
698,只有工作了才会理解这本书
699,你们工作几年了
700,不应该具有开源精神吗
701,我正在看
702,1
703,上班在看
704,全部看完需要多久?
705,fly.jpg
706,北大哈哈哈哈哈
707,除了汇编和C，其他都是高级语言
708,C相对于C++等来说，C的自由度很大
709,浮点数有最大进度位，位数超过了就乱了
710,有符号类型的最高位代表符号位
711,强
712,不早
713,牛津大学飘过～
714,recitation 复习课 助教带班
715,80%的中国学生要被送回家吧
716,严师出高徒 在哪个阶段都是对的 可惜我国本科教育啊
717,是实时的吗
718,就变成汇编喽
719,那不也算条件判断吗，应该就是让你用位运算
720,我在
721,羡慕
722,好卡啊
723,这可比以前学校里的计算机课看的舒服多了
724,这么晚不睡看这个？
725,coooool
726,三目运算本质上就是if else
727,位运算
728,GNU debug(gdb)
729,int型一般是32位，有符号表示的最大差不多20亿左右。
730,加油呀
731,】】
732,】】】
733,谈论语言的建议在看一遍
734,可以看思路但是不准一行一行抄吧
735,毕竟世界一流大学
736,+
737,58人。。。
738,南京航空航天大学报道
739,连GitHub都不能用……
740,recitation应该是那种助教带的偏实践的课
741,我的也出来了。。。
742,两本书我都买了
743,补玛
744,每章阅读3遍
745,关山口+1
746,有点严格呀
747,怎么看有多少人在看？
748,用三元算么？
749,不要录像，而不是考勤记录
750,cool
751,？？？
752,我这看到48个哈哈
753,?????
754,背诵课应该是问答课吧
755,助教吧
756,18个。。。这不会的分分钟解决
757,毕业生来学了
758,谢谢谢谢
759,这得写多久啊
760,三目运算符
761,用IDA也行，O(∩_∩)O哈哈~
762,哈哈哈哈哈哈哈笑死了
763,那遇到不会的怎么办
764,初一路过
765,我是南山蛇口的，同城诶
766,overflow
767,2020-08-16
768,27个小伙伴在看
769,java
770,太真实了
771,不好意思告诉大家，这个哥们就是在下
772,哈工大+1
773,32位约为4后面九个零
774,1，5倍速正常
775,默默看了自己的手中盗版，还是中文的
776,同考哈工大
777,谁跟你说高级语言就一定要面向对象的
778,32g内存。。。
779,其实这个地方的referenc与pointer是一个意思，翻译成引用，总感觉有点。。文不对题？
780,gcc版本9.3 我的结果是只有4的时候结果是2，6程序崩溃，输入0～5这些数字都能正确的显示3.14
781,???????
782,大家加油啊
783,13个?
784,有
785,别急，现在知识overoverview
786,不是开除，是让成绩单上永远有个不及格的课，然后也删不掉
787,cooooooool
788,大三同  加油哈
789,高速缓存
790,为什么去年我没看到这门课哭
791,逆向 ??
792,哇。。。。。。。。。。。。。。。。。。
793,哈哈哈哈哈
794,大一
795,1
796,yes
797,I’'m here!!!
798,2020材料跨考上岸 来补课
799,CPU CacheLine
800,即将大三，一起加油！
801,高二路过
802,I am a nerd.
803,2020/7/6
804,CV工程师
805,一样啊
806,UESTC PHD first year
807,计算机科学不是基础科学
808,这个是真的
809,19信科前来报道
810,想拿到学分不容易啊
811,不能
812,字幕是先YouTube机翻的
813,搜索也。。
814,这是应该的啊，哪有严不严。难不成自己不独立完成作业互相copy才是正常的么
815,但是运行时间很不一样
816,计算机访问数组是通过数组首个单元向后偏移，fun[4]相当于fun(0)向后偏移3个（int的4个字节），那个地方还是有数据存在还是能改的。
817,因为要把数据在计算机中的表示给你展示出来，计算机跟人不一样，他不懂10进制，不懂所谓的加减乘除。
818,肯定原版好啊，有时候中文翻译不准，英语好都建议原版
819,哈哈，太秀了
820,越界异常
821,物理系研究生报道
822,感谢字幕君
823,这个设计理念是什么意思呢?算法设计的思路吗
824,搜索也是？写个大作业谁不用CSDN，stackoverflow
825,？？？
826,感谢
827,有没有预习北大ics的小伙伴?
828,怕他中文看不懂吧
829,门口那人真的帅
830,门口那个人好帅
831,大二来观看
832,cache
833,同研0
834,把害怕打在公屏上
835,cache
836,PKU!
837,好羡慕有这样的基础课
838,所以人家才牛逼
839,2020-06-13
840,应该是校园内网把。。
841,233
842,国外的基础教育真的好啊，实践相结合
843,这里的lab理解成大作业会更恰当吧
844,挠头
845,cool
846,重构了网上的代码还是被查出来挂科的路过。。
847,哈哈哈哈
848,真的严格
849,看书
850,这个和编译器版本也是有关的
851,为什么要问有没有人？
852,妈耶。。
853,大一下前来报到
854,前面的，double8个字节占两位，fun（4）改不了d
855,2020/5/24
856,语言有啥好纠结的
857,居然有42个人正在看吗
858,研0学习ing
859,这么严。
860,我们大学也是，睡觉正常
861,本人现大三，大家一起加油！
862,CMU 来预习了
863,+
864,中科大研一
865,2020-5-14
866,面向对象只是指他的编程范式，和高不高级无关
867,学rust和golang吧
868,SSH只有在CMU校园才能用。——在校生
869,在校生表示这CMU的日常
870,学完这个去面试flag远远不够
871,学完面试的过分了，坐标CMU，表示这个课就大一大二水平的课
872,gcc默认不检查数组越界，除非加编译选项
873,不是说了没有边界检测吗。。。。
874,666
875,大一
876,解释下fun(4)为何不报错
877,为啥推荐看原版呀
878,大一
879,101%各位都上岸了嘛？
880,工大自动化！
881,Now 5·4
882,为什么没有，我就是啊
883,感觉没有
884,现在有人吗
885,这本书真的很好啊
886,感觉字幕都是机翻的
887,大三哈哈哈哈哈
888,哈哈哈哈哈
889,感谢up
890,感谢up
891,卧槽
892,h h h h h
893,k&R！
894,俺也一样
895,哈哈，我有电子版，书里超链接高亮什么很完善，英文版
896,确实很激动啊
897,太酷了！
898,可爱的很这老师
899,大数吃小数
900,cache
901,这也太酷了吧
902,酷
903,11
904,有点困，，
905,What a pity.
906,直接开除？好可怕
907,结果太大，影响符号位了
908,2020/03/22
909,2020 3 22
910,是真狠啊
911,感谢up主
912,。。。
913,有，在补这个课
914,同考哈工大
915,缓存
916,fun中先赋d再赋a，所以0，1没有问题但是参数2，3时覆盖了原来的d
917,暂停看不就行了
918,哈哈
919,没有数据类型就没有计算机系统
920,编译器会优化吧
921,哈哈哈哈哈哈哈哈
922,有的
923,有有有
924,cool
925,2020.0302
926,r和不及格哪个严重，有点看不懂
927,看看还有没有迟到的
928,感谢up主！！！
929,recitition应该翻成复习课
930,我不会所以想学习基础
931,这是真的强
932,c不是高级语言吧
933,2333
934,中北大一
935,真厉害啊
936,硬核。。
937,卧槽真的强
938,怪不得外国出计算机人才，可怕呀
939,哇
940,666
941,66
942,哈哈段错误
943,必须支持一波原作者教学太强了
944,感谢
945,不能  ssh密钥系统
946,同poly
947,哈哈哈
948,笑死我
949,书上处理器那一节哪里有啊
950,？？？？？？？？
951,，而是计算机的硬件资源是有限的造成
952,不是二进制表示十进制有些数无法表示出来
953,2018年毕业来报道
954,我们学校也超极严，实验发现雷同就是0分。
955,2019毕业的来报道
956,在
957,好严啊啊啊啊啊
958,难啊
959,前面的，不早，正是时候
960,有啊
961,认真听讲
962,看字幕就来不及看ppt...
963,下班再回来看，各位
964,要上班了，哈哈
965,卧槽
966,为啥名字和书上的不一样？
967,这里翻译有问题
968,2020/1/12
969,yes！AMD！
