,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
69,101.69500,滚动弹幕,25,0xffffff,0,cc323486,53021726888324096,资金时间价值
70,264.00900,滚动弹幕,25,0xffffff,0,16f725ff,52984050151022080,俺也一样
71,54.77900,滚动弹幕,25,0xffffff,0,b65ddfae,52925837042778179,给上面交税了啊
72,205.88600,滚动弹幕,25,0xffffff,0,9151d6b5,52879563634507783,这就是为啥要开放三胎的原因了
73,248.29500,滚动弹幕,25,0xffffff,0,9ba1ffa,52722694653214725,鹤岗那才是住房，但那地方挣钱也难挣。
74,262.51700,滚动弹幕,25,0xffffff,0,c5346e48,52657907307118597,所以开放三胎
75,180.28600,顶端弹幕,25,0xfef102,0,7e53d37a,52650912023314435,击鼓传花，郁金香泡沫
76,213.80600,滚动弹幕,25,0xffffff,0,9ddfe9c7,52584684697157637,但是沿海地区还会持续不断有连清人涌入
77,22.73900,滚动弹幕,25,0xffffff,0,1479c06,52148661313339395,08刚毕业，为了买房，快被搞死了
78,237.03300,滚动弹幕,25,0xffffff,0,779a27b,52009828000727047,学到了～
79,148.37100,滚动弹幕,25,0xffffff,0,bcd3e551,51882047291523077,政治经济学的价值……应用到如今依旧实用
80,192.81900,滚动弹幕,25,0xffffff,0,934727bc,51880401089069059,击鼓传花
81,239.31900,滚动弹幕,25,0xffffff,0,cb2cb5b,51826081200078853,懂了，就是人口不够房价就涨不起来
82,40.34000,滚动弹幕,25,0xffffff,0,9c9225c5,51790584906514435,未来年轻人的钱
83,98.81900,滚动弹幕,25,0xffffff,0,1f34082d,51248927291736067,是命
84,20.25100,滚动弹幕,25,0xffffff,0,ad9b64e3,51006051736092677,-
85,178.32200,滚动弹幕,25,0xffffff,0,c88c5db8,50979394718007303,当A
86,115.27300,滚动弹幕,25,0xffffff,0,dffc4cc9,50972600744017923,你们以为A指的是一个人？
87,211.32000,滚动弹幕,25,0xffffff,0,156ffab7,50953748097269763,30年就翻倍了
88,228.59900,滚动弹幕,25,0xffffff,0,8b7e4144,50948944085123077,梁建章：勿cue
89,146.44600,滚动弹幕,25,0xffffff,0,b3fc3f9e,50887420961357829,八号当铺
90,202.61000,滚动弹幕,25,0xffffff,0,4ac5bcd9,50802016066732037,所以就不买房，租它
91,9.79000,滚动弹幕,25,0xffffff,0,dac457ea,50733531962277891,m2
92,143.75600,滚动弹幕,25,0xffffff,0,43ffad21,50681737932439559,偷走了时间
93,204.77900,滚动弹幕,25,0xffffff,0,e31ee374,50663489009090567,怪不得鼓励三胎，折不动了呀
94,74.75700,滚动弹幕,25,0xffffff,0,a15fa20c,50661397911568389,大四学的dcf模型
95,203.96900,滚动弹幕,25,0xffffff,0,3354344d,50657721106563079,【折叠北京】么？
96,242.64600,顶端弹幕,25,0x90c320,0,f073716a,50606582678421507,我觉得你说得对
97,156.66300,滚动弹幕,25,0xe70012,0,6c1109f4,50565979827601413,双向打工，银行 老板 一个催账 一个催命  
98,83.17600,滚动弹幕,25,0xffffff,0,315e5306,50506208254099459,所以有贷款的人大概率不会辞职
99,61.84300,滚动弹幕,25,0xffffff,0,315e5306,50506189594689539,明白了
100,133.03900,滚动弹幕,25,0xffffff,0,b8cbe325,50502029858570245,真正金钱买了时间
101,164.07900,滚动弹幕,25,0xffffff,0,16c1f2c0,50479494896025607,不买房
102,99.23000,滚动弹幕,25,0xffffff,0,1a2b9fb0,50457422251687939,挤压其他行业的现金流
103,202.03900,滚动弹幕,25,0xffffff,0,28730892,50434180137353223,哈哈，不生了
104,110.29900,滚动弹幕,25,0xffffff,0,bbdd7aa5,50428207064154119,消费别人的未来
105,201.57900,滚动弹幕,25,0xffffff,0,da5f6dee,50424657682104323,庞氏骗局何时休
106,64.48900,滚动弹幕,25,0xffffff,0,f728035c,50339268313219077,游戏交易平台都知道控制物品市场价不得超过多少
107,260.29300,滚动弹幕,25,0xffffff,0,7e0ffa1,50325393580228615,让他们自己承担风险损失呗
108,253.09900,滚动弹幕,25,0xffffff,0,eb70fa93,50261527403954181,所以像北上广房价只会继续涨，别指望跌了
109,79.75100,滚动弹幕,25,0xffffff,0,53902ee,50243935176491013,良心阿！
110,230.00300,滚动弹幕,25,0xffffff,0,53902ee,50243860067516421,太对了
111,232.35900,滚动弹幕,25,0xfef102,0,46d86153,50241480220475397,怪不得要鼓励三胎
112,262.02600,滚动弹幕,25,0xffffff,0,6d64306a,50197791712477191,我觉得三连了
113,60.11900,滚动弹幕,25,0xffffff,0,51b38273,50188793713524739,击鼓传花
114,225.53900,滚动弹幕,25,0xffffff,0,c9da618,50141670009733123,好家伙，万物皆可传销
115,263.05700,滚动弹幕,25,0xffffff,0,ad240da7,50104810603020293,大城市有人房价涨，小地方没人涨不起来
116,201.96200,滚动弹幕,25,0xffffff,0,9f404e39,50064525735493639,跟诈骗差不多啊哈哈哈
117,199.74100,滚动弹幕,25,0xffffff,0,d71d6704,50013151647236099,使劲卷
118,200.85100,滚动弹幕,25,0xffffff,0,d71d6704,50011260616441859,牛逼
119,204.52300,滚动弹幕,25,0xffffff,0,57606166,50003597182107655,卷起来
120,143.67800,滚动弹幕,25,0xffffff,0,d193a602,49980916107837445,但是a没房子了
121,227.80500,滚动弹幕,25,0xffffff,0,c5f9a9eb,49980380286025731,生3个
122,7.91900,滚动弹幕,25,0xffffff,0,f1cd82b9,49976016480763911,击鼓传花
123,201.36100,滚动弹幕,25,0xffffff,0,a9a9b949,49966882707996675,没有没有，我就是自己住
124,31.56600,滚动弹幕,25,0xffffff,0,a9a9b949,49966784876904515,实话，我房子是外快买的
125,237.55700,滚动弹幕,25,0xffffff,0,31889725,49880604100001859,万物基于传销
126,214.67700,滚动弹幕,25,0xffffff,0,9ab4a619,49864987790278659,资本就是这样运行的
127,207.16400,滚动弹幕,25,0xffffff,0,5986fc86,49845329510006789,万物基于传销
128,117.69600,滚动弹幕,25,0xffffff,0,76b05763,49704389141594117,炒房
129,106.91000,滚动弹幕,25,0xffffff,0,7f1a50aa,49701946823540741,退休也行
130,238.94100,滚动弹幕,25,0xffffff,0,5580d2e1,49701741696909317,精辟
131,80.68300,滚动弹幕,25,0xffffff,0,daba2921,49667253030354951,妙啊
132,247.00700,滚动弹幕,25,0xffffff,0,5fd45c7,49664217673891845,哈哈哈，所以我不结婚
133,207.54700,滚动弹幕,25,0xffffff,0,5fd45c7,49664196983914501,击鼓传花
134,103.43200,滚动弹幕,25,0xffffff,0,5fd45c7,49664142388232195,时间
135,205.01000,滚动弹幕,25,0xffffff,0,8f03eeee,49653391776284675,多米诺骨牌
136,239.38500,滚动弹幕,25,0xffffff,0,bf8a561b,49630184919269383,庞氏永不过时
137,242.36100,滚动弹幕,25,0xffffff,0,1754c861,49623479303536645,老哥太敢说了，大牛
138,209.16800,滚动弹幕,25,0xffffff,0,1754c861,49623452814409733,精彩啊，敢于直言的老哥
139,221.93900,滚动弹幕,25,0xffffff,0,a0b8600b,49619130449920003,房子还是那套房，还更旧了
140,116.53900,顶端弹幕,25,0xe70012,0,61edf85c,49608778000629765,20万不够啊
141,166.01900,滚动弹幕,25,0xe70012,0,c0d5e7e5,49608737448001541,好家伙，也就是至少炒房的那批人拿走了未来年轻人的收入
142,204.11900,滚动弹幕,25,0xffffff,0,7126360d,49608451468820483,击鼓传花
143,215.43000,滚动弹幕,25,0xffffff,0,f061daca,49601492337295363,万物基于传销！！！
144,257.14200,滚动弹幕,25,0xffffff,0,2ec6bac7,49601282215247877,懂了
145,230.38200,滚动弹幕,25,0xffffff,0,11879b2b,49595950261338117,银行，两头吃啊
146,120.05800,滚动弹幕,25,0xffffff,0,11879b2b,49595892397244421,就是时间，压迫
147,167.61500,滚动弹幕,25,0xffffff,0,fb7a2f1b,49558148199481349,卖出房子的那部分人再获得后者的未来现金流折现，来提回当期的人生。
148,107.22000,滚动弹幕,25,0xffffff,0,48a6bde8,49549359308079107,我一学财务的，up主解释得很通透
149,43.09900,滚动弹幕,25,0xffffff,0,c433e3f5,49507505780817927,这钱都是出在再当地工作的人员身上了
150,241.70500,滚动弹幕,25,0xffffff,0,1e3601df,49504890582466565,谢邀！鹤岗人
151,83.56500,滚动弹幕,25,0xffffff,0,cfbcc42b,49499623458865157,年金现值警告
152,193.25900,滚动弹幕,25,0xe70012,0,7cdaec5f,49490120412233731,击鼓传花
153,244.92200,滚动弹幕,25,0xffffff,0,c33c7414,49485107206029319,这不就是庞氏么
154,210.25800,滚动弹幕,25,0xffffff,0,5565d822,49482161491804163,老庞你的活来了
155,221.61900,滚动弹幕,25,0xe70012,0,27d8b98d,49481331682836483,银行将是最大赢家
156,242.01400,滚动弹幕,25,0xffffff,0,be5438a0,49480778276405255,赞\(≧▽≦)/
157,263.55800,滚动弹幕,25,0xffffff,0,75617a3b,49479779542368259,在B站听到家乡了
158,203.60200,滚动弹幕,25,0xffffff,0,796b87e7,49476913158160391,这部也是传销嘛
159,102.18100,滚动弹幕,25,0xffffff,0,a35ca0e3,49470882552741895,0.75倍，，
160,188.99000,滚动弹幕,25,0xffffff,0,26a90ffe,49469820972302341,这就是套牢
161,238.44000,滚动弹幕,25,0xffffff,0,afc7f4ed,49464366690992135,透彻了
162,29.13500,滚动弹幕,25,0xffffff,0,acf59537,49461549034110981,所以说，致富要趁早，机遇来了一定要抓住
163,176.99100,滚动弹幕,25,0xffffff,0,1632d5f5,49458908233203719,时间反噬
164,210.73900,滚动弹幕,25,0xffffff,0,4e2d3551,49439044302536711,玩蹦了怎么办
165,229.55000,滚动弹幕,25,0xffffff,0,1cf772,49374292008763397,还有10年哟，10年后见分晓
166,200.33800,滚动弹幕,25,0xffffff,0,1cf772,49374276531781637,当年轻人不再那么多，
167,75.56000,滚动弹幕,25,0xffffff,0,1cf772,49374208639107077,年轻人的未来啊，因为你像美国一样转移给其他地区
168,248.95000,滚动弹幕,25,0xffffff,0,6b4d1c0f,49331931369701379,杀富啊
169,239.00700,滚动弹幕,25,0xffffff,0,e9815191,49302652360589317,呜呼起飞
170,249.79900,滚动弹幕,25,0xffffff,0,6497106e,49297616788783107,真是万物皆可传销
171,15.09300,滚动弹幕,25,0xffffff,0,6d53727f,49291745103446021,有人也不带这么躁的
172,211.20000,滚动弹幕,25,0xffffff,0,abf5bff5,49283057263837189,庞氏骗局
173,229.51500,滚动弹幕,25,0xffffff,0,97e040e0,49277772555091971,如果大家都不买房了  就直接爆炸了
174,249.65400,滚动弹幕,25,0xffffff,0,362e6156,49241121186381827,所以鹤岗是个例子
175,130.61800,滚动弹幕,25,0xffffff,0,362e6156,49241058746826759,我们的时间被富人偷走了
176,55.20300,滚动弹幕,25,0xffffff,0,362e6156,49241019180908547,房价升值只有财产的转移而不是价值的增加
177,255.83700,滚动弹幕,25,0xffffff,0,43d203e3,49101305675776003,不会的，最后的人会拿命干活
178,251.43100,滚动弹幕,25,0xffffff,0,dc9a3378,49045664645513223,没有人，没有需求，没有市场
179,207.05900,滚动弹幕,25,0xffffff,0,11d02e6a,48994190729150467,庞氏骗局
180,226.47900,滚动弹幕,25,0xffffff,0,a137a31c,48967685295308803,年轻人还够用吗
181,226.47900,滚动弹幕,25,0xffffff,0,a137a31c,48967681612185605,年轻人还够用吗？
182,237.16700,滚动弹幕,25,0xffffff,0,56f51861,48918732877070339,这是抢人大战的直接原因
183,179.15300,滚动弹幕,25,0xffffff,0,f260ebd3,48877513051996167,时间递减这个思路让我醍醐灌顶
184,223.27900,滚动弹幕,25,0xffffff,0,da66617e,48859806507728903,房子在很多城市供应量是有限的
185,107.17700,滚动弹幕,25,0xffffff,0,37e4c28c,48844891725234183,疫情期间还想出国？
186,206.75100,滚动弹幕,25,0xffffff,0,637cb63f,48822859923980293,万物皆可传销
187,210.40800,滚动弹幕,25,0xffffff,0,5de728db,48810613958770695,折不动了
188,37.15900,滚动弹幕,25,0xffffff,0,d94872e4,48741196415631365,落袋为安
189,225.04200,滚动弹幕,25,0xffffff,0,e3219fb8,48739171090038789,泡沫……
190,114.26900,滚动弹幕,25,0xffffff,0,e65609f4,48738277444812805,妙啊
191,247.33400,滚动弹幕,25,0xffffff,0,27e624b7,48738275598270471,懂了
192,154.75700,滚动弹幕,25,0xffffff,0,c37680c8,48735692629999623,不能买房
193,142.21900,滚动弹幕,25,0xffffff,0,99a9dcfb,48735519322931205,B拿走了房子他把建造房子的时间折现了
194,40.86700,滚动弹幕,25,0xffffff,0,98d81cf4,48733720707334149,银行赚疯了哈哈
195,39.31900,顶端弹幕,25,0xe70012,0,7c8758eb,48731858097143815,人的未来
196,254.42100,滚动弹幕,25,0xffffff,0,c2d6b6de,48730041408290819,也是旁氏？
197,117.20600,滚动弹幕,25,0xffffff,0,93b0b4ca,48728542613602309,再买一套
198,202.11900,滚动弹幕,25,0xffffff,0,a865ef27,48727765840035847,这样就会积累矛盾
199,84.69900,滚动弹幕,25,0xffffff,0,30e16ca6,48724859119730695,庞氏骗局
200,235.43000,滚动弹幕,25,0xffffff,0,e0c512ec,48720596852801541,有14亿
201,192.89200,滚动弹幕,25,0xffffff,0,5a6e27d9,48714084999233539,庞氏了啊！？？！？！
202,67.90100,滚动弹幕,25,0xffffff,0,3c251793,48709627261485063,未来现金折现
203,263.03700,滚动弹幕,25,0xffffff,0,3c251793,48709493859024899,国内不够国外来凑
204,216.53800,滚动弹幕,25,0xffffff,0,3c251793,48709469497982981,我不想参与这个游戏
205,209.03700,滚动弹幕,25,0xffffff,0,3c251793,48709465617203207,不想被收割了
206,255.90700,滚动弹幕,25,0xffffff,0,3375329f,48707190524477447,扎心了。。老付
207,220.16000,滚动弹幕,25,0xffffff,0,18cc6b39,48704452174020611,为什么是两个
208,41.30400,滚动弹幕,25,0xffffff,0,81b846e7,48702937988857863,未来的钱
209,136.25600,滚动弹幕,25,0xe70012,0,6087ba7b,48672161785708547,后浪成长手册
210,92.76100,滚动弹幕,25,0x9843,0,e3472d6d,48667245722730501,快了，危机快爆发了！！！
211,203.91100,滚动弹幕,25,0xffffff,0,5e85e043,48657474034073607,击鼓传花
212,46.96300,滚动弹幕,25,0xffffff,0,d72fdaf9,48656986006355975,未来现金流
213,49.64200,顶端弹幕,25,0xe70012,0,c7f07fc3,48435300994646021,房地产陷阱，断子绝孙之路……人口彻底扛不住之前库存清掉吧
214,181.30100,滚动弹幕,25,0xffffff,0,93bc8362,48389933010255877,哈哈哈哈哈嗝
215,261.39700,滚动弹幕,25,0xe70012,0,6680bae6,48374126732115973,你站在一个三四线城市角度来想这个问题是有道理的。
216,211.39600,滚动弹幕,25,0xffffff,0,6680bae6,48374100820230151,看城市
217,140.16200,滚动弹幕,25,0xffffff,0,cb7e699e,48349959524188167,讲的太好了
218,244.94600,滚动弹幕,25,0xffffff,0,df2a7055,48335859583811591,醍醐灌顶
219,107.74700,滚动弹幕,25,0xffffff,0,b416120d,48300464207822853,房子一直没变，ABC无限套娃，反复交税！
220,196.69900,滚动弹幕,25,0xffffff,0,f4fd233f,48294872295669767,击鼓传花
221,219.05000,滚动弹幕,25,0xffffff,0,d527a0b7,48292594557386755,万物基于传销
222,194.09400,滚动弹幕,25,0xffffff,0,dba9e02d,48290088607023109,庞氏骗局
223,262.88900,滚动弹幕,25,0xffffff,0,682a334b,48260522297524231,所以说会老家一般都是考公务员
224,197.23900,滚动弹幕,25,0xffffff,0,e6a8bfab,48247607003709443,北京折叠
225,233.77900,滚动弹幕,25,0xffffff,0,40bed6d5,48160568012963847,精辟
226,246.59100,滚动弹幕,25,0xffffff,0,52de3f6a,48121229411876871,玩不下去了，20年出生率破千万了
227,253.46500,滚动弹幕,25,0xffffff,0,f1b2f439,48078671821930499,明白了，这就去鹤岗
228,242.04400,滚动弹幕,25,0xffffff,0,1981cc95,48072525997408261,我去
229,193.02200,顶端弹幕,25,0xe70012,0,8f7bd30d,48052091910881287,针不戳
230,144.86300,滚动弹幕,25,0xffffff,0,8f7bd30d,48052044385746949,niuniuniu
231,228.43900,滚动弹幕,25,0xffffff,0,a43faa3f,48050817375141895,没底了
232,257.13900,滚动弹幕,25,0xffffff,0,a2d7a037,48023221646655493,我觉得你说得对
233,238.37000,滚动弹幕,25,0xffffff,0,58db0284,48018431574802435,原来如此
234,243.14800,滚动弹幕,25,0xffffff,0,d924b062,48013473570881541,人口减少，放假不涨，无法折现
235,208.42300,滚动弹幕,25,0xffffff,0,d924b062,48013455487139845,庞氏骗局破产
236,247.60500,滚动弹幕,25,0xffffff,0,1f477f8e,47990909478895623,所以任泽平近恒大之后就高呼生孩子
237,214.96300,滚动弹幕,25,0xffffff,0,5597322b,47978262461677571,讲的太清晰了
238,184.73500,滚动弹幕,25,0xffffff,0,c32a1111,47977380966301699,死循环
239,134.07100,滚动弹幕,25,0xffffff,0,c32a1111,47977348507631619,当然是拿着20万继续买房………
240,163.78400,滚动弹幕,25,0xffffff,0,2f4be03,47962155298848773,坚决不买房，更不能买二手房
241,115.11100,滚动弹幕,25,0xffffff,0,a2fc8ce4,47937137988337667,时间成本
242,256.82400,滚动弹幕,25,0xffffff,0,daf52b44,47857376627261447,万物始于传销！！！！
243,247.34300,滚动弹幕,25,0xffffff,0,27f9daae,47852820551958535,人不够，玩击鼓传花游戏了
244,217.00400,滚动弹幕,25,0xffffff,0,27f9daae,47852804554883075,懂了
245,133.41900,滚动弹幕,25,0xffffff,0,3192c067,47848268961415173,透彻
246,136.17900,滚动弹幕,25,0xffffff,0,b5303b4f,47844582204375045,首先要有钱
247,187.91900,滚动弹幕,25,0xffffff,0,f9ae91cf,47809713790255111,为啥我不这么想？是因为我高尚吗
248,188.75200,滚动弹幕,25,0xffffff,0,55e9367e,47801276543008775,旁氏骗局呗
249,113.30900,滚动弹幕,25,0xffffff,0,df15ae2a,47799398008094725,时间就是金钱
250,223.32800,滚动弹幕,25,0xffffff,0,3547730d,47794761238577155,所以房价要崩了
251,39.31600,滚动弹幕,25,0xffffff,0,ecc965dc,47740739390537733,通胀
252,37.03900,滚动弹幕,25,0xffffff,0,ad24e934,47721198315372549,打工租房子都不够
253,14.06200,滚动弹幕,25,0xffffff,0,d533b075,47690110913740805,优秀啊
254,177.21000,滚动弹幕,25,0xffffff,0,ddd960d0,47666069472542727,后者抛不出去了
255,198.11100,滚动弹幕,25,0xffffff,0,9a12a666,47656098684469251,击鼓传花
256,257.55900,滚动弹幕,25,0xffffff,0,f6492b25,47651859447939079,也不关开发商的事，背后推高楼价赚差价，另方式掠夺平民而已
257,180.70100,滚动弹幕,25,0xffffff,0,7042d03c,47651695899443203,御民之术
258,109.33000,滚动弹幕,25,0xffffff,0,afa1fff2,47648096602554375,人们赌上未来几十年甚至一两代人来
259,2.09900,滚动弹幕,25,0xffffff,0,5769cd63,47646188164874245,张宇怎么来讲财经了
260,75.94200,滚动弹幕,25,0xffffff,0,5c4c0a1d,47630635487985667,未来市场
261,263.58400,滚动弹幕,25,0xffffff,0,ca97f4d9,47623930112901123,原来是这样
262,161.98200,滚动弹幕,25,0xffffff,0,c2f836a2,47606976350257159,用时间换未来
263,161.69900,滚动弹幕,25,0xffffff,0,3526d76b,47605502759141383,后路堵死再留以适当的孔隙
264,258.68300,滚动弹幕,25,0xffffff,0,df2e354c,47604686941847559,原来高速发展是透支年轻人的未来
265,201.25900,滚动弹幕,25,0xffffff,0,eb3517b4,47604517350932483,折是是折磨的折
266,200.10500,滚动弹幕,25,0xffffff,0,2c0a86f2,47556899439116293,懂了懂了
267,201.61900,滚动弹幕,25,0xffffff,0,2c0a86f2,47556889395331143,懂了
268,195.34400,滚动弹幕,25,0xffffff,0,2c0a86f2,47556884648951811,。。。
269,155.31900,滚动弹幕,25,0xffffff,0,2c0a86f2,47556863446220807,打死不背贷款
270,241.72600,滚动弹幕,25,0xffffff,0,e9a54aa9,47530182374326275,战争
271,205.20900,滚动弹幕,25,0xffffff,0,d59d3415,47478222890205191,成本转嫁
272,93.78800,滚动弹幕,25,0xffffff,0,4d90ecd,47474967555604483,庞氏骗局永远的神
273,98.01600,滚动弹幕,25,0xffffff,0,3a4e2089,47445760574226435,货币的时间价值
274,233.54300,滚动弹幕,25,0xffffff,0,c73022a3,47428709385240583,深圳
275,200.42100,滚动弹幕,25,0xffffff,0,c73022a3,47428692023967747,深圳
276,19.07500,滚动弹幕,25,0xffffff,0,e55639c7,47424201455828999,新人的钱！
277,142.15900,滚动弹幕,25,0xffffff,0,5ca85694,47397334071902213,别时间了，时间是人类发明的用来度量生命的工具，
278,127.26800,滚动弹幕,25,0xffffff,0,9a48b963,47370951706279939,实际a继续买房
