,弹幕
413,一万只MMP
414,哈哈哈哈哈
415,哈哈哈哈！来了来了
416,好了吧，我买，我买
417,可怜肝帝
418,哈哈哈哈哈哈哈
419,大意了啊！
420,摸鱼
421,真卑微啊
422,一生之敌
423,好家伙
424,我选择红米98寸大电视
425,卑微
426,折磨
427,又是你，哈哈哈
428,一生之敌
429,我们就是做这个的，65寸只要5888
430,我们就是做这个的，65寸只要5888
431,哈哈哈哈哈哈哈哈哈哈
432,哈哈哈哈哈哈哈哈哈哈
433,卑微
434,大E了，没有闪
435,这。。。毫无征兆，跑都来不及
436,华为团队奖！
437,卑微
438,小丑竟是我自己
439,哈哈哈哈哈哈哈
440,介绍这么长啊
441,这是设计师设计出来的？
442,卑微
443,我为什么还没退出去？难道是为了用掉的赞吗？
444,哈哈哈，乐死我了
445,这个梗
446,我勒个去
447,唐突一转
448,冬晓
449,哈哈哈用过都说好
450,KPI，哈哈我也是以为
451,痛苦面具
452,3000以下我就买
453,没完没了了还
454,哈哈哈哈哈哈
455,日常截胡
456,这广告不算植入
457,哈哈哈哈哈哈
458,哎呦，哎呦
459,萧武大帝
460,一生之敌
461,买了，孩子说有点太辣了，接受不了
462,一生之敌
463,哈哈
464,好家伙呀
465,笑死我了。。。 
466,一生之敌
467,一生之敌
468,看不下去了
469,萧老师
470,这还能忍？刀了刀了
471,冬妹妹可爱
472,防不胜防a
473,哈哈哈哈哈哈哈
474,敏感肌能用吗？
475,哈哈哈哈哈
476,真的好喝，强烈建议大家购买
477,嘎哈哈哈哈哈哈哈哈
478,哈哈哈哈
479,吃土的我觉得蜜雪冰城蛮好的
480,这个好贵
481,拿铁太甜是长沙特色吗……
482,推荐敏感肌使用
483,肝啊
484,杜特尔特萧
485,一生之敌
486,一生之敌
487,小丑竟是我自己
488,卑微
489,我特么看完了
490,编辑部的故事
491,哈哈。。。这演技可以的
492,卑微
493,好长啊 这广告 
494,这个广告针对企业
495,小丑竟是我自己
496,差斧神工
497,梦幻联动
498,好家伙
499,哈哈哈哈哈哈哈哈哈哈哈
500,敏感肌也能用
501,这广告太长了
502,小丑是我自己
503,猝不及防
504,哈哈哈哈哈哈哈哈哈哈哈哈
505,一生之敌
506,哈哈哈哈哈
507,我头疼
508,一生之敌
509,哈哈哈，太难了
510,格局小了
511,一生之敌
512,哈哈哈，笑死我了
513,这不是演习，这不是演习
514,卑微
515,哈哈哈哈哈
516,我要看结局
517,还是苹果好
518,拖进度条
519,一生之敌
520,哈哈哈哈哈哈哈哈哈哈哈哈
521,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
522,停！！！
523,长沙人在此哈哈
524,广告直接快进
525,坚持看完了
526,小丑竟是我自己
527,卑微
528,当然是2.5天好啊
529,防不胜防
530,喝了，幽兰拿铁好喝！
531,哈哈哈哈哈哈哈哈哈哈哈哈哈
532,扎心了
533,过分了
534,为什么我的节奏掉了一大截？茶什么
535,小丑竟是我自己
536,差不多行了啊!还没完了！
537,哈哈哈哈哈哈哈哈哈哈哈哈
538,经典复刻
539,哈哈哈
540,妙啊
541,吴亦凡哈哈哈哈
542,白发
543,敏感肌也能用
544,卑微
545,哈哈哈
546,一生之敌
547,是在武汉排的吧
548,没有意大利语版的吗？
549,长沙人路过
550,猝不及防
551,最后还不是公司资产
552,卑微
553,敏感肌也能用
554,师傅别念了！
555,这不能忍啊
556,哈哈哈哈哈哈哈
557,一生之敌
558,冬晓好像俺高中班主任
559,杜特尔特来了
560,一生之敌
561,完了完了
562,意大利白学了
563,哈哈哈哈哈哈哈赶快出道
564,又是这哥们
565,moglie
566,哈哈哈
567,快跑
568,买买买
569,这都完了
570,一生之敌
571,哈哈哈哈哈乐死我了
572,2.5天 哈哈哈
573,哈哈哈承包空屏
574,这个广告对我们观众有什么用？
575,一生之敌
576,笑死我得了
577,卧槽，好残忍
578,一生之敌
579,完了完了
580,哈哈哈哈哈哈哈哈哈哈哈哈
581,卑微
582,哈哈哈哈哈哈哈哈哈哈哈
583,大意了
584,可以停止吗
585,感觉摄像头不行啊！偏蓝？
586,哈哈哈哈哈哈哈哈
587,哈哈哈哈哈哈哈哈
588,说完了没有
589,卑微
590,中计了
591,华为matebook
592,双休
593,moglie
594,买了10箱，全吃完了，很苦，不太好吃
595,欧耶
596,可以打王者荣耀
597,一生之敌
598,防不胜防
599,9.9包邮
600,猝不及防
601,看下边
602,违反广告发
603,这个确实好
604,连续剧
605,一生之敌
606,哈哈哈哈哈哈
607,我希沃第一个不服
608,好突然
609,卑微
610,哈哈
611,哈哈哈
612,杜特尔特
613,哈哈哈哈哈哈哈哈哈哈哈哈哈哈很好吃
614,二刷
615,快跑啊
616,卑微
617,猝不及防
618,？？？？？
619,哈哈哈哈哈哈哈哈哈
620,哈哈哈哈哈哈
621,跑题作文
622,没完了？？！
623,哈哈哈
624,哈哈笑死我了
625,一生之敌
626,哈哈哈
627,小丑竟是我自己
628,要pc模块吧
629,猝不及防
630,哈哈哈
631,火锅是重庆特色，不得不品尝
632,卑微
633,一生之敌
634,甘地真牛
635,h h h h h h h h h h h h
636,哈哈哈哈
637,哈哈哈哈哈哈哈
638,一生之敌
639,防不胜防啊
640,杜特尔特
641,哈哈哈哈哈
642,？？？？
643,不讲武德
644,德芙
645,哈哈哈哈哈
646,卧槽
647,哭了
648,哈哈哈哈哈哈哈h
649,卷的厉害
650,生气了！
651,这不是去年的吗？
652,啊哈哈哈哈哈哈哈哈哈
653,大意了
654,这个怎么朵
655,哈哈哈
656,？？？？
657,hhhhhhhhh
658,哈哈哈哈哈哈哈哈哈哈哈
659,哈哈哈哈哈哈承包空屏
660,卑微
661,jjjjjJJJJJJ
662,猝不及防
663,御姐冬晓
664,草，草率了
665,哈哈哈
666,哈哈哈啊哈哈哈哈
667,哈哈哈哈哈哈哈哈哈‘
668,猝不及防
669,哈哈哈哈哈哈哈
670,哈哈哈哈哈哈哈哈
671,猝不及防
672,我去。。。
673,哈哈哈哈，老婆好看
674,扎心
675,冰冰皮肤
676,？、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、
677,好家伙
678,还没完？
679,↓kris？
680,猝不及防
681,？？？？？？？？？
682,哈哈哈
683,？？？
684,50包邮？？？
685,哈哈哈哈哈哈哈哈哈哈哈
686,哈哈哈哈哈哈哈哈哈哈哈哈
687,没完没了。。。
688,哈哈哈哈
689,哈哈哈还
690,我竟然看完了
691,？？？？？？？？？？
692,火锅是重庆的特色，不能不品尝
693,卑微
694,价格是？
695,哈哈哈哈哈哈哈
696,抓手抓手
697,哈哈哈哈哈
698,太直白了
699,局外人
700,猝不及防
701,哈哈哈哈哈
702,查干湖冬捕，查什么
703,哈哈哈哈哈哈哈哈哈哈哈哈哈
704,车底阿杜
705,局外人
706,不要，2.5天，走着
707,。。。
708,哈哈哈哈哈哈
709,哈哈哈哈哈哈哈哈哈哈
710,剧透了啊
711,？？？？
712,？？？？？
713,差不多行了
714,号服
715,心疼看不下去了
716,弄个设计还米兰
717,猝不及防  草率了
718,在家用？
719,哈哈哈哈
720,可爱
721,是不是嘛
722,可爱
723,我要退出了
724,格局
725,猝不及防
726,哈哈
727,太贴切了
728,...........
729,帧率和延迟怎么样？
730,哈哈哈哈哈哈哈哈哈哈哈哈好
731,猝不及防
732,哈哈哈哈
733,防不胜防啊
734,哈哈
735,哈哈哈！！！
736,李咏
737,猝不及防！
738,哈哈哈哈哈哈啊哈
739,海康也有
740,大意了
741,没打王者吗
742,被偷袭了
743,这
744,50包邮
745,大意了
746,猝不及防
747,猝不及防
748,酷啊
749,kris好多白头发
750,哈哈哈哈哈哈哈哈哈哈哈哈哈
751,有完没完了？
752,哈哈哈哈哈
753,我意大利了
754,666
755,猝不及防！
756,猝不及防
757,哈哈哈哈哈哈
758,？？？
759,这么卷吗
760,？？？
761,哈哈哈哈哈哈哈哈哈哈哈
762,啊这
763,丝滑
764,哈哈哈哈哈哈好搞笑
765,大意了
766,哈哈哈哈哈哈哈哈哈哈
767,大意了
768,我走
769,哈哈哈哈哈哈哈哈哈
770,哈哈哈哈哈哈哈哈
771,又来了。。。
772,猝不及防
773,舔狗啊，好卑微
774,舔狼
775,这笑容多真诚！和前面听到“一块儿休假”的白眼相比，唉。。。
776,茶里茶气
777,舔狗必死
778,呵呵
779,"用个毛的,本来ppt就长了,你搞这样他讲得更加起劲!"
780,屁股翘
781,想拔刀了
782,再说我就取关了
783,太长了。。。。。。。。。。。。。。。。。。。。。。。。。。。。
784,揍他
785,嗯。可以当电视看
786,不要米兰要米黄的
787,就这个字体排版也好说美学。。。。
788,舔狗舔狗，一无所有
789,本色出演
790,你还来？
791,买个假发吧
792,尬聊
793,ban了吧  别较劲
794,人太多了，1000多个人
795,？
796,老婆
797,这个摔一下挺刺激
798,"华为鸡公煲,家的味道,华为......"
799,也太长了
800,可怜的tom被……
801,尴尬而又不失礼貌的微笑
802,下次你们聊天  自己起头
803,rnm退钱
804,舔狗体质
805,他们是同一个部门吗？
806,拔插头！
807,小贱贱的眼神到位
808,你tm看哪儿呢
809,人家对你不感兴趣。我都看出来了
810,夺妻之恨
811,国产剧情
812,我替你着急得都吃不下饭了，你给我来这一手？
813,你买了个表的
814,懒得跑，买不起
815,有心理问题
816,我要这玩意干嘛用
817,神tm一块休
818,。
819,好变态
820,"E,现在还R 自己助攻土 哈哈哈哈哈哈入戏自 我常年因为头发"
821,"肝帝演技MAX , 我 卑微0肝帝"
822,舔狗的日常？
823,杜特尔特开会，不同意的统统枪毙！23333
824,还有这种操作？
825,尴尬又不失礼貌
826,跑不了了，门已焊死!
827,小剧场，好评！
828,买了一车，孩子说很好吃
829,一生之敌
830,正片完了没啊？我要看广告
831,懂佳宁给我打死克里斯
832,老婆
833,截图成功
834,去年的剧情又要演一遍，哈哈哈哈
835,垂死病中惊坐起，小丑竟是我自己
836,舔狗了属于是
837,？？？？？？？？？可以了吧大哥
838,我看完了竟然
839,肝宝，我不允许你这么卑微
840,光速吟唱
841,卑微
842,？
843,一生之敌
844,编辑部的故事
845,198交个朋友
846,肝帝好卑微
847,你这文案不行啊
848,名场面
849,又水了一期23333
850,好了，买了一箱。老婆说很好吃
851,猝不及防
852,小丑竟是我自己
853,一生之敌
854,好家伙连着来
855,360p吧
856,卑微至极
857,肝帝呀肝帝
858,8848？
859,尬聊模式
860,这部我们学校触控屏吗
861,很好吃，老人孩子都喜欢，一次买了三双
862,这是我见过有史以来最猥琐的封面哈哈哈哈哈哈哈哈
863,我可以送给你
864,延迟真的低
865,茶多酚
866,肝帝一脸猥琐样哈哈哈恍恍惚惚
867,头发没了
868,红点奖都臭了
869,都别笑，现实中咱们是谁都没谱儿吗？
870,淦，太淦了
871,淦
872,笑容灿烂的一塌糊涂lol
873,舔狗本狗
874,舔狗 肝帝
875,芭蕾腿可太秀了。。。。。。这个是不是姚安娜的梗啊
876,晚上人更多 尤其是解放西 51商圈那一带
877,痴汉
878,多少钱？
879,长的离谱
880,收藏老婆可爱白眼
881,让他恰
882,多少钱嘞？
883,老婆大人到
884,傻孩子，快跑呀
885,苹果肌可以用
886,急了急了
887,肝帝老影帝
888,肝帝老演员
889,舔狗
890,卑微的舔狗
891,痴汉肝帝
892,太长了
893,老痴汉
894,老痴汉了
895,丝   滑
896,假笑
897,老舔狗了doge
898,放弃吧，你俩不合适
899,感觉又要打脸。。。
900,痴汉妄想
901,华为。。呵呵
902,又是你小子
903,红点奖有个P用，花钱就能上，严重超发
904,太长了太长了
905,又是你小子？？
906,舔狗一无所获
907,痴汉
908,你又接上话了是吧
909,敏感肌可用
910,你闭嘴吧你哈哈哈哈哈哈
911,一万匹草泥马奔腾而过
912,情敌
913,好猥琐
914,虎子，你他娘的意大利炮呢
915,拔插座
916,门已焊死……
917,察言观色
918,舔狗终是一无所得
919,可怜的董王。。。。。被无视
920,小丑是自己 哭哭
921,为了找个媳妇 真的太难了 哈哈
922,好卡 哈哈
923,一脸嫌弃
924,叫老婆
925,逼王Kris
926,站着如喽啰
927,别恰了别恰了别
928,钉钉：我好像看到了什么
929,办他
930,痛快了
931,肝帝对妹子痴心不改啊
932,最佳编剧
933,猥琐
934,猥琐
935,傻孩子们快跑啊
936,痴汉
937,怎么哪都有你呀，KRIS
938,连演员表都要隔着三个人，扎心了。
939,多少钱，不差钱
940,董的眼神怎么色眯眯的
941,办公室痴汉
942,师傅别念了
943,老婆一脸不耐烦
944,舔
945,这胖子是谁
946,不想理你
947,下次学茶
948,就是觉得这名字有点拉跨
949,答应我  别做舔狗好吗？？？    哈哈哈哈哈哈哈
950,老痴汉了
951,全都是人？那平常去的都不是人？（doge）
952,跟我一样怪不得没女人
953,本色出演
954,本色出演
955,卑微的老舔狗了
956,克里斯确实 面相好。。。
957,肝帝是 真的 不是演技
958,怎么这么猥琐呢哈哈哈
959,又是你小子
960,xsl 
961,师傅别念了
962,舔狗
963,人出差，给女友买的，说很大很舒服
964,tnt
965,痴汉无疑
966,密码正确
967,直接进入付费环节
968,怎么老插话呢你（气愤）
969,跑都懒得跑
970,后面广告就太啰嗦了
971,长得好像谢超！
972,咬牙切齿
973,《办公室痴汉系列》
974,经典咬牙切齿
975,咬牙切齿
976,师傅别念了
977,LSP
978,你个糟老头子坏的很！还想着心痛你一波。。。免了！
979,猥琐，十分的猥琐
980,这尼玛不是TNT缩水版。。
981,卑微的舔狗
982,猥琐男想为所欲为
983,猥琐男
984,我是真的忍了好久，但是这个配音是咏美的，算了，看完吧……
985,干，猝不及防
986,萎缩肝帝
987,够了
988,太长了
989,演的到位
990,憋尿了
991,尬聊之王！
992,本色出演
993,买了 孩子说很好吃。
994,买了 孩子说很好吃
995,？
996,真尼玛太长了
997,别念了
998,哈哈哈，舔狗
999,不想不想理你
1000,又是你小子
1001,你那么大声做什么嘛
1002,别念了
1003,老舔狗了
1004,目瞪狗呆
1005,用了两个月了 
1006,要你演没让你超越
1007,要你演，没叫你超越
1008,老婆哪去了？
1009,哈哈哈哈哈哈哈哈忒猥琐了
1010,那你得去盒马生鲜，基本不排队
1011,尬聊
1012,自编自导自演
1013,lsp本色出演
1014,lsp
1015,上当了
1016,m码太大了
1017,跑不了了
1018,？
1019,我寻思咱真的用得上吗 zhebuhls
1020,不是 着我们b站的人也用不上这个啊
1021,太长了啊
1022,削他，这笔真不识趣
1023,老婆
1024,好丑
1025,董：我看你和我过不去了是吧，TMD烦死了
1026,杜特尔特主持会议
1027,这腿丑的一笔！
1028,舔够，答应我，不要再这样了，好吗
1029,哈哈哈哈哈哈好猥琐又好委屈
1030,敏感肌能用吗
1031,没玩了
1032,lsp
1033,多少钱？
1034,茶不上话
1035,我硬着头皮看完了
1036,又开始了 又开始了 办公室刀光剑影
1037,买了，家里老人小孩都喜欢
1038,太长了吧
1039,衣服一脱，颜色已经买了
1040,拔刀吧，情敌
1041,老婆不见了
1042,像极了我舔狗
1043,急了
1044,越看董佳宁越像个媒人了。
1045,港币追不到就别追了，你赶紧催撮合他们两个吧
1046,尴尬的我每个脚指头扣出一李成儒嘴里的俗别墅
1047,这白眼，回不来了
1048,健身房更衣室.gif
1049,老舔狗了
1050,这特么好丑
1051,牵手警告
1052,红点奖多少钱买的？
1053,真是太长啦
1054,吴亦凡？？？
1055,痴汉
1056,他急了
1057,偷看小黄书的模样
1058,肝帝本色出演
1059,咬牙切齿
1060,不适合
1061,战术白眼
1062,卖房屯了一千台   要经济自由了
1063,量大能用吗
1064,这也卡顿？
1065,敏感肌能用吗
1066,这反光你觉得行吗？
1067,这屏幕反光，广告失败，不要
1068,太秃然了也
1069,这回的白眼比上回还大
1070,你够啦
1071,我头有点疼
1072,阴魂不散
1073,演技第一，佳宁最佳反派奖
1074,舔狗
1075,老办公室舔狗了哈哈哈
1076,全都是托
1077,肝帝，你去演戏去吧哈哈
1078,本色出演
1079,老工具人了
1080,本色
1081,师傅别念了
1082,杜特尔特你好
1083,笑的真美
1084,长是因为这是给公司用的吧 得介绍清楚
1085,肝帝……算了吧，她不适合你
1086,Rnm退钱
1087,Rnm 退钱
1088,抽了个办公用品。。
1089,我饭都喷出来了
1090,太猥琐了哈哈
1091,本色出演
1092,喜欢一个女生该怎么跟她说
1093,别念了
1094,团队
1095,太长了
1096,肝帝痴汉
1097,苹果肌也能用
1098,尬疯了 哈哈哈哈哈
1099,师傅别念了
1100,你收敛一点
1101,我尼玛这么不讲究吗？直接硬上啊？
1102,这个白眼好评。。。
1103,腐宁
1104,忍不住嘿嘿嘿嘿嘿嘿的笑出来
1105,我们这看老婆来的，你就这？
