,弹幕
93,去年我去南大面试的时候就问了这个问题 然后我说但是我来了
94,问这个的整个写字大楼都被杀光了
95,一键三连
96,广州美术学院震惊
97,第一学历是我永远的痛
98,留学生真的是伤不起～ 姐姐的哈士奇美瞳好康!
99,麻省理工学院[微笑]
100,我:哦是这样的，我高考在河北省
101,正片还没开始
102,麻神理工学院没受过这种委屈
103,需要喝一桶水，太干了
104,留着手上这个币有何用？
105,优势是我帅啊
106,麻省理工学院表示很淦
107,这种体制内的公司，985.211只是敲门砖而已
108,我从来不diss学历，因为学历不够，压根不会给面试机会
109,iu！！
110,没大小王可以重开
111,麻省理工？？？
112,很全面呐！
113,没有得过奖学金的路过
114,来啦来啦
115,我当时就是被这么怀疑了…
116,985上课不用桌子吗
117,央美？？？？
118,2是最小的，那不是四个二带对王？
119,我觉得双一流院校的也能学习一下，不要太自大了
120,生活在河北
121,在我们这，2就是最小的 
122,bgm好评
123,所有
124,我家楼下7个500强，我骄傲了吗？
125,只玩过斗地主吧┐（─__─）┌
126,外交学院？？？？
127,我还是个专科，呜呜呜
128,对不起是的
129,河北的真实
130,兄弟，要编啊，虽然高中情况不好，但是要编啊
131,不，，证券公司面试就是为了骗你去开户才面试你
132,爱招不招
133,有被冒犯过
134,我进了大学也平平无奇[流泪][流泪]
135,你这个公司好像也不是500强吧[捂脸][捂脸][捂脸]
136,但我第二学历是985啊，哈哈哈
137,前面一条弹幕老凡尔赛
138,MIT：？？
139,哪来的那么多211985的
140,我是河南考生，地狱模式
141,三连
142,就算我不是985，我的工作经验肯定有匹配的
143,帝国理工学院
144,？？？？？
145,河北报道
146,哈哈哈哈
147,有大小王不是斗地主吗？
148,一本线544的河南
149,来啦
150,不不不江苏也开始新高考啦
151,985咋了
152,五道口职业技术学院
153,能不能认真听，讲得很有用
154,哈尔滨体育学院？
155,所以我不高考
156,我没有过，因为我就是985
157,非要这么说 出国的大部分家境比较好是真的～
158,搬砖啊草！
159,对不起，我就是985
160,大家都要zixian
161,bgm是什么呀？
162,最小的2？？？
163,表白bgm
164,上海戏剧学院
165,这还能有啥原因
166,上海音乐学院？
167,不是吗
168,是的
169,哈哈哈哈211
170,多一张3就是走不了啊
171,麻省理工学院？
172,三连
173,我是双非  但是分数能上211
174,我站起来了吗？
175,哈佛路过
176,太实用了
177,截图
178,我剑桥也不在985 211怎么办 慌
179,还真有可能
180,是的
181,这样啊
182,。不认同
183,八大美院？？
184,还好我是985
185,我来自衡水
186,是我没错了
187,学到啦
188,没有大小王
189,麻省理工学院？
190,都没有
191,是的
192,不好意思
193,需要解释这么多吗？换一家公司面试吧
194,同河北人哭了
195,是……
196,哪个公司的也不说？
197,最小的的3
198,还好都有
199,是的。。。
200,是的
201,BGM太大声了
202,没有面对过这种问题
203,巴黎高等师范学院
204,三连
205,下次一定
206,是的
207,所以我没去选双非的热门专业，去了211的普通专业
208,有100人正在看
209,一键三连啦
210,真恐怖，还好我是985的
211,谢谢姐姐
212,没玩过升级嘛都
213,我是211啊
214,是的
215,麻省理工学院
216,是的
217,我江苏的，我笑了
218,ucl哭了
219,啊我是河北考生在211
220,俺是985
221,武汉大学路过
222,我高考在江苏省
223,没有，我是211
224,IU的歌吼吼
225,我没有第二学历
226,三连
227,是的
228,武汉音乐学院发来问号？
229,我就看了，没听
230,还真是
231,伦敦大学学院？
232,弹幕给我笑飞了
233,啊这样嘛
234,笑死了
235,我是985，溜了
236,不用 985本科
237,对不起，我也是985
238,很实用呀
239,是的
240,不好意思，本科不去，面试，考研。
241,怎么会没有大小王
242,什么都没有怎么办
243,江苏搁这呢
244,我剑桥也不在985 211 在线急
245,对不起我就是985
246,伦敦大学学院我真的哭了
247,我是江苏人
248,blueming
249,是的
250,2不是最小
251,绿色保护
252,没有985路过
253,是的
254,是的
255,没拿奖学金咋说
256,我是中专怎么办
257,是的
258,+1
259,哪500强？
260,是的
261,没有考研的呢...
262,国开专科，6000学费，找的机构感觉挺简单的，马上要毕业了 [呲牙]
263,搞笑，HR刷绩效的少了？
264,该
265,教别人弄虚作假？hr垃圾不自己提升？
266,弹幕985又来了
267,这里人家说的是国外，国内的学院就别跟风问号了
268,弹幕这样说话还是在家里面蹲着吧
269,为什么我会刷到你的视频
270,清华划走了
271,干货来了
272,河北的
273,问河北又怎样的麻烦去看一看，河北，山东等省份的985录取分再说话
274,大专都是人上人
275,大胆点 就是羞辱（
276,985 211出来的hr，不玩斗地主吗？
277,我河南的
278,浙江传媒就别来打问号了吧……个私立民办好意思的？？
279,中国刑事警察学院:？？？
280,对
281,也不算刁难 本事
282,最大的2？
283,真实
284,二本经过
285,收藏
286,确实有长处才来
287,这个比方生动形象，懂了
288,肯定是有长处才来的，姐姐说得对
289,这个话术真是万金油
290,这样可以巧妙的遮掉短处哇
291,听了姐姐的讲解，面试就不会慌了
292,浙江传媒学院：？
293,确实
294,河北又怎样 搞笑
295,我一专科的搁着看啥那
296,河北人咋拉倒了？
297,谁会问你高考成绩这么蠢的问题
298,你们
299,不瞒您说 第一学历的定义不是你说的那个意思
300,保皇最后炸你一下不就闷了你吗 能不考虑自己的3
301,放弃吧，在座最大的是个6
302,去年那个被破格录取了
303,那人事好好问不就得了干嘛整这么阴阳怪气
304,确实
305,就我在看凶嘛
306,项链好看
307,小学文凭的我竟然看了两遍
308,不好意思，是985211你孤陋寡闻了
309,说了
310,二不是最大的吗
311,背景音乐太吵了 喧宾夺主
312,音乐太吵了
313,为了刷kpi
314,低配汤唯
315,优势是我是江西人
316,说了就完蛋
317,什么都没有就别想了 没有能力没有地方会要你的（。）什么都没有说出来是给人看笑话的吗 还是想着别人能送给你一份好工作
318,一般能约的基本有有上的可能，没可能的就根本不约你
319,不是哦 考上985出的国呢 同学多数也很优秀
320,可匹兹堡大学也不咋地啊
321,大专的话，努力专升本吧
322,",. "
323,.....实践啊 
324,因为没有能力才一辈子，别找借口。
325,清华美术学院 中央美术学院  中国美术学院？？？
326,中央美术学院
327,*
328,中央美院？清华美院？
329,就一打工 工具人 要求还贼多
330,前面的河北人拉倒吧
331,谁叫你高考不努力
332,咋了，你高考没考好，就要被淘汰，同情？？
333,除了第一次工作要问学历 后面不问的呀
334,中央音乐学院？
335,有这种hr 这个公司可以不去了
336,骗人呗
337,五百强确实不收本科985 211外的求职者 连简历都不会看 更何况面试
338,中专怎么了？不是人人都是读书的料子
339,中央音乐学院，上海音乐学院：？
340,确实
341,歪嘴一笑
342,大专的话工地，保安，保洁，服务员都可以，我就是大专不用想和他们竞争，除非你打算一直学专升本考研啥的
343,原来考上双非这么差劲
344,考不出来，咋办吗，这还能有啥原因？
345,  确实一辈子钉在耻辱柱
346,就是要一辈子钉在耻辱柱有问题吗？怪谁？
347,嗯
348,真实……
349,这是刁难？
350,3不是最小的吗
351,我有2还要去你公司？
352,那专科高中初中小学毕业那不用去应聘了。。
353,可拉倒吧
354,山西工商学院
355,没有，我学历别人都说。你学历这么好，你肯来吗
356,可拉倒吧
357,中央美术学院
358,我堂堂中专生，比不过你们数字学校
359,无
360,大专，怎么办
361,哦，我是双一流
362,2是最大的
363,我要是学历好，我来你这公司
364,搞笑老子工作8年，猎头抢着要，根本不看你学历
365,大专怎么办
366,对不起 我本科就是985 211
367,没有
368,有的HR真的是为了业绩骗人来面试。。。
369,大专才是人上人
370,就是一辈子啊
371,巴子
372,跪下说
373,中央戏剧学院？？？
374,山东考生
375,请问如果没有大小王该怎么办 
376,就是一辈子
377,专科咋办
378,项链真白
379,大专怎么办
380,人家最小的是2，我是3
381,收藏
382,姐姐的衣袖好特别
383,女神
384,为什么我看来你的视频，觉得自己行了
385,小学三年级看这个，会不会太早
386,我要分享给我舍友
387,投币
388,3最小
389,是个人就叫 瑞秋么
390,长得好看还厉害
391,投币
392,投币
393,投币
394,说以学院为结尾的学校不好那HR能笑死我，麻省理工学院不好？
395,瑞秋姐姐，你有对象吗
396,我有自知之明，希望你也有[微笑]
397,我想问一下有一个简短工作经历，跳槽时问你离职原因该怎么回答呢
398,大专生的自信
399,我同学面一个hf 面试官问你咋本科不是清北的
400,分享了
401,小妹妹长得不错
402,B
403,我也觉得，感觉全中国的985211都住在B站，留学生都住在知乎，鼓掌
404,待会儿 2可不是最小的啊
405,遇到这种没水平的hr还解释什么 进去了你不怕日后受气吗
406,罗里吧嗦
407,前面的 找你们这么说学习不好的人是不是不用活了
408,这画真大
409,双c的我…
410,本科名听着像一个专科
411,2不小啊…
412,说人上人的那个太年轻。
413,五道口技术学院？
414,弹幕人均HR？
415,自卑的当然是第一学历不好还没提升的啦
416,证明你有很好的交际能力，不管是谈客户还是发表自己的想法都能很流畅
417,为了压榨你
418,我的优势是你们只有大专生来应聘
419,扯那么远干嘛
420,中专的就别想了，大企业都不会给你发面试邀请的
421,太让人
422,学历高就挣钱吗
423,前面这么自卑那也是真没办法了
424,前面的人上人
425,对
426,我专业好啊。重点专业
427,回去种地吧 中专那个
428, 学历不行 你约我面试干什么 我要和你解释什么[红脸]
429,在国外读的本科，平时光学习就忙的脚不沾地，没空参加竞赛实习之类的。这种情况该怎么说啊？
430,我是中专的咋整
