,弹幕
113,不是打探，是脑子进水了
114,假话全不说，真话不全说。
115,大数据真可怕 我身边就有个这么狗的同事 天天人口普查
116,我的一个同事就特别爱摸别人家底。。。
117,我会直接回答，你查我户口呢
118,老阴阳人了
119,我不和别人说，你说吧
120,直接说关你屁事
121,真的讨厌
122,阴阳怪气
123,我上面有人
124,你是我老婆吗
125,鬼！
126,熟练使用关你屁事和关我屁事，可以节省人生一半时间
127,怎么问你 你怎么问他
128,出了领导派活，我们同级之间工作都没啥交集没有竞争
129,交浅言深此乃大忌
130,拉黑
131,同事老爱问我攒多少钱 我多少钱关你毛线事
132,我们领导问过
133,鬼
134,先骂后打
135,问就是没有 全瞎说一通
136,金鸡独立
137,警察叔叔安排你调查间谍么？
138,up你这是真无聊
139,直接怼 你查户口啊。。
140,生不生二胎阿
141,这种闲的波疼的同事真多
142,无事献殷勤非奸即盗
143,GNPS
144,你问过东北姑娘么？
145,特别讨厌
146,哦初入职场，那不用喷了
147,我和老板睡过了
148,关你锤子事
149,然后这些人就在背后说你没教养，反正怎么说都不对
150,关你屁事
151,你还没入职，人家就摸透了
152,那你这样阴阳怪气就好？笑死了
153,金鸡独立了
154,讨厌这种人
155,关你屁事
156,呵呵，你这是假聪明
157,真实
158,大哥，也许别人真就随便问问呢？几个同事至于搞得这么神秘吗？
159,查户口？
160,你在相亲吗
161,学不会
162,没事 我们单位都是有根儿的，没根儿根本进不来。
163,ynm
164,你先说
165,关你卵事
166,最讨厌
167,这样的人可太讨厌了
168,鬼
169,回他一句关你屁事
170,关你屁事
171,关你屁事！
172,回：关你屁事
173,这种同事，我会适当回应，他非要继续逼近，然后说与你何干
174,确实
175,真是无聊的人
176,金鸡独立
177,傻乎乎的什么都说可能是给你介绍对象。
178,关你屁是
179,你问这个做什么
180,关你屁事
181,学着点没毛病
182,你喜欢吃苦瓜吗！
183,高中就这样了
184,还是自己没钱么。
185,我家就我一个  你家人很多吗 你有种动手啊  看谁被灭门呗
186,这种人确实烦
187,哈哈，事业单位政府机构进去问你就是要给你相亲的
188,管的着么你
189,不清楚
190,你这个内容，不是原创吧，我曾经看到有其他博主说的话跟你的一模一样
191,不用那么麻烦，打个哈哈，然后扯上别的话题，人家就不会继续问下去的
192,跟药水哥学，ta问一句你回一句   您呢？
193,一个字 滚 呆逼
194,干他屁事
195,我就是那个傻子
196,你查户口呢？
197,你说的跟外交官一样，正常人都会觉得你虚伪
198,受教了
199,直接一个字：滚
200,你是八万个为什么，垃圾人太多了
201,查户口呢，当场回个gun
202,真有病
203,有病
