,弹幕
133,有个电影纪录片《美国工厂》讲的就是他的厂子，刚出没多久国内就禁了，里面对资本主义工厂和国内工厂对比还挺有意思的，有兴趣的可以看下
134,还是不够努力
135,老一辈看麻将跟看赌博一样吧
136,管打游戏吗？
137,路灯挂件
138,宿舍区本来就不该堵脖
139,都去当厂长是吧
140,没有兴趣爱好吗
141,过分……
142,糖小妹
143,前面说打麻将的不是好人的我笑死了
144,下班后接着上班是吧？
145,在家随便打，在宿舍区当然不行了，影响别人休息。
146,很多事情，指加班
147,路灯请
148,工作之余把你吊路灯上也可以
149,007工作之余很多事可以做的（）
150,你管我干啥
151,其实这并不影响工作，他不是真的在担心什么，他只是在享受肆意掌控他人的快感
152,说的对
153,工人最光荣
154,哈哈
155,比如加加班
156,哎呀妈呀
157,意思就是加班呗
158,管的宽，而且违法
159,？？？？
160,打麻将好耍啊
161,比如加班
162,应该不懂自由为何物吧……
163,比如加班
164,提高后免费给你打工咯
165,何不食肉糜
166,这点确实，很多打麻将的都没心思上班
167,有道理
168,比如加班
169,给老美建厂给老美交税  
170,我们需要一个路灯杆
171,哈哈哈哈
172,他说的没错！！！！！！
173,你有多少工厂
174,吸血吸髓
175,比如加班
176,没说错，有道理
177,谁说的我朋友就是爱打牌输了就去赚钱，我不打牌不抽烟不喝酒都没啥赚钱欲望
178,下班是自己时间，你没权利管
179,宿舍区
180,说的过了
181,没有心思打...工作了
182,凡事讲究度
183,比如加班
184,人家说的是宿舍不行
185,比如给我加班
186,宿舍里不让打其实还好
187,？？？？？？
188,都是资本家，谁叶别装圣人
189,狗东西
190,滚
191,这比工作之余在干啥
192,咋地？真当我卖给你了？
193,这跟我们老板一样的 老子下班了干啥管你啥事
194,他说的是赌博，确实男人粘上赌博就废了
195,恶心
196,你是谁，关你屁事自由大于一切
197,吸血鬼
198,长得像肥猪
199,你自己员工工资都低的要死。。。
200,一个破逼工厂不做就不做了呗
201,讨厌这种资本家家长，人家只是雇佣协议关系，管这么宽
202,这个还是说的生活之余学习重要些。不是让你加班
203,人家私下的时间关你屁事啊，你当你是谁，垃圾
204,老逼登
205,说来说去真心想下班学习升华自己别让自己永远在底层。
206,你看我这个饼大不大？
207,恶心
208,说的比唱的好听
209,穷人没有任何东西，记住
210,老壁灯
211,你不下来别人怎么往前走
212,下班联络工友想想怎么和你们资本家斗 
213,他也是资本家，去了美国连美国工人都受不了他
214,挂路灯
215,那你天天接受采访还有心思搞企业啊？
216,某些工人要是当了比你还大的企业，你估计气得要死
217,人家下班就不关你事了
218,恶心
219,衮，恶心
220,呵呵 捐230亿就是好人了？
221,鲶鱼精
222,一辈子不干活的人呢
223,这话是真的，有那功夫不如提高自己摆脱困境，当然过得舒服是谁都希望的
224,捐的还不是员工做出来的
225,这些人就觉得自己成功了，所有人都要按照自己的成功的路走，自己的路是世界唯一的路
226,猪头猪脑
227,那你下来？大家都喜欢你这个位置，你看谁合适让他先试试？
228,袁隆平表示很干
229,就没有心思给资本家做牛做马了
230,资本家
231,挂路灯
232,这话其实没毛病的，人沾上赌就真的没心思做事了
233,资本家没几个好东西
234,确实，业余学习提高自己多看两本书不行，硬是打麻将那些赌博行为，没出息！
235,（将来留着批判用↑）
236,资本的人格化↑
237,老毕等
238,老王八蛋
239,狗东西
240,赶紧去死吧
241,狗东西
242,tui
243,我还以为是个企业家，是我浅薄了
244,吊路灯吧！您！
245,你们嘴里该死的老头已经慈善捐款超260亿了
246,说的是实话，年轻人要上进！
247,老狗一条
248,狗
249,说实话 你在宿舍打麻将 真的影响他人休息
250,人家这是指赌博，赌博害人害己。三观很正啊。人家不是说了，不要一辈子当个工人。
251,像个猪
252,打麻将的人 尤其是女人 很少有好的
253,说的没毛病
254,在欧美你敢这样干，就等工会律师团吧！
255,骂他的自己看看他到底多伟大吧
256,人家捐的比其他人多多了
257,他捐了230亿
258,老毕登快要走了
259,狗东西
260,人家企业规定 不服可以走啊
261,赌博确实害人，家破人亡
262,尾巴漏出来了
263,黄赌毒还有理了？就该开除
264,你再看这个习惯了就没有心思给资本家打工了
265,扯淡，骗鬼，上层少数，主要骗下层玩命干，成年人，撤啥
266,前面的好好品品人家是什么意思
267,回到现实社会吧
268,怎么还有人洗白？
269,粘上确实没心思工作了，班组6个人 2个油条就是天天打麻将的
270,晚上走
271,人家只管自己员工又没有管你们
272,逆天
273,曹公等伟人让中国富了起来。大家要感恩。
274,资本好可怕，要入侵人的思想
275,狗东西
276,滚
277,话糙理不糙
278,关宁毛事？当了个小老板就真把自己当回事了？
279,你工人爷爷不是赌博吧
280,这家伙纯粹的资本家
281,都上去了难道你下来？？
282,说的没毛病
283,抽烟喝酒也辞退吧
284,他画大饼，压榨工人，钱捐出去只是给老百姓看的
285,他指的打麻将是赌钱的 不是家人随便玩玩
286,这样你怎么跟我卖命？
287,工人最好觉都不睡的给你干活，是吧？
288,你打了麻将还想上班？
289,？ 人话？
290,你要提高自己，为我多赚钱
291,老资本家了
292,君子不党，其祸无援也。小人利交，其利人助也
293,祸于上，无辩自罪者全
294,君子非贵，小人非贱，贵贱莫以名世；君子无得，小人无失，得失无由心也
295,人话？
296,哈哈，老东西说得对
297,没关系 没贿赂 普普通通的工人有几个能当厂长
298,我们也是 不允许打牌  一点点钱也是赌博 
299,说的也没有错啊 他只是想让工人提高自己
300,你不需要人你需要机器
301,挂路灯
302,大家可以往后面看看
303,吗
304,在我们宿舍不能玩，意思就是在老子的地盘就是不准搞这些，你在外面我不管，哈哈哈
305,那他妈是宿舍区而不是家里
306,你看吧，动不动以偏概全骂资本家，但是这人是个好人
307,你工人爷爷来了
308,合着别人一辈子都为了工作呗，不能有自己的娱乐生活？
309,用胡萝卜吊着驴拉磨是吧？
310,狗资本家
311,即使你再怎么西装革履，本质上你也只是头猪。
312,打倒资本家
313,吃人不吐骨头的猪
314,卧槽，怎么不说你买了奴仆
315,告辞
316,年轻人，你要奋斗!
317,那你下来，把位置让给别人呗
318,放乱世就是被削的份
319,她能干吗 那个记者
320,这话说的没毛病，不想当将军的兵不是好兵一个道理
321,王八蛋
322,噫噫噫！继续压榨
323,你就是资本家
324,说得比唱的好听
325,狗东西
326,提高好给你打工？
327,别换角度了，先想想自己吧
328,吸血鬼给你脸了是吧
329,有钱你说的对，你是太阳打地底出来都对
330,狗养的东西！
331,你就拉倒吧。
332,资  本  家 嘴  脸
333,曹德旺长得像头猪
334,长的跟头猪一样
335,？
336,tui
337,狗东西
338,狗东西
339,一脸周扒皮相
340,丑恶的b
341,真丑。。。
342,在宿舍区
343,有些人被老板欺负惯了，看到个企业家就疯了
344,资本家的嘴脸
345,你几十万工人有几十万工厂不
346,那是别人的选择。不需要你来帮他选
347,这个狗东西
348,把自己当皇帝了，投机取巧的既得利益者
349,你妈福
350,我可去你大爷的吧
351,这些就是有脑子人和没脑子的人区别，应该把自己时间和自己梦想和奋斗结合起来
352,你们是意气用事，人家希望你们多读书，终身学习，你学到东西提高你的个人修养，贪图，精神境界。不要玩物丧志。你们把做饭拎出来讲。你们脑子是怎么长的，为了发泄而发泄? 而且养成这种习惯，万一小赌博变成大赌博
353,打工又不是卖身，没必要24小时符合你的要求
354,你有多少职位？
355,这就是一副资本家嘴脸啊
356,好家伙，这要是让你看见下班在做饭，不得当街让你给剁了
357,你先把普通话提高一下？
358,你下班在干嘛 老不死
359,我傻了 人家说的没错呀 别人有时间读书考研究生不比我玩王者强吗
360,狗东西
