,弹幕
75,因为有了轰趴馆
76,下午可还行，年轻人都在上班
77,钱柜KTV可惜了
78,压力山大哪有时间去KTV
79,下午场的ktv一下午也只要五六十
80,主要是工作一天后根本不想出门
81,上次去就是17年，暑假工和同事一起
82,小地方下午场五小时49
83,因为线上社交取代了线下社交啊
84,现在很多学生在KTV上班
85,近十年唯一一次去还是谈业务
86,小时候以为公主是住在城堡里，长大后才知道公主是在KTV
87,玩色盅多过唱歌的
88,那些变冷淡的地方都是因为打游戏去了
89,的确啊，KTV现在老年人居多，除非一线城市那些高消费KTV
90,下午时段青年人都上班，ktv为了拉动这部分时间销量给出很大让利，老年人既可以享受优惠又有时间，自然就高
91,去了棋牌室
92,因为公主都回家了
93,老年人去里边扭秧歌挺不错
94,几年去一次
95,这得从华语乐坛的衰落说起
96,年轻人都在打工
97,环球唱片、华纳唱片、索尼唱片
98,都喜欢去蹦迪了
99,25岁的程序员
100,年轻人都在干饭
101,青年人都去干饭了
102,一起漂泊一起流浪在小酒馆的大门口
103,中年人聚会的场所 
104,老年人优惠劵白嫖的！
105,因为现在的歌都是快消歌，没有传唱多年那种了
106,终于不跳广场舞了
107,因为会唱歌的真的寥寥无几
108,因为都去蹦迪了
109,两三年了吧，上一次还是同事结婚的时候
110,每年只有过年去一两次
111,现在成蹦迪了
112,上个星期，每个月必去一次
113,太真实了，我妈每周去两次
114,广场舞下一步就是KTV舞团
115,年轻人都在玩密室逃脱和剧本杀
116,100个下午场抵不上一场商务ktv
117,年轻人都在上班
118,因为以前的年轻人都变成中年人了
119,一年至少四次
120,鬼屋、密室逃脱好像在年青人中挺受欢迎
121,现在电视音响好了，买点配套设施自己在家嗨了 
122,每周都去一次
123,因为当初最喜欢KTV的那一群年轻人，长年纪了，其实还是他们在嗨
124,“开业减少，倒闭增加”是因为疫情
125,线上KTV缺点？有酒？有气氛？几个聊聊人事，工作，合作？生活？
126,五六十开个包能唱一下午，只是年轻人没空而已
127,两个月，不去的原因还是疫情出门不方便，不然周周去
128,耳朵耳朵无法承受
129,因为大家的小圈子会唱的歌不一样
130,下午打工人都在上班
131,活了二十年，我根本没去过KTV[笑哭]​
132,我以为是烘干方便面的机器。。。。。
133,中老年人才有这个时间和闲心
134,下午本来大家都在学习工作，怎么会去KTV啊
135,买个麦克风什么歌都可以唱！
136,实话是现在都去蹦迪了，换场子了而已
137,版权的原因不容忽视
138,有了（板砖爪机）手机和音箱话筒还要KTV？
139,年轻人去蹦迪去了
140,全民变宅
141,不舍得花钱
142,超级贵
143,好险还有
144,去了我们也是聊天
145,天天满包房
146,现在点歌还是会点以前听的歌，
147,一分钟一块钱
148,这迷你的10分钟要15，感觉太贵了
149,上次去好像是同学结婚前14年吧
150,摸摸唱
151,过年去了两次呢
152,去蹦迪了
153,摸摸唱
154,当年唱k的就是他们啦，现在唱歌的还是他们。因为这就是他们的青春
155,现在所谓流行乐坛，都是团体偶像或者传唱度极差的歌曲，老歌虽好唱好多年也腻
156,？？？50唱一下午？？不香
157,沉浸馆不就是吗
158,音乐行业不行，带不动商业
159,干唱可还行
160,去蹦迪了
161,年轻人都上班去了
162,速效救心丸
163,90年代家里装了家庭影院一套2万多
164,目前在五线城市经营舞厅和ktv。
165,居然没有手游 
166,md，KTV过时了我才开始爱上KTV
167,夕阳红场
168,一个小时一百多
169,如果是去唱歌你就错了，是喝酒和女生搞气氛
170,不谈恋爱去什么kt 
171,不，是人长大了
172,一个星期去一次。。。
173,速效救心丸
174,保温杯亮了
175,我也只是团购。。。
176,年轻人996，谁有时间去
177,居然没有女仆店？
178,每个星期都去
179,贵并且很多歌没有版权
180,我这里KTV一下午才35
181,量贩版也就百十来块吧，干唱嘛。或者套餐
182,太贵了，而且不隔音
183,一排排的
184,上个月刚去过（狗头
185,就几首歌
186,线上挺好的 就是延迟
187,太贵了不去
188,一年个位数
189,别代表我，我聚会还去ktv
190,好像还行不至于落寞吧
191,我家这边一下午四十，两个人去就很好
192,刚去过一次 还是挺好玩的
193,？？我这个月唱了6场
194,我妈就是早上9点就去饭店KTV
195,因为太贵了玩不起，所以玩15分钟就撤了啊
196,因为觉得拜拜
197,大概小半年了
198,白天不营业更赔本 
199,时髦这个词也过时了
200,哈哈哈哈哈哈哈救心丸
201,这跟国语歌的落寞也有关系
202,？我经常去KTV啊
203,ktv也就三四十
204,我至少半年没去了
205,音乐软件出个企业会员服务不就解决了吗
206,年轻人都在直播……
207,还是学生的时候去过，现在出来工作四年了也没去过
208,居然没有密室逃脱
209,年轻人下午要上班啊
210,之前想去KTV发现都订满了。。感觉还是满多人唱的?
211,干唱可还行
212,因为我们听的歌都唱不了
213,最近十年只去过不到15次
214,30给30分钟，200块四个小时还赠你果盘小吃，一样吗
215,？？？？你哪里得到的数据
216,迷你ktv不要版权吗
217,摸摸唱可以
218,我和朋友不知道去干嘛就去ktv。。。好家伙我是老人家
219,玩游戏都没时间玩了哪有时间去唱歌
220,主要是公主没了
221,珠江电影厂
222,我觉得KTV特俗……
223,浴室唱歌音效不比KTV差
224,现在多数都正规了
225,来俩过十八的不要
226,年轻人都去闹吧蹦迪了
227,迷你还不如传统
228,迷你ktv太贵了
229,所以去ktv的是同一批人
230,感谢正版让KTV倒闭
231,谁有那么整块的时间啊
232,摸摸唱
233,因为打工人都996了
234,去KTV，谁是为了K歌？
235,消费低？相对的！
236,一直是这波人，前几年就是他们爱去，现在他们老了
237,版权限制
238,我们宿舍年年去
239,这和电影院差不多，自己在家看和去影院看
240,想唱歌的人，可以去做直播啊，不但不花钱，还能赚钱
241,还没有倒闭三分之二这还是上升的
242,是因为他们不知道桑K
243,有了手机电脑
244,主要都正规了
245,“干唱”
246,因为有全民k歌
247,也是现在不玩游戏的原因
248,但是这种直接摆在大街上真的很尴尬……
249,消费相比KTV白天场真的不低
250,我甚至不想去
251,脏事都被发现了，还是整改打压了，下一个就是酒吧
252,这只是有牌证的，那些无牌无证的呢
253,今年去过一次
254,30元15分钟就那么三四首歌…这个价格不低了吧…
255,KTV联盟？花钱加入，然后分享正版歌？
256,一线城市ktv还是充满年轻人吧
257,音乐软件VIP
258,老干部活动中心
259,这个数据没有参考意义，单次时间差太多了人数也差太多
260,感觉很多年轻人去的娱乐场所是酒吧
261,我昨天还一个人去了
262,这只能说这代年轻人太难了吧
263,网吧才是王道，唱歌哪有游戏香
264,去了书店和网吧
265,家里买个迷你ktv
266,去ktv想去看别人个人演唱会，而且歌单跟我又不一样
267,终于回归正题
268,挺好的，免得广场上唱
269,没有王子和公主了
270,我以前去，现在还真不去了
271,去KTV不就为了做游戏吗？
272,社会中坚力量
273,刚刚回来从ktv
274,疫情原因
275,年轻人996回家就不想出门了多累啊
276,我就干唱哈哈哈
277,玩三国杀更有意思
278,是平行世界那，为什么我老家的年轻人还是爱去
279,现在正经人谁去KTV
280,找公主才去
281,不用去了！现在家里有一套
282,以前的年轻人去ktv没毛病
283,上个月还去过一回……
284,“有数据”就是胡编
285,就是社交问题
286,年轻人加班
287,在家在手机上就能唱，为什么要去ktv
288,因为可以选择的已经比以前多太多了
289,商务ktv
290,现在管的太严，KTV里没游戏
291,听力损伤
292,经常去啊
293,但是 好贵啊
294,因为有沙雕朋友为啥要去
295,我现在只想搞钱，哪有时间去唱歌
296,现在都在网上生活
297,这是好事啊！为什么要去
298,商家气坏了，就是来唱歌的
299,上班累，没时间出去玩
300,好家伙！现在还敢去那地方！又闷又密闭，养病毒吗
301,好歌手的歌 难度越来越高了
302,三年了
303,现在的年轻人都不去KTV 基本都去蹦迪了
304,和日本一样，中老年人都是强者！
305,我就喜欢自己去唱
306,因为开始出现咪哒
307,版权问题吧
308,中小城市几十家也天天爆满，因为没有别的娱乐
309,多少年不去了，没意思，小孩去的地方，我一般去俄罗斯，塞尔维亚，呼伦贝尔，塞浦路斯
310,在家里唱多好
311,全民k歌啊
312,现在都玩轰趴
313,许嵩就几首
314,时髦两个字我起码五六年没听过了
315,去年去了很多次啊
316,奶茶店了
317,现在还有ktv公主？
318,起码有2年没去了，00后很多玩剧本杀等游戏去了
319,现在ktv太贵了
320,年后刚去
321,主要没那么多时间了，有时间也想在家里休息
322,好像没有多落寞吧
323,去加班了
324,哈哈哈
325,因为老是被切歌，我干嘛要听五音不全的同学唱
326,咱这好多我想唱的歌都没有
327,服务行业不都这样
328,去加班了
329,你以为下午不要上班吗
330,版权呗
331,因为我听黑金属。。
332,ktv不是唱歌的地方
333,真的好多歌没有版权，我去不就是唱歌的么？
334,前幾天去了00後
335,自己家有…
336,年轻人轰趴
337,谢安琪的歌也全部下架了
338,今年去了四次了
339,基本没去过，除了有人结婚
340,没错
341,蹦迪
342,找个地方英雄联盟
343,三四年没去了
344,我喜欢的歌都没了……没得唱
345,这个很贵
346,干唱，哈哈哈
347,昨天才去
348,20年平均一年去不了一次
349,我爸跟老同学总去
350,这里面除了方便面烘干，其他根本没什么用嘛…
351,从未去过
352,迪厅太远
353,下午年轻人在上班啊
354,老年人才去KTV
355,年轻人加班
356,主要是没钱。有钱的也都去酒吧
357,谁告诉你KTV只唱歌，还是年轻
358,2017年很多行业都是高峰
359,年轻人不加班吗？绩效完成了吗？
360,因为音乐要版权费了
361,因为贵
362,现在去歌厅
363,蹦迪
364,白嫖
365,消费降级
366,音乐质量问题
367,全民K歌
368,去蹦迪了
369,现在手机上可以K歌
370,查的太严了！
371,线上没有那种氛围
372,都去蹦迪了
373,数年不去，不想去
374,年轻人在加班啊
375,疫情因素不开门啊
376,都去酒吧了，气氛比较好
377,年轻人都在996哪有时间消费啊
378,哈哈哈哈 干唱
379,如果不是疫情，春节假期你能订到房？
380,扫yellow也导致了开ktv和去ktv的人少
381,还是那一批人
382,因为妹子因为疫情没来
383,变宅了
384,因为现在的歌不行了
385,疫情原因差不多快一年半了
386,去听演唱会不香吗？
387,人力开支
388,唱晕过去了
389,没错，我老爸就是隔三差五就去ktv一群老家伙
390,一年多了，上次过年就因为疫情去不了，我们几个小伙伴还是很喜欢去的
391,还是那一批人
392,因为我有老婆 有孩子了
393,两年没去了
394,两三年
395,我还经常去ktv啊，哈哈
396,奶茶店也倒闭，那说明大家不喝奶茶了
397,摸摸唱
398,少林功夫好耶
399,摸摸唱
400,ktv，酒吧本身就不是好地方。[微笑]​
401,凭啥在KTV消费酒水，自己带不香，海底捞我都想自己带菜去​
402,我连看电影的时间都没有，何况去KTV？​
403,因为贵
404,好久了，有一年多了
405,这种好贵。。。根本唱不过瘾
406,并没有发现
407,KTV跟音乐有啥关系
408,新冠啊，大哥，谁去ktv啊
409,什么都有可能
410,一年没去了
411,没钱，要不天天去
412,60多年没去了
413,就是以前的那一批
414,太贵了
415,ktv算音乐行业？
416,年轻人都996，哪有时间
417,还是他们这一批
418,kTV太吵了
419,没去过
420,版权问题吧
421,用来买吃的不香吗
422,原神一日游
423,摸摸唱
424,去什么KTV，喜欢听冷门歌的我，想唱的歌一首没有
425,年轻人在996啊
426,因为太贵了
427,太乱了哪里。而且我不喜欢热闹
428,没有公主了
429,那些版权免费
430,这不是正常嘛
431,因为贵
432,还在打毛线
433,对的呢… 
434,出来没有
435,社会摇？
436,打游戏他不香吗？
437,歌的版权被腾讯垄断了。。
438,现在抖音唱歌了
439,请用苹果手机
440,这都要下架？
441,从出生到现在都没去过
442,有妹妹吗
443,真的是
444,昨天刚去了
445,已经不想去了
446,哈哈哈哈哈 干唱
447,歌越来越少了
448,加班
449,这个好贵的
450,昨天才去，不过喜欢白天去
451,年轻人在加班，哪有时间
452,前天刚去
453,一年多没去过了
454,超級便宜唱k
455,我家有KTV，从来不去商k
456,三年多没去了
457,真的不是疫情影响吗
458,我觉得还好 可能是我老了doge
459,摸摸唱
460,摸摸唱
461,高中大学时偶尔去，最近几年再也没去过，老了
462,没有发现
463,回家
464,我喜欢去  疫情原因好久没去
465,年轻人要上班啊
466,电竞英雄联盟功不可没。
467,下午便宜呀
468,疫情啊大哥
469,昨天，前天才去了
470,比如剧本杀
471,那地方特别俗，喜欢在家
472,酒吧蹦迪啊
473,这个肯定不是主要原因
474,好听的新歌太少了
475,哈哈哈
476,版权原因
477,一直不去
478,感觉不一样啊
479,两三年
480,好听的话语歌太少了
481,半个月没去了吧
482,老年不用007啊
483,今年29岁，已经有29年没去过了
484,四年了
485,在家
486,《高级》
487,哈哈哈
488,还是同一批人。
489,没钱没时间要上班
490,先问是不是，再问为什么。
491,摸摸唱
492,两年多
493,没有朋友。。。
494,线上有天然缺陷
495,确实那几年超爱去
496,沐足KTV算不算
497,手游崛起
498,啥？？ktv感觉周周都去
499,去ktv，做的最多的，就是喝酒……
500,反倒是我爸妈喜欢去
501,腾讯联盟开一家吧 这也是钱啊
502,游戏更好玩
503,六个月
504,？？我老了？
505,以前的歌是给人唱的，现在的歌能唱的不多了
506,去ktv是唱歌的吗
507,现在ktv都是中老年人。。。。
508,去剧本杀呀
509,学生挺多，就是贵点
510,门都不想出
511,难道不是疫情的原因吗？
512,ktv太闷了一股怪味，还不如户外活动
513,想去但是没钱
514,下午不上班？
515,下午不上班上学吗
516,一个时代的产物吧，受众还是那个时代的人
517,只是因为以前喜欢ktv的现在老了
518,实力歌手没有了，音乐盛典都没@好歌手
519,我们年轻人都在996谁去什么KTV
520,在家就行了
521,干唱！就干唱！
522,年轻人不需要娱乐……
523,哈哈啊哈哈哈
524,是喝酒
525,差不多每年一次，过年
526,对对对！
527,全民K歌不如ktv唱的爽
528,都去洗脚了呀
529,是老板
530,经常去啊
531,怎么变成这样了
532,我是从酒吧回ktv的
533,五年了
534,重来不去
535,我原本就不怎么去
536,剧本杀去了
537,2020疫情有关系
538,下午不上班？这数据得出的结论有失偏颇
539,太远了，不想出门
540,我去ktv吃饭
541,K米点歌不错
542,半年
543,我一年去20多次，别代表我
544,哈哈哈哈哈
545,主要是都没钱了
546,因为贵
547,好几年了
548,好几年没去过了
549,加班
550,从来没去过
551,哈哈哈哈哈哈哈哈哈
552,三年了
553,年底回家聚聚才去ktv
554,卡坦岛！！
555,迷你KTV挺贵的
556,从未去过
557,疫情影响吧
558,两年多
559,这句反反复复说几遍了？你到是快说啊！
560,我们这的KTV订不到位置
561,我一个人都会去
562,没错
563,从2017年起，就再也没去过
564,快两年了
565,打手游
566,还是那群人
567,现在都是流量明星，没有原创歌曲
568,我从2015年就没去过。年纪大了嫌吵
569,因为疫情啊
570,没空
571,我就是中午去
572,不能抽烟，去干嘛
573,两年没去过了
574,他们都唱粤语歌，我不会
575,昨天刚去过
576,两年左右了都
577,我在家也可以唱啊
578,压力行？
579,现在都去酒吧了
580,不讲时长？
581,好多年了
582,开黑
583,线上唱歌没有场地也是不行的
584,谁说没年轻人去？
585,因为贵
586,哈哈哈
587,哈哈哈哈哈
588,别人不知道，我没去过
589,从来不去
590,几年了
591,太贵了  现在
592,没有啊，经常去
593,扫掉了
594,半年
595,这就是互相伤害。不侵权，也没有给你多少收入
596,额。。。说实话一线城市以及一线周边城市的KTV还是火爆的。我是做led大屏项目的，2020年在广州及其周边至少做了快10多个项目，还都是新开的KTV。
597,现在酒吧可以去了
598,下场便宜啊
599,00后们经常去诶
600,哈哈哈哈哈哈哈哈哈哈
601,说那么多还是上网有意思
602,你们太贵了
603,几年了
604,年轻人996加班
605,上班上学啊
606,找公主啊
607,好贵
608,996去了，哪有时间去玩
609,疫情了嘛
610,没时间，去不起
611,因为贵啊
612,没有小姐姐排排送
613,现在都去酒吧
614,从来没去过
615,因为ktv箱吧
616,哈哈哈是我啦
617,主要是华语乐坛死了
618,10年不去
619,淘汰一批落后产能
620,ATV里面都没什么好歌了
621,一年
622,不是因为疫情吗？
623,越来越没时间了…
624,懂什么，那段时间最便宜，开卡更便宜，真的跟不要钱一样。纯唱歌。大概30块，从12点到6点
625,年轻人没钱没时间消费了
626,这不就是同一代人么
627,不至于不至于
628,因为没钱
629,两年
630,过年刚去
631,没版权，啥歌都没有
632,ktv和快手是如此匹配
633,高二以后就没去过了
634,不就是原来那些人。，
635,没版权啊，想唱什么没什么
636,经常去
637,疫情
638,奶茶店
639,没去过一次
640,哈哈哈哈哈哈哈哈哈
641,我去KTV是为了唱歌吗 我是为了。。
642,好几年了
643,两年没去过
644,4年没去了
645,方便面也是日本发明的
646,MMC
647,刚刚去哈哈哈
648,五六年了吧
649,哈哈哈哈哈
650,因为ktv太多人，单身经济移动ktv
651,因为没有公主
652,不喜欢KTV
653,摸摸唱不挺常去么
654,两年
655,好几年没有去过了
656,因为不解决最终问题了
657,好几年了
658,刚回来
659,哈哈哈
660,我的妈耶
661,哈哈哈哈
662,年轻人都996了，哪有时间去
663,去的呀，谁说的不去
664,刚去过
665,我就是干唱
666,现在还好多人去啊
667,刚去过啊
668,有公主的去不去
669,现在的ktv应该主要是中老年人和大学生吧
670,前几天刚去过。。
671,不会有人不去ktv吧
672,有公主哇
673,年轻人没时间
674,现在都去网吧
675,刀哥刀
676,蹦迪啊
677,我那是不想去吗，那是没时间去
678,果盘很重要
679,我不喜欢，耐不住我身边有人喜欢还老带上我
680,现在去酒吧了啊
681,太贵了现在
682,茶馆
683,因为没有歌了呀
684,这是因为疫情
685,科特VE
686,我么得选择
687,因为9116
688,本来也不爱去
689,怎么可能，真要唱歌还不是照样ktv…
690,五年没去过了
691,并不是
692,我经常去啊
693,steam了
694,好呀
695,半年
696,哈哈哈哈哈
697,半个月
698,没有人去ktv？解放西了解一下
699,全民k
700,b价太贵
701,四年
702,贵+没时间
703,版权问题，没新歌
704,有k歌软件啊
705,三年
706,从不喜欢KTV
707,因为疫情
708,没钱哎！
709,ktv打牌不赖
710,歌少
711,我猜是因为手机
712,网吧才是我们的童年
713,唱K就是应酬
714,別的不說，能點的rap好少啊。
715,我在马路上唱歌，会不会跟我要版权费
716,哈哈哈
717,网吧和酒吧
718,盗版问题
719,996
720,一直没去
721,版权
722,主要还是因为疫情
723,还有啊
724,对，什么歌都没有
725,4年没去了
726,从来不去
727,从来没去过
728,哈哈哈哈
729,太贵了
730,没新歌
731,天天去
732,全民k歌啊
733,好久没去了。
734,去996了呀
735,从来没有
736,我是为了喝酒
737,哈哈哈
738,没时间没钱去了
739,10年没去了
740,因为贵
741,三年
742,经常去啊
743,巨贵，不玩
744,已经10天没去了呢
745,哈哈哈
746,还是会去的
747,没好歌，中国乐坛完犊子
748,一年多
749,哈哈哈哈
750,三小时了
751,现在也是啊
752,聚会常去，到现在基本不去，二十五六的都不怎么去了
753,因为不上班
754,ktv歌不行了
755,那不是因为疫情？？？
756,一周
757,996
758,相互噪音攻击，没意思
759,还有啊
760,我离开初中之后就没去过了
761,一年了吧
762,我真的很少去了
763,贵，没什么好歌
764,前几天刚去
765,十年没去了
766,记不得
767,主要是没时间
768,ktv还没有去网吧打游戏来的有意思。
769,商务的吗
770,挺好的
771,因为贵吧
772,没钱没时间
773,太贵了……
774,从来没去过
775,网吧不香吗？
776,还是以前那一波
777,两天了
778,太贵了
779,996，007
780,下午价格非常低。
781,？？？？？？
782,996去了
783,我媽賊愛去
784,从没去过
785,从来没去
786,主要是没时间，一两个人不好玩
787,我妈也这样。。。
788,还真是
789,哈哈哈哈
790,前几天刚去过
791,好几年
792,不带小姐谁还去
793,4，5年没去了
794,哈哈 我也干唱
795,没版权吧
796,打手游去了
797,ktv那么吵聊东西玩东西明显不是优先唯一选择
798,不是因为疫情吗？
799,开黑啊
800,哈哈哈哈哈哈
801,轰趴走起
802,直播兴起
803,应该3年没去了
804,几年了
805,996
806,也就才3年没去而已
807,感谢996
808,哈哈哈哈哈哈哈
809,996是幸福的，我这周9106
810,我喜欢去啊
811,没有版权
812,从没去过ktv
813,在工作呢
814,歌手不缺，缺写歌的。
815,哈哈哈哈哈哈
816,超电磁炮
817,我一年多没去了
818,8~9年
819,经常去
820,前天
821,昨天刚去
822,K米
823,两年
824,最近刚去
825,两年
826,上网开黑不香么？
827,哈哈哈哈哈哈哈
828,贵
829,上周刚去过
830,因为有疫情不让去啊
831,贵
832,前两天刚去
833,天天007哪有时间去
834,在B站
835,半个月
836,没人一起去
837,主要是贵吧
838,就是因为钱，利益驱使罢了
839,年轻人哪有那么多时间的，不用上班的嘛。
840,今天刚去
841,我家有KTV
842,？？？
843,3年了
844,没钱啊，很贵啊
845,好几年不去了
846,现在听几你太美
847,2年没去了
848,感觉没意思。还不如吃一顿
849,我回家都去
850,没时间没钱
851,哈哈哈哈
852,上个月刚去
853,哈哈哈
854,半年了
855,主要是现在的新音乐不好听了，再也难出张杰，周杰伦，
856,累了
857,哪有时间去阿996和007睡觉时间都不够怎么去?
858,有几个小时没去了
859,从来没去过
860,我想去疫情啊
861,没有啊，还好吧
862,996没时间
863,线上唱歌没意思
864,23333
865,哈哈
866,去哪？还房贷车贷
867,5年以上，能不去就不去，
868,还有时间唱歌？996去
869,007
870,7，8年没去了
871,99999999
872,996
873,啦
874,和尚？
875,996。007 
876,一天
877,从来不去
878,我刚刚回来
879,？？？？？？
880,这。。。
881,从来没去过
882,因为没钱
883,经常去
884,年轻人996呢，怎么去？？？？？？？？？
885,昨天刚去过
886,我的天呐
887,好久好久
888,网吧，yyds
889,你们认为版权=正义吗
890,四年
891,8年了
892,4609
893,从来没去过
894,这不挺好的吗
895,没时间了
896,1年
897,7年了
898,单纯？
899,公主都去当网红了
900,穷（
901,节假日都去
902,老年人有退休金啊
903,兄弟找老妹不
904,在坐的可听说过摸摸唱
905,那是中年人，老年人心脏都受不了
906,因为穷
907,窗帘还拉不起来，外面人看着像耍猴
908,东莞回不去了
909,不就还是当年那一批人吗
910,量贩没人去 摸摸唱可人不少
911,这有啥奇怪的，明明就是同一批爱去ktv的人
912,觉得土
913,这种小的比大的ktv还贵些
914,这个贵死了。
915,扫黄问题
916,Up不动脑子写文案吗
917,Up
918,小唱吧能去几个人？你跟ktv单次消费比较?
919,我都有B站了 还去啥ktv
920,打扰了
921,你再骂
922,还能修音
923,扫黄扫光了
924,多少人是为了找陪唱去的KTV，路过时候门口龟公都说 来吧老弟儿，老妹儿啥的都有，来玩儿会儿不
925,对
926,去了也是喝酒，酒假的还死贵
927,因为九点下班 不想动了
928,去了有水痘不去了
929,以后990 更没人了
930,ktv黄了，郭云蕊怎么工作？
931,少林功夫好啊
932,两月一次
933,赔本个毛
934,你怎么得出这个结论的？
935,都在996呢
936,正经人谁去唱歌
937,都在996哪有空去ktv
938,歌都不怎么听了
939,没想唱的歌
940,我和我的朋友也干唱
941,难道我已经不年轻了吗
942,没钱怎么去
943,感觉没啥意思，唱的又不咋地
944,抓孩子抓上道了
945,不出门的人多了吧
946,现在年轻人都玩游戏了，还唱什么歌
947,真的是啊，都是大爷大妈去的
948,超级贵啊！而且很垃圾
949,老子从来不去
950,反正除了吃饭喝酒，密室剧本… 我真的不知道有什么日常娱乐活动…………
951,一句话，社会发展了，生活水平提高了
952,找妹妹
953,年轻人穷
954,up主是哪里的人，这种现象是什么时候开始有
955,打击那什么以后我就不去了
956,网易云也可以唱的
957,谁要去量贩式
958,没什么好玩的
959,去KTV的人老了
960,退休人员
961,没歌
962,下午便宜
963,年轻人经常去的啊，酒吧ktv都是年轻男女。
964,我同事的妈妈快80了，还经常和小姐妹去KTV
965,你有时间去ktv？你是年轻人？
966,也就和女朋友去，一次消费40多
967,年轻人在夜店酒吧
968,我还是比较经常去的
969,是不是05去的少了 我前阵子还去
970,都是宅男不出门的
971,不会唱歌不想去
972,网吧
973,正经人谁去KTV啊！
974,没功夫
975,只能去唱鸡你太美了
976,没钱了
977,没人觉得是没有好歌了？
978,上了一天的班，不累嘛
979,我想去的时候 大家都不想去
980,连像样的歌都没有去什么ktv
981,去网咖划算，和朋友联机比什么都爽
982,蹦迪密室剧本杀 酒吧猫吧音乐餐吧 
983,刚退休的大爷大妈
984,ktv 当然不如夜店
985,也不低
986,996 加班
987,主要是能修音吧
988,好多了
989,赶场。。
990,要上班的呀，谁跟你去ktv都在996没空
991,谁给你说不去了？
992,现在都不是去唱歌的
993,我妈跟她同学，朋友去，我反而不去
994,如果酒水消费不是翻倍，你看大爷大妈喝不喝酒水。
995,消费不起了
996,那时候ktv里有啥 不清楚吗
997,？你确定你是年轻人？
998,年轻人老了呀。。。人不会老吗，你奶奶那辈还从来不去ktv呢
999,不想去
1000,不熟真的唱歌很尴尬
1001,但凡长点脑子也不至于这么比较
1002,都去酒吧了
1003,扫黄问题
1004,两年多了吧，想唱的很多歌都没有
1005,现在洗澡沐足
1006,正经的谁去呀
1007,ktv黄了，王梦娈还怎么工作
1008,谁跟你说年轻人不去的？刚去
1009,开车唱歌
1010,妹子都是老面孔
1011,不隔音会被看到，不要
1012,因为扫黄了
1013,少林功夫好啊
1014,装修气质的问题
1015,没钱
1016,八年
1017,土了
1018,我去都是带洗脚的？还可以mo，是不是我脱轨了？
1019,？
1020,去洗澡
1021,一个字，吵
1022,数据说下降是从2019年开始的，2019年有新冠啊？
1023,去ktv不是为了小妹妹吗
1024,去年
1025,年轻人都在996
1026,死贵死贵的
1027,过年期间包间全满，这叫没人去？
1028,一点都不想去
1029,现在都去夜店了
1030,这种比开房的KTV更贵
